activity_nr,standard,issuance_date,initial_penalty,sic_code,naics_code,sector
105508840,19100037 Q01,1987-06-23,,,,Unknown
105510531,19100037 D02,1987-08-18,,,,Unknown
105510549,19100037 Q01,1987-08-20,,,,Unknown
105511844,19100037 F01,1987-07-20,,,,Unknown
105513667,19100037 K02,1987-02-10,,,,Unknown
105516546,19100037 K02,1987-12-01,,,,Unknown
105517015,19100037 Q01,1988-03-28,,,,Unknown
105517692,19100037 Q01,1989-01-30,,,,Unknown
105519938,19100037 K02,1991-04-25,,,,Unknown
105520555,19100037 Q01,1987-12-29,,,,Unknown
105521082,19100037 Q01,1988-01-29,,,,Unknown
105521439,19100037 Q01,1988-02-16,,,,Unknown
105521447,19100037 K02,1988-02-16,,,,Unknown
105521561,19100037 Q01,1988-02-24,,,,Unknown
105521819,19100037 Q01,1988-03-15,,,,Unknown
105522171,19100037 H01,1988-05-06,,,,Unknown
105522189,19100037 H01,1988-05-11,,,,Unknown
105527055,19100037 K02,1987-11-24,,,,Unknown
105528087,19100037 Q01,1987-07-02,,,,Unknown
105528236,19100037 Q06,1987-08-25,,,,Unknown
105528236,19100037 Q01,1987-08-25,,,,Unknown
105528319,19100037 J,1987-09-11,,,,Unknown
105528327,19100037 J,1987-09-11,,,,Unknown
105528533,19100037 Q06,1987-10-29,,,,Unknown
105528533,19100037 Q01,1987-10-29,,,,Unknown
105528566,19100037 Q01,1987-11-03,,,,Unknown
105528566,19100037 Q06,1987-11-03,,,,Unknown
105528756,19100037 J,1990-01-09,,,,Unknown
105528798,19100037 Q01,1989-12-04,,,,Unknown
105528814,19100037 Q01,1989-12-11,,,,Unknown
105528848,19100037 Q01,1989-12-27,,,,Unknown
105528996,19100037 Q01,1990-01-09,,,,Unknown
105529010,19100037 Q01,1987-06-09,,,,Unknown
105530588,19100037 Q06,1987-09-25,,,,Unknown
105530588,19100037 K02,1987-09-25,,,,Unknown
105531792,19100037 J,1987-11-20,,,,Unknown
105531792,19100037 Q01,1987-11-20,,,,Unknown
105533749,19100037 Q01,1987-10-02,,,,Unknown
105534689,19100037 K02,1987-12-02,,,,Unknown
105535447,19100037 K02,1987-02-25,,,,Unknown
105538037,19100037 Q01,1988-02-09,,,,Unknown
105538839,19100037 Q02,1988-01-28,,,,Unknown
105539761,19100037 K02,1988-05-03,,,,Unknown
105539902,19100037 H01,1989-12-29,,,,Unknown
105540983,19100037 Q07,1988-05-11,,,,Unknown
105545453,19100037 K02,1991-06-04,,,,Unknown
105545453,19100037 Q01,1991-06-04,,,,Unknown
105545644,19100037 Q01,1991-02-14,,,,Unknown
105545693,19100037 Q01,1991-03-08,,,,Unknown
105545693,19100037 K02,1991-03-08,,,,Unknown
105546097,19100037 F01,1992-05-07,,,,Unknown
105546584,19100037 Q05,1992-08-10,,,,Unknown
105546584,19100037 K02,1992-08-10,300.0,,,Unknown
105547152,19100037 K02,1992-12-11,500.0,,,Unknown
105547194,19100037 K02,1992-12-11,300.0,,,Unknown
105547327,19100037 K02,1992-05-27,250.0,,,Unknown
105547574,19100037 Q05,1992-10-29,,,,Unknown
105547863,19100037 K02,1993-02-03,,,,Unknown
105547905,19100037 F01,1993-03-09,,,,Unknown
105548424,19100037 Q05,1993-03-15,,,,Unknown
105548531,19100037 Q01,1993-04-05,,,,Unknown
105549190,19100037 K02,1993-10-13,400.0,,,Unknown
105549893,19100037 K02,1993-09-08,,,,Unknown
105550172,19100037 Q01,1990-01-09,,,,Unknown
105550289,19100037 Q01,1990-01-19,,,,Unknown
105550487,19100037 K02,1990-02-08,,,,Unknown
105550487,19100037 Q01,1990-02-08,,,,Unknown
105550503,19100037 Q01,1990-02-08,,,,Unknown
105550503,19100037 K02,1990-02-08,,,,Unknown
105550578,19100037 Q01,1990-02-22,,,,Unknown
105550917,19100037 Q01,1990-03-29,,,,Unknown
105551030,19100037 H02    I,1990-05-10,,,,Unknown
105551071,19100037 K02,1990-05-15,,,,Unknown
105551204,19100037 F01,1990-05-09,,,,Unknown
105551204,19100037 Q01,1990-05-09,,,,Unknown
105552400,19100037 K02,1990-10-16,,,,Unknown
105552889,19100037 F05,1988-12-06,,,,Unknown
105552988,19100037 Q01,1988-11-29,,,,Unknown
105553895,19100037 K02,1989-02-17,,,,Unknown
105553895,19100037 Q01,1989-02-17,,,,Unknown
105554166,19100037 Q05,1989-01-12,,,,Unknown
105554166,19100037 K02,1989-01-12,,,,Unknown
105554166,19100037 Q01,1989-01-12,,,,Unknown
105555254,19100037 Q02,1989-02-13,,,,Unknown
105555254,19100037 Q01,1989-02-13,,,,Unknown
105556450,19100037 K02,1988-11-07,,,,Unknown
105556682,19100037 Q05,1989-02-03,,,,Unknown
105556989,19100037 K02,1988-05-13,,,,Unknown
105557102,19100037 Q01,1988-11-14,,,,Unknown
105557102,19100037 K02,1988-11-14,,,,Unknown
105558902,19100037 G02,1989-05-08,180.0,,,Unknown
105561203,19100037 Q01,1988-12-20,,,,Unknown
105561955,19100037 Q02,1988-08-31,,,,Unknown
105563191,19100037 K02,1988-05-31,,,,Unknown
105563647,19100037 J,1988-08-23,,,,Unknown
105564264,19100037 Q01,1988-07-21,,,,Unknown
105564595,19100037 Q01,1988-08-23,,,,Unknown
105566137,19100037 Q01,1988-10-18,,,,Unknown
105566475,19100037 J,1988-10-24,,,,Unknown
105567366,19100037 Q01,1988-09-21,,,,Unknown
105569370,19100037 Q01,1988-05-25,,,,Unknown
105569370,19100037 K02,1988-05-25,,,,Unknown
105569669,19100037 Q01,1991-11-20,,,,Unknown
105569990,19100037 Q01,1991-12-09,,,,Unknown
105570717,19100037 Q01,1988-09-20,,,,Unknown
105574677,19100037 Q01,1988-09-20,,,,Unknown
105598916,19100037 Q05,1990-06-11,,,,Unknown
105602056,19100037 K02,1991-06-13,,,,Unknown
105602056,19100037 Q01,1991-06-13,,,,Unknown
105602098,19100037 Q01,1991-08-09,,,,Unknown
105602106,19100037 Q01,1991-07-03,,,,Unknown
105602106,19100037 Q01,1991-07-03,,,,Unknown
105602122,19100037 F06,1991-09-18,,,,Unknown
105602213,19100037 F01,1991-06-26,,,,Unknown
105602239,19100037 K02,1991-07-02,,,,Unknown
105602429,19100037 Q01,1991-09-06,,,,Unknown
105602585,19100037 Q01,1991-05-20,,,,Unknown
105602692,19100037 F06,1991-07-10,,,,Unknown
105602817,19100037 F06,1991-10-25,,,,Unknown
105602817,19100037 Q02,1991-10-25,,,,Unknown
105602940,19100037 Q01,1992-01-03,,,,Unknown
105602940,19100037 Q02,1992-01-03,,,,Unknown
105603005,19100037 Q01,1992-04-14,,,,Unknown
105603005,19100037 Q02,1992-04-14,,,,Unknown
105603005,19100037 K02,1992-04-14,,,,Unknown
105603831,19100037 Q01,1992-01-24,,,,Unknown
105603864,19100037 F01,1992-10-28,,,,Unknown
105603864,19100037 A,1992-10-28,,,,Unknown
105603963,19100037 Q01,1993-03-16,,,,Unknown
105604003,19100037 Q01,1993-05-24,,,,Unknown
105604094,19100037 Q01,1992-07-01,,,,Unknown
105604144,19100037 Q01,1992-06-24,,,,Unknown
105604144,19100037 K02,1992-06-24,,,,Unknown
105604151,19100037 K02,1992-07-16,,,,Unknown
105604201,19100037 Q01,1993-01-12,,,,Unknown
105604268,19100037 K02,1992-11-16,,,,Unknown
105604383,19100037 Q02,1992-06-08,,,,Unknown
105604383,19100037 Q01,1992-06-08,,,,Unknown
105604391,19100037 Q01,1992-06-04,,,,Unknown
105604474,19100037 Q01,1992-07-31,325.0,,,Unknown
105604557,19100037 Q02,1992-08-31,,,,Unknown
105604599,19100037 K02,1992-08-27,,,,Unknown
105604714,19100037 Q01,1992-11-10,,,,Unknown
105604714,19100037 Q02,1992-11-10,,,,Unknown
105604771,19100037 Q01,1992-12-04,,,,Unknown
105604789,19100037 Q01,1992-08-10,,,,Unknown
105604896,19100037 Q06,1992-06-29,,,,Unknown
105605042,19100037 Q01,1992-07-13,,,,Unknown
105605133,19100037 Q01,1992-10-20,,,,Unknown
105605422,19100037 Q01,1992-06-29,,,,Unknown
105605836,19100037 I,1992-08-19,,,,Unknown
105605901,19100037 Q01,1992-07-20,,,,Unknown
105606099,19100037 G01,1990-08-09,,,,Unknown
105606842,19100037 Q01,1990-12-05,,,,Unknown
105606875,19100037 Q06,1990-12-11,,,,Unknown
105606958,19100037 F02,1991-01-22,,,,Unknown
105606958,19100037 F06,1991-01-22,,,,Unknown
105606974,19100037 Q01,1991-01-22,,,,Unknown
105607147,19100037 Q01,1991-03-25,,,,Unknown
105610240,19100037 Q01,1990-10-01,,,,Unknown
105610299,19100037 Q01,1990-10-19,,,,Unknown
105610463,19100037 A,1990-04-27,,,,Unknown
105611057,19100037 K02,1990-06-04,,,,Unknown
105611057,19100037 Q01,1990-06-04,,,,Unknown
105611131,19100037 Q01,1990-06-18,,,,Unknown
105611164,19100037 K02,1990-07-03,,,,Unknown
105611206,19100037 K02,1990-08-20,,,,Unknown
105611206,19100037 F06,1990-08-20,,,,Unknown
105611248,19100037 K02,1990-07-31,,,,Unknown
105611255,19100037 Q01,1990-07-30,,,,Unknown
105613145,19100037 Q02,1990-05-29,,,,Unknown
105613269,19100037 Q02,1990-06-13,,,,Unknown
105613269,19100037 Q01,1990-06-13,,,,Unknown
105613327,19100037 Q02,1990-07-27,,,,Unknown
105613327,19100037 Q01,1990-07-27,,,,Unknown
105613426,19100037 Q01,1990-08-03,,,,Unknown
105613509,19100037 B08,1990-08-29,,,,Unknown
105614457,19100037 Q01,1992-10-22,,,,Unknown
105614945,19100037 Q01,1992-08-18,,,,Unknown
105615413,19100037 Q05,1992-12-04,,,,Unknown
105615413,19100037 K02,1992-12-04,,,,Unknown
105615686,19100037 Q01,1993-01-08,,,,Unknown
105615694,19100037 K02,1993-03-10,,,,Unknown
105615702,19100037 Q01,1993-03-25,,,,Unknown
105615777,19100037 Q01,1993-02-05,,,,Unknown
105616486,19100037 Q01,1993-06-02,,,,Unknown
105616510,19100037 Q01,1993-07-21,,,,Unknown
105616627,19100037 Q02,1992-09-11,,,,Unknown
105616627,19100037 Q01,1992-09-11,,,,Unknown
105616692,19100037 Q01,1992-10-23,,,,Unknown
105616700,19100037 Q01,1992-09-25,,,,Unknown
105616791,19100037 Q02,1993-03-10,,,,Unknown
105616809,19100037 Q02,1993-03-10,,,,Unknown
105616882,19100037 Q02,1993-05-21,,,,Unknown
105616908,19100037 Q01,1993-02-11,,,,Unknown
105616908,19100037 Q02,1993-02-11,,,,Unknown
105616916,19100037 Q01,1992-11-13,,,,Unknown
105616916,19100037 Q02,1992-11-13,,,,Unknown
105617278,19100037 Q01,1992-12-10,,,,Unknown
105617534,19100037 Q01,1992-11-27,,,,Unknown
105617609,19100037 Q01,1993-03-24,,,,Unknown
105617641,19100037 Q01,1993-04-05,,,,Unknown
105617658,19100037 Q01,1993-04-05,,,,Unknown
105617708,19100037 H02    I,1993-04-16,,,,Unknown
105617807,19100037 Q01,1993-03-04,,,,Unknown
105618219,19100037 F01,1993-05-03,,,,Unknown
105619704,19100037 Q02,1993-03-24,,,,Unknown
105619704,19100037 Q01,1993-03-24,,,,Unknown
105619720,19100037 Q01,1993-03-26,,,,Unknown
105619720,19100037 Q02,1993-03-26,,,,Unknown
105619738,19100037 K02,1993-03-24,,,,Unknown
105619746,19100037 Q02,1993-04-09,,,,Unknown
105619787,19100037 Q02,1993-05-06,,,,Unknown
105619829,19100037 Q01,1993-04-27,,,,Unknown
105630255,19100037 Q02,1992-08-18,,,,Unknown
105630321,19100037 Q01,1992-03-09,,,,Unknown
105630404,19100037 Q01,1992-04-14,450.0,,,Unknown
105630404,19100037 Q02,1992-04-14,450.0,,,Unknown
105630438,19100037 Q02,1992-04-22,,,,Unknown
105630438,19100037 K02,1992-04-22,,,,Unknown
105630438,19100037 Q01,1992-04-22,,,,Unknown
105630453,19100037 Q01,1992-04-16,,,,Unknown
105630495,19100037 Q01,1992-05-12,,,,Unknown
105630503,19100037 Q01,1992-05-05,,,,Unknown
105630537,19100037 A,1992-05-11,,,,Unknown
105630537,19100037 Q02,1992-05-11,,,,Unknown
105630552,19100037 Q02,1992-05-20,,,,Unknown
105630594,19100037 Q05,1992-05-27,,,,Unknown
105630602,19100037 Q02,1992-05-29,,,,Unknown
105630602,19100037 Q01,1992-05-29,,,,Unknown
105630636,19100037 Q02,1992-03-27,300.0,,,Unknown
105630636,19100037 Q01,1992-03-27,300.0,,,Unknown
105630974,19100037 Q01,1993-05-27,,,,Unknown
105631014,19100037 Q01,1992-04-29,,,,Unknown
105631030,19100037 Q02,1992-03-13,,,,Unknown
105631352,19100037 Q01,1992-07-10,,,,Unknown
105631444,19100037 Q01,1992-04-14,,,,Unknown
105631550,19100037 Q01,1992-04-23,,,,Unknown
105631667,19100037 Q08,1992-05-21,,,,Unknown
105631840,19100037 Q01,1992-05-14,,,,Unknown
105631881,19100037 Q01,1992-05-12,,,,Unknown
105631964,19100037 Q01,1992-07-07,,,,Unknown
105632053,19100037 Q01,1991-11-18,,,,Unknown
105632343,19100037 Q01,1992-06-22,,,,Unknown
105632400,19100037 Q01,1992-02-03,,,,Unknown
105632418,19100037 Q01,1992-01-15,,,,Unknown
105632426,19100037 K02,1992-02-24,750.0,,,Unknown
105632426,19100037 Q02,1992-02-24,,,,Unknown
105632491,19100037 Q01,1992-03-02,,,,Unknown
105632608,19100037 Q01,1991-09-27,250.0,,,Unknown
105632814,19100037 K02,1992-04-06,250.0,,,Unknown
105633366,19100037 K02,1991-12-19,,,,Unknown
105633408,19100037 K02,1991-12-26,,,,Unknown
105633507,19100037 Q01,1992-05-12,,,,Unknown
105633952,19100037 F06,1992-04-16,350.0,,,Unknown
105634315,19100037 B04,1992-06-22,,,,Unknown
105634349,19100037 Q01,1991-05-31,,,,Unknown
105635122,19100037 Q01,1991-05-08,,,,Unknown
105635262,19100037 Q01,1991-05-07,,,,Unknown
105635577,19100037 Q02,1991-11-05,,,,Unknown
105635577,19100037 G04,1991-11-05,,,,Unknown
105635577,19100037 Q01,1991-11-05,,,,Unknown
105635668,19100037 G04,1991-12-17,,,,Unknown
105635767,19100037 Q01,1992-04-27,,,,Unknown
105635833,19100037 Q01,1992-06-08,,,,Unknown
105636674,19100037 K02,1990-12-13,,,,Unknown
105636799,19100037 Q01,1991-03-18,,,,Unknown
105638829,19100037 Q01,1992-02-21,,,,Unknown
105638829,19100037 K02,1992-02-21,,,,Unknown
105639280,19100037 F06,1991-05-21,,,,Unknown
105639389,19100037 Q01,1991-06-06,,,,Unknown
105639413,19100037 Q01,1991-06-06,,,,Unknown
105639504,19100037 Q01,1991-12-23,,,,Unknown
105642177,19100037 Q01,1987-07-16,,,,Unknown
105642201,19100037 Q01,1987-07-24,,,,Unknown
105642466,19100037 Q01,1987-09-10,,,,Unknown
105643050,19100037 F01,1987-07-10,,,,Unknown
105643274,19100037 K02,1987-09-04,,,,Unknown
105643720,19100037 Q02,1987-09-03,,,,Unknown
105644611,19100037 Q01,1987-10-06,,,,Unknown
105644769,19100037 Q01,1987-12-02,,,,Unknown
105644892,19100037 Q02,1987-12-31,,,,Unknown
105644892,19100037 Q01,1987-12-31,,,,Unknown
105644892,19100037 K02,1987-12-31,,,,Unknown
105644900,19100037 F01,1987-12-30,,,,Unknown
105644900,19100037 K02,1987-12-30,,,,Unknown
105645006,19100037 Q02,1988-01-12,,,,Unknown
105645006,19100037 Q01,1988-01-12,,,,Unknown
105645055,19100037 Q01,1988-01-29,,,,Unknown
105645105,19100037 Q01,1988-01-29,,,,Unknown
105645154,19100037 Q01,1988-03-02,,,,Unknown
105645220,19100037 Q01,1988-03-15,,,,Unknown
105645329,19100037 Q01,1988-03-29,,,,Unknown
105645337,19100037 Q01,1988-04-08,,,,Unknown
105645345,19100037 Q01,1988-03-29,,,,Unknown
105645352,19100037 Q01,1988-03-31,,,,Unknown
105645394,19100037 K02,1988-04-18,480.0,,,Unknown
105645410,19100037 Q01,1988-05-04,,,,Unknown
105645451,19100037 Q01,1988-04-28,,,,Unknown
105645469,19100037 Q01,1988-04-26,,,,Unknown
105645493,19100037 Q01,1988-05-02,,,,Unknown
105645659,19100037 Q05,1987-11-10,,,,Unknown
105645832,19100037 F02,1988-01-19,,,,Unknown
105645832,19100037 F05,1988-01-19,,,,Unknown
105645832,19100037 K02,1988-01-19,,,,Unknown
105645832,19100037 Q01,1988-01-19,,,,Unknown
105645832,19100037 Q02,1988-01-19,,,,Unknown
105645832,19100037 Q05,1988-01-19,,,,Unknown
105645865,19100037 Q01,1988-01-05,,,,Unknown
105645873,19100037 K02,1988-01-12,280.0,,,Unknown
105645873,19100037 Q01,1988-01-12,280.0,,,Unknown
105645873,19100037 Q02,1988-01-12,,,,Unknown
105645907,19100037 K02,1988-01-05,,,,Unknown
105645915,19100037 Q01,1988-01-12,,,,Unknown
105645915,19100037 Q02,1988-01-12,,,,Unknown
105645964,19100037 Q01,1988-01-26,,,,Unknown
105645980,19100037 Q01,1988-01-25,,,,Unknown
105646194,19100037 K02,1988-03-15,,,,Unknown
105646202,19100037 Q01,1988-03-15,,,,Unknown
105646202,19100037 Q02,1988-03-15,,,,Unknown
105646210,19100037 Q01,1988-03-15,,,,Unknown
105646210,19100037 K02,1988-03-15,,,,Unknown
105646228,19100037 Q02,1988-03-15,,,,Unknown
105646228,19100037 F02,1988-03-15,,,,Unknown
105646228,19100037 K02,1988-03-15,160.0,,,Unknown
105646236,19100037 K02,1988-03-18,,,,Unknown
105646236,19100037 Q01,1988-03-18,,,,Unknown
105646236,19100037 Q02,1988-03-18,,,,Unknown
105646327,19100037 Q01,1988-05-25,,,,Unknown
105647085,19100037 K02,1988-01-14,,,,Unknown
105647903,19100037 Q02,1987-07-14,,,,Unknown
105648935,19100037 Q01,1987-11-10,,,,Unknown
105649172,19100037 Q01,1988-05-13,,,,Unknown
105649214,19100037 Q01,1988-05-20,,,,Unknown
105649222,19100037 Q01,1988-05-20,,,,Unknown
105649222,19100037 Q02,1988-05-20,,,,Unknown
105649263,19100037 Q01,1988-06-21,,,,Unknown
105649388,19100037 Q01,1988-06-23,,,,Unknown
105649396,19100037 G01,1988-06-28,,,,Unknown
105649453,19100037 Q01,1988-07-20,,,,Unknown
105649503,19100037 Q01,1988-07-28,,,,Unknown
105649511,19100037 Q01,1988-08-17,,,,Unknown
105649545,19100037 Q01,1988-08-12,,,,Unknown
105649636,19100037 Q01,1988-08-30,,,,Unknown
105649677,19100037 Q01,1988-09-13,,,,Unknown
105649685,19100037 Q01,1988-09-13,,,,Unknown
105649750,19100037 Q01,1988-10-18,,,,Unknown
105649941,19100037 Q01,1988-11-18,,,,Unknown
105650006,19100037 Q01,1989-01-20,,,,Unknown
105650071,19100037 Q01,1989-02-16,,,,Unknown
105650097,19100037 Q01,1989-03-03,,,,Unknown
105650139,19100037 Q01,1989-03-31,,,,Unknown
105650238,19100037 G01,1989-04-07,,,,Unknown
105650246,19100037 K02,1989-04-07,,,,Unknown
105650261,19100037 Q01,1989-04-20,,,,Unknown
105650295,19100037 Q01,1989-05-17,,,,Unknown
105650337,19100037 Q01,1989-05-31,,,,Unknown
105650378,19100037 Q01,1989-05-23,,,,Unknown
105650717,19100037 K02,1988-08-12,,,,Unknown
105650717,19100037 Q01,1988-08-12,,,,Unknown
105650717,19100037 J,1988-08-12,,,,Unknown
105650774,19100037 K02,1988-09-15,,,,Unknown
105650865,19100037 K02,1988-09-01,,,,Unknown
105651046,19100037 Q01,1988-09-01,,,,Unknown
105651046,19100037 K02,1988-09-01,,,,Unknown
105651699,19100037 Q02,1988-04-07,,,,Unknown
105651822,19100037 Q02,1988-03-18,,,,Unknown
105652556,19100037 K02,1987-12-04,,,,Unknown
105652671,19100037 K02,1987-12-07,,,,Unknown
105652689,19100037 Q01,1987-12-28,,,,Unknown
105652705,19100037 Q01,1987-12-04,,,,Unknown
105653117,19100037 Q02,1988-03-02,,,,Unknown
105653117,19100037 Q06,1988-03-02,,,,Unknown
105653117,19100037 K02,1988-03-02,,,,Unknown
105653174,19100037 K02,1988-03-08,,,,Unknown
105653174,19100037 K01,1988-03-08,,,,Unknown
105653232,19100037 K02,1988-04-15,,,,Unknown
105653232,19100037 Q01,1988-04-15,,,,Unknown
105653331,19100037 K02,1988-03-24,240.0,,,Unknown
105653810,19100037 F02,1989-06-02,,,,Unknown
105654305,19100037 Q01,1988-05-10,,,,Unknown
105654305,19100037 K01,1988-05-10,,,,Unknown
105654420,19100037 K02,1988-08-30,,,,Unknown
105654594,19100037 K02,1988-04-22,,,,Unknown
105654842,19100037 K02,1989-04-12,,,,Unknown
105654842,19100037 Q01,1989-04-12,,,,Unknown
105655179,19100037 K01,1988-06-13,,,,Unknown
105655369,19100037 Q01,1988-01-12,,,,Unknown
105655658,19100037 Q01,1988-05-04,,,,Unknown
105655864,19100037 K02,1988-09-09,,,,Unknown
105656532,19100037 F05,1989-09-15,80.0,,,Unknown
105656532,19100037 Q01,1989-09-15,,,,Unknown
105656532,19100037 Q05,1989-09-15,,,,Unknown
105656581,19100037 Q01,1989-10-06,,,,Unknown
105656664,19100037 Q01,1989-11-30,,,,Unknown
105656953,19100037 Q01,1989-11-30,,,,Unknown
105657068,19100037 Q01,1990-02-08,,,,Unknown
105657126,19100037 Q01,1990-04-09,,,,Unknown
105657191,19100037 Q01,1990-04-19,,,,Unknown
105657233,19100037 Q01,1990-04-09,,,,Unknown
105657324,19100037 Q02,1990-04-19,,,,Unknown
105657324,19100037 Q01,1990-04-19,,,,Unknown
105657332,19100037 Q01,1990-04-24,,,,Unknown
105657332,19100037 K02,1990-04-24,,,,Unknown
105657340,19100037 F02,1990-05-04,60.0,,,Unknown
105657340,19100037 K02,1990-05-04,,,,Unknown
105657431,19100037 K02,1990-05-21,,,,Unknown
105657514,19100037 Q01,1990-02-09,,,,Unknown
105657514,19100037 K02,1990-02-09,,,,Unknown
105657563,19100037 Q01,1990-02-08,,,,Unknown
105657571,19100037 Q01,1990-02-09,,,,Unknown
105657597,19100037 Q01,1990-01-24,,,,Unknown
105657613,19100037 Q01,1990-03-21,,,,Unknown
105657936,19100037 Q01,1989-09-22,,,,Unknown
105658041,19100037 Q01,1989-09-15,,,,Unknown
105658074,19100037 Q01,1990-01-26,,,,Unknown
105658363,19100037 K02,1990-06-18,,,,Unknown
105658702,19100037 Q01,1989-09-01,,,,Unknown
105658710,19100037 Q02,1989-09-01,,,,Unknown
105658744,19100037 F 5,1989-08-31,,,,Unknown
105658744,19100037 Q01,1989-08-31,,,,Unknown
105658934,19100037 Q01,1989-09-27,,,,Unknown
105658942,19100037 Q01,1989-10-24,,,,Unknown
105659700,19100037 K02,1989-09-15,,,,Unknown
105659700,19100037 Q01,1989-09-15,,,,Unknown
105660278,19100037 Q01,1989-11-16,,,,Unknown
105660278,19100037 K02,1989-11-16,,,,Unknown
105660377,19100037 Q01,1989-07-14,,,,Unknown
105660740,19100037 Q01,1989-08-29,,,,Unknown
105661144,19100037 K02,1989-08-29,,,,Unknown
105661243,19100037 K02,1989-11-09,,,,Unknown
105661748,19100037 F02,1989-02-14,,,,Unknown
105661748,19100037 K02,1989-02-14,,,,Unknown
105661748,19100037 Q02,1989-02-14,,,,Unknown
105661912,19100037 K 2,1989-03-31,,,,Unknown
105661912,19100037 G 1,1989-03-31,,,,Unknown
105662019,19100037 K02,1988-12-12,,,,Unknown
105662118,19100037 Q02,1988-11-07,,,,Unknown
105662118,19100037 Q01,1988-11-07,,,,Unknown
105662225,19100037 Q01,1989-03-31,,,,Unknown
105662233,19100037 K02,1989-03-03,,,,Unknown
105662241,19100037 K02,1989-02-28,,,,Unknown
105662274,19100037 K02,1989-02-28,,,,Unknown
105662274,19100037 Q01,1989-02-28,,,,Unknown
105662282,19100037 Q01,1989-02-16,,,,Unknown
105662290,19100037 Q02,1989-02-14,,,,Unknown
