activity_nr,standard,issuance_date,initial_penalty,sic_code,naics_code,sector
111046413,19100037 K02,1990-08-08,,,,Unknown
111047775,19100037 J,1990-03-21,,,,Unknown
111048179,19100037 K02,1990-05-04,110.0,,,Unknown
111048179,19100037 Q01,1990-05-04,110.0,,,Unknown
111048914,19100037 Q05,1992-08-20,,,,Unknown
111048914,19100037 K02,1992-08-20,,,,Unknown
111050886,19100037 K02,1990-12-14,,,,Unknown
111051645,19100037 K02,1991-05-06,120.0,,,Unknown
111051645,19100037 Q01,1991-05-06,,,,Unknown
111051926,19100037 Q01,1991-05-08,,,,Unknown
111052429,19100037 Q05,1991-08-07,,,,Unknown
111052452,19100037 K02,1991-09-11,600.0,,,Unknown
111052825,19100037 Q02,1991-09-19,,,,Unknown
111052940,19100037 K02,1991-10-07,2500.0,,,Unknown
111052940,19100037 Q01,1991-10-07,250.0,,,Unknown
111053633,19100037 Q01,1992-02-18,150.0,,,Unknown
111054599,19100037 Q02,1990-09-12,,,,Unknown
111054771,19100037 Q02,1990-09-10,,,,Unknown
111055224,19100037 K02,1990-09-28,,,,Unknown
111055802,19100037 Q01,1991-03-08,,,,Unknown
111055869,19100037 I,1991-07-11,,,,Unknown
111056164,19100037 Q01,1990-10-16,,,,Unknown
111056164,19100037 K02,1990-10-16,,,,Unknown
111056289,19100037 Q01,1990-10-31,,,,Unknown
111057626,19100037 J,1990-09-19,,,,Unknown
111057642,19100037 J,1990-09-27,,,,Unknown
111057667,19100037 Q01,1990-10-02,,,,Unknown
111058327,19100037 Q01,1990-10-31,,,,Unknown
111058400,19100037 Q01,1990-11-26,,,,Unknown
111059192,19100037 Q06,1991-05-21,,,,Unknown
111059317,19100037 Q06,1992-11-17,,,,Unknown
111059358,19100037 Q01,1993-01-13,,,,Unknown
111060364,19100037 K02,1991-12-18,,,,Unknown
111060497,19100037 K02,1991-11-08,,,,Unknown
111060505,19100037 Q06,1991-11-08,,,,Unknown
111060620,19100037 K02,1991-04-02,,,,Unknown
111061537,19100037 Q01,1991-03-18,,,,Unknown
111064226,19100037 Q01,1990-11-16,,,,Unknown
111064333,19100037 Q01,1990-12-04,,,,Unknown
111064499,19100037 K02,1990-12-13,,,,Unknown
111064572,19100037 K02,1990-12-27,,,,Unknown
111064630,19100037 Q01,1991-01-09,,,,Unknown
111064770,19100037 Q01,1991-01-04,,,,Unknown
111065413,19100037 F01,1991-02-22,,,,Unknown
111065462,19100037 K02,1991-01-28,,,,Unknown
111066130,19100037 Q01,1991-02-27,,,,Unknown
111066221,19100037 Q01,1991-03-05,,,,Unknown
111066528,19100037 Q01,1990-10-29,,,,Unknown
111069068,19100037 F01,1991-04-11,70.0,,,Unknown
111069266,19100037 F06,1991-10-03,2000.0,,,Unknown
111069266,19100037 F01,1991-10-03,2000.0,,,Unknown
111069316,19100037 Q01,1992-03-04,,,,Unknown
111069647,19100037 K02,1991-10-04,,,,Unknown
111069670,19100037 Q01,1991-12-13,100.0,,,Unknown
111069720,19100037 Q02,1992-05-22,700.0,,,Unknown
111069720,19100037 Q01,1992-05-22,700.0,,,Unknown
111069720,19100037 F06,1992-05-22,700.0,,,Unknown
111070116,19100037 Q01,1991-03-26,,,,Unknown
111070124,19100037 Q01,1991-03-26,,,,Unknown
111070447,19100037 K02,1991-06-26,,,,Unknown
111070538,19100037 Q01,1991-04-30,,,,Unknown
111070637,19100037 Q01,1991-06-04,,,,Unknown
111071197,19100037 Q02,1991-08-28,,,,Unknown
111071205,19100037 K02,1991-09-04,,,,Unknown
111071205,19100037 Q02,1991-09-04,,,,Unknown
111071205,19100037 Q05,1991-09-04,,,,Unknown
111071239,19100037 Q02,1991-09-19,,,,Unknown
111071262,19100037 K02,1991-09-16,,,,Unknown
111071429,19100037 K02,1991-10-16,,,,Unknown
111071759,19100037 Q01,1991-05-15,,,,Unknown
111071999,19100037 Q06,1991-07-08,,,,Unknown
111072278,19100037 Q06,1991-09-03,,,,Unknown
111072518,19100037 Q01,1991-04-01,,,,Unknown
111072567,19100037 Q01,1991-05-07,,,,Unknown
111072583,19100037 Q01,1991-05-07,,,,Unknown
111072591,19100037 Q01,1991-05-07,,,,Unknown
111072765,19100037 K02,1991-04-29,,,,Unknown
111072997,19100037 Q01,1991-05-31,,,,Unknown
111073318,19100037 K02,1991-08-28,,,,Unknown
111074324,19100037 Q01,1991-02-06,,,,Unknown
111074704,19100037 Q01,1991-02-06,,,,Unknown
111074753,19100037 Q01,1991-02-06,,,,Unknown
111076170,19100037 K02,1991-04-04,,,,Unknown
111076204,19100037 Q01,1991-04-04,,,,Unknown
111076212,19100037 Q01,1991-04-04,,,,Unknown
111077186,19100037 F06,1991-08-22,,,,Unknown
111077186,19100037 Q01,1991-08-22,,,,Unknown
111077335,19100037 K02,1992-04-08,5000.0,,,Unknown
111077335,19100037 Q01,1992-04-08,,,,Unknown
111078192,19100037 F02,1991-06-12,,,,Unknown
111078192,19100037 Q01,1991-06-12,,,,Unknown
111078259,19100037 F01,1991-05-08,,,,Unknown
111078739,19100037 Q01,1991-12-03,,,,Unknown
111078754,19100037 F02,1991-12-04,600.0,,,Unknown
111078754,19100037 K02,1991-12-04,,,,Unknown
111079331,19100037 Q01,1991-07-08,,,,Unknown
111080487,19100037 K02,1991-08-23,,,,Unknown
111081535,19100037 K02,1993-09-30,,,,Unknown
111081675,19100037 Q01,1993-11-09,,,,Unknown
111081683,19100037 K02,1993-10-27,450.0,,,Unknown
111081725,19100037 K02,1995-03-27,,,,Unknown
111081733,19100037 K02,1993-10-18,,,,Unknown
111081782,19100037 Q01,1993-12-06,300.0,,,Unknown
111081857,19100037 K02,1994-04-18,100.0,,,Unknown
111082095,19100037 K02,1993-12-01,300.0,,,Unknown
111082343,19100037 K02,1994-02-23,300.0,,,Unknown
111082350,19100037 K02,1993-11-24,,,,Unknown
111082590,19100037 Q05,1993-12-07,,,,Unknown
111082996,19100037 Q01,1994-01-24,,,,Unknown
111083390,19100037 Q02,1994-04-05,,,,Unknown
111083432,19100037 Q01,1994-03-09,100.0,,,Unknown
111083960,19100037 K02,1994-03-09,600.0,,,Unknown
111086211,19100037 Q01,1991-10-11,,,,Unknown
111086500,19100037 Q02,1991-12-11,,,,Unknown
111086567,19100037 Q01,1991-01-29,,,,Unknown
111086575,19100037 Q01,1991-02-05,,,,Unknown
111086765,19100037 Q02,1991-03-05,,,,Unknown
111086765,19100037 K02,1991-03-05,,,,Unknown
111087276,19100037 Q01,1991-03-19,,,,Unknown
111087599,19100037 Q01,1991-04-30,,,,Unknown
111087615,19100037 Q01,1991-05-08,,,,Unknown
111088159,19100037 Q01,1992-07-06,,,,Unknown
111088845,19100037 Q01,1991-11-18,,,,Unknown
111089017,19100037 F06,1993-03-17,,,,Unknown
111089033,19100037 Q01,1993-03-17,,,,Unknown
111089116,19100037 Q01,1993-10-05,,,,Unknown
111089629,19100037 Q01,1993-07-28,,,,Unknown
111089652,19100037 Q01,1993-08-03,,,,Unknown
111089892,19100037 K02,1993-03-31,,,,Unknown
111089892,19100037 Q02,1993-03-31,,,,Unknown
111089892,19100037 Q01,1993-03-31,,,,Unknown
111089967,19100037 Q02,1993-04-07,,,,Unknown
111090064,19100037 Q02,1993-08-13,,,,Unknown
111090072,19100037 Q02,1993-09-13,,,,Unknown
111090072,19100037 Q01,1993-09-13,,,,Unknown
111090072,19100037 H01,1993-09-13,,,,Unknown
111090106,19100037 Q01,1993-07-27,,,,Unknown
111090114,19100037 F06,1993-07-16,,,,Unknown
111090171,19100037 K02,1993-03-02,,,,Unknown
111090221,19100037 Q02,1993-08-09,,,,Unknown
111090221,19100037 K02,1993-08-09,,,,Unknown
111090296,19100037 K02,1993-05-18,,,,Unknown
111090312,19100037 K02,1993-05-20,,,,Unknown
111090346,19100037 Q01,1993-06-14,,,,Unknown
111090353,19100037 Q02,1993-03-18,,,,Unknown
111090361,19100037 J,1993-07-07,,,,Unknown
111090585,19100037 Q01,1993-08-11,,,,Unknown
111090601,19100037 K02,1993-08-02,,,,Unknown
111090684,19100037 Q01,1993-09-29,,,,Unknown
111090700,19100037 K02,1994-01-14,,,,Unknown
111090718,19100037 Q01,1993-12-29,,,,Unknown
111090783,19100037 K02,1993-07-16,,,,Unknown
111090791,19100037 Q01,1993-07-16,,,,Unknown
111090791,19100037 Q02,1993-07-16,,,,Unknown
111090817,19100037 Q01,1994-10-04,,,,Unknown
111090858,19100037 Q02,1993-07-07,,,,Unknown
111090858,19100037 Q01,1993-07-07,,,,Unknown
111090874,19100037 Q01,1993-10-13,,,,Unknown
111090908,19100037 Q01,1993-07-27,,,,Unknown
111090908,19100037 K02,1993-07-27,,,,Unknown
111091021,19100037 Q01,1993-07-28,,,,Unknown
111091021,19100037 Q02,1993-07-28,,,,Unknown
111091070,19100037 Q01,1993-11-19,,,,Unknown
111091070,19100037 K02,1993-11-19,,,,Unknown
111091161,19100037 F06,1993-10-29,,,,Unknown
111091195,19100037 Q01,1994-06-20,,,,Unknown
111091211,19100037 Q01,1995-03-16,,,,Unknown
111091245,19100037 Q01,1994-03-16,1875.0,,,Unknown
111091278,19100037 Q01,1993-07-16,,,,Unknown
111091278,19100037 K02,1993-07-16,,,,Unknown
111091286,19100037 Q02,1993-08-19,,,,Unknown
111091286,19100037 Q01,1993-08-19,,,,Unknown
111091294,19100037 K02,1993-08-11,,,,Unknown
111091336,19100037 Q01,1993-07-13,,,,Unknown
111091435,19100037 Q01,1993-10-14,,,,Unknown
111091567,19100037 F06,1993-11-15,,,,Unknown
111091633,19100037 Q02,1993-09-13,,,,Unknown
111091633,19100037 Q01,1993-09-13,,,,Unknown
111091708,19100037 Q08,1993-09-13,,,,Unknown
111091708,19100037 Q06,1993-09-13,,,,Unknown
111091708,19100037 K02,1993-09-13,,,,Unknown
111091708,19100037 F02,1993-09-13,,,,Unknown
111091716,19100037 Q01,1993-06-24,,,,Unknown
111091732,19100037 I,1993-07-12,,,,Unknown
111091732,19100037 Q01,1993-07-12,,,,Unknown
111091732,19100037 Q02,1993-07-12,,,,Unknown
111091781,19100037 Q01,1993-09-29,,,,Unknown
111091799,19100037 Q01,1993-09-01,,,,Unknown
111091856,19100037 Q01,1993-09-17,,,,Unknown
111092011,19100037 F06,1993-06-28,,,,Unknown
111092508,19100037 Q01,1993-10-28,,,,Unknown
111092565,19100037 K02,1993-12-08,750.0,,,Unknown
111092680,19100037 K02,1994-01-18,,,,Unknown
111092797,19100037 Q05,1994-01-18,,,,Unknown
111092938,19100037 Q01,1993-12-13,,,,Unknown
111093233,19100037 F01,1993-12-14,450.0,,,Unknown
111093316,19100037 Q01,1993-11-16,,,,Unknown
111093340,19100037 Q01,1993-12-06,,,,Unknown
111093480,19100037 Q02,1993-11-19,,,,Unknown
111093480,19100037 Q01,1993-11-19,,,,Unknown
111093621,19100037 Q02,1993-10-25,,,,Unknown
111093654,19100037 Q01,1994-03-07,,,,Unknown
111093738,19100037 Q05,1994-04-14,,,,Unknown
111093738,19100037 Q02,1994-04-14,,,,Unknown
111093845,19100037 Q01,1994-02-18,,,,Unknown
111093936,19100037 K02,1994-03-11,,,,Unknown
111093936,19100037 Q02,1994-03-11,450.0,,,Unknown
111094082,19100037 Q02,1994-03-11,1350.0,,,Unknown
111094082,19100037 K02,1994-03-11,,,,Unknown
111094363,19100037 Q05,1994-03-24,900.0,,,Unknown
111094363,19100037 Q02,1994-03-24,,,,Unknown
111094363,19100037 Q01,1994-03-24,,,,Unknown
111094413,19100037 Q01,1994-04-05,,,,Unknown
111094454,19100037 Q05,1994-04-13,,,,Unknown
111094454,19100037 Q02,1994-04-13,,,,Unknown
111094454,19100037 Q01,1994-04-13,,,,Unknown
111094462,19100037 K02,1994-04-08,,,,Unknown
111094470,19100037 Q01,1994-03-16,,,,Unknown
111094488,19100037 K02,1994-03-16,,,,Unknown
111094777,19100037 Q01,1994-05-24,,,,Unknown
111094777,19100037 F06,1994-05-24,600.0,,,Unknown
111094900,19100037 Q01,1994-01-11,,,,Unknown
111094942,19100037 Q01,1994-03-23,,,,Unknown
111095014,19100037 Q06,1993-11-18,4900.0,,,Unknown
111095824,19100037 E,1994-04-26,,,,Unknown
111095956,19100037 Q02,1994-05-02,,,,Unknown
111095956,19100037 Q01,1994-05-02,,,,Unknown
111095956,19100037 K02,1994-05-02,1050.0,,,Unknown
111096079,19100037 K02,1994-03-10,,,,Unknown
111096079,19100037 Q01,1994-03-10,,,,Unknown
111096822,19100037 Q01,1993-12-20,,,,Unknown
111096822,19100037 K02,1993-12-20,,,,Unknown
111096822,19100037 H01,1993-12-20,,,,Unknown
111096863,19100037 Q06,1994-08-15,,,,Unknown
111096962,19100037 K02,1994-02-07,,,,Unknown
111096970,19100037 Q01,1993-12-13,,,,Unknown
111096996,19100037 Q01,1994-01-31,,,,Unknown
111097309,19100037 K02,1994-03-14,,,,Unknown
111097382,19100037 Q01,1994-05-23,1500.0,,,Unknown
111098059,19100037 Q02,1993-11-09,,,,Unknown
111098059,19100037 Q01,1993-11-09,,,,Unknown
111098430,19100037 Q01,1994-10-17,,,,Unknown
111098612,19100037 F02,1994-05-24,,,,Unknown
111098612,19100037 K02,1994-05-24,,,,Unknown
111098612,19100037 I,1994-05-24,,,,Unknown
111098638,19100037 Q01,1994-05-18,,,,Unknown
111098638,19100037 Q02,1994-05-18,,,,Unknown
111098893,19100037 Q01,1994-04-27,,,,Unknown
111098976,19100037 Q01,1994-06-20,,,,Unknown
111099032,19100037 Q01,1994-08-19,,,,Unknown
111099032,19100037 Q02,1994-08-19,,,,Unknown
111099032,19100037 Q06,1994-08-19,,,,Unknown
111099032,19100037 L01,1994-08-19,,,,Unknown
111099065,19100037 Q01,1994-05-20,2100.0,,,Unknown
111099065,19100037 K02,1994-05-20,,,,Unknown
111099230,19100037 Q01,1994-07-08,,,,Unknown
111099255,19100037 F01,1994-07-25,,,,Unknown
111099263,19100037 Q01,1994-10-27,,,,Unknown
111099313,19100037 E,1994-12-16,,,,Unknown
111099313,19100037 Q01,1994-12-16,,,,Unknown
111099313,19100037 Q02,1994-12-16,,,,Unknown
111099339,19100037 Q01,1994-04-25,,,,Unknown
111099339,19100037 K02,1994-04-25,,,,Unknown
111099420,19100037 Q01,1994-06-29,,,,Unknown
111099461,19100037 Q08,1994-07-27,,,,Unknown
111099461,19100037 Q02,1994-07-27,,,,Unknown
111099461,19100037 Q01,1994-07-27,,,,Unknown
111099479,19100037 F01,1994-08-08,,,,Unknown
111099644,19100037 Q02,1994-12-22,,,,Unknown
111099644,19100037 Q01,1994-12-22,,,,Unknown
111099651,19100037 Q02,1995-01-04,,,,Unknown
111099651,19100037 Q01,1995-01-04,,,,Unknown
111099651,19100037 F01,1995-01-04,,,,Unknown
111099701,19100037 Q01,1994-05-25,,,,Unknown
111099768,19100037 Q02,1994-08-30,,,,Unknown
111099768,19100037 Q01,1994-08-30,225.0,,,Unknown
111099883,19100037 Q02,1994-10-13,,,,Unknown
111100558,19100037 Q02,1994-09-16,,,,Unknown
111100558,19100037 Q01,1994-09-16,,,,Unknown
111100616,19100037 Q01,1994-10-17,,,,Unknown
111100624,19100037 J,1994-10-20,375.0,,,Unknown
111101077,19100037 K02,1994-09-23,225.0,,,Unknown
111101077,19100037 Q01,1994-09-23,225.0,,,Unknown
111101093,19100037 Q01,1994-12-06,,,,Unknown
111101119,19100037 Q08,1995-01-09,,,,Unknown
111101119,19100037 Q01,1995-01-09,,,,Unknown
111101127,19100037 Q01,1995-01-13,,,,Unknown
111101127,19100037 F01,1995-01-13,,,,Unknown
111101143,19100037 Q01,1994-12-07,,,,Unknown
111101358,19100037 Q01,1994-08-08,,,,Unknown
111101481,19100037 F06,1994-07-07,,,,Unknown
111101523,19100037 Q01,1994-07-15,,,,Unknown
111101614,19100037 Q01,1994-08-08,,,,Unknown
111101614,19100037 Q08,1994-08-08,,,,Unknown
111101622,19100037 Q01,1994-08-08,,,,Unknown
111101655,19100037 F05,1994-09-19,750.0,,,Unknown
111101655,19100037 Q01,1994-09-19,,,,Unknown
111101655,19100037 Q02,1994-09-19,,,,Unknown
111101788,19100037 K02,1994-08-15,,,,Unknown
111101788,19100037 Q01,1994-08-15,,,,Unknown
111101929,19100037 Q01,1994-07-19,,,,Unknown
111101945,19100037 K02,1994-08-03,,,,Unknown
111101945,19100037 Q01,1994-08-03,,,,Unknown
111102158,19100037 Q01,1994-08-03,,,,Unknown
111102547,19100037 Q05,1994-09-29,,,,Unknown
111102547,19100037 Q02,1994-09-29,,,,Unknown
111102547,19100037 F01,1994-09-29,600.0,,,Unknown
111103081,19100037 Q01,1994-07-27,,,,Unknown
111103081,19100037 K02,1994-07-27,,,,Unknown
111103354,19100037 M,1994-10-14,,,,Unknown
111103644,19100037 K02,1994-09-02,,,,Unknown
111103669,19100037 K02,1994-08-29,,,,Unknown
111103776,19100037 Q01,1994-09-09,,,,Unknown
111103818,19100037 Q01,1994-09-14,,,,Unknown
111103834,19100037 K02,1994-09-13,450.0,,,Unknown
111103834,19100037 F06,1994-09-13,,,,Unknown
111103834,19100037 J,1994-09-13,,,,Unknown
111103834,19100037 M,1994-09-13,,,,Unknown
111103834,19100037 Q01,1994-09-13,,,,Unknown
111103834,19100037 Q02,1994-09-13,,,,Unknown
111103834,19100037 Q08,1994-09-13,,,,Unknown
111103859,19100037 Q02,1994-10-03,,,,Unknown
111103859,19100037 F06,1994-10-03,,,,Unknown
111103909,19100037 Q05,1994-10-04,,,,Unknown
111103925,19100037 Q01,1994-10-04,,,,Unknown
111103925,19100037 Q02,1994-10-04,,,,Unknown
111103925,19100037 Q05,1994-10-04,,,,Unknown
111104063,19100037 Q02,1994-03-28,,,,Unknown
111104188,19100037 F01,1994-03-07,,,,Unknown
111104766,19100037 Q01,1994-04-25,1400.0,,,Unknown
111105151,19100037 Q01,1994-03-21,,,,Unknown
111105441,19100037 Q01,1993-12-20,,,,Unknown
111105615,19100037 F02,1993-11-05,,,,Unknown
111105680,19100037 Q05,1994-03-04,,,,Unknown
111105870,19100037 K02,1993-12-13,,,,Unknown
111105870,19100037 Q01,1993-12-13,,,,Unknown
111106084,19100037 F02,1993-12-13,,,,Unknown
111107355,19100037 Q01,1994-04-26,975.0,,,Unknown
111107454,19100037 K02,1994-04-25,,,,Unknown
111107454,19100037 Q01,1994-04-25,,,,Unknown
111107934,19100037 Q01,1994-07-26,,,,Unknown
111107942,19100037 K01,1994-07-06,,,,Unknown
111107983,19100037 Q01,1994-09-19,,,,Unknown
111107983,19100037 Q02,1994-09-19,,,,Unknown
111108007,19100037 Q01,1994-07-06,450.0,,,Unknown
111108056,19100037 K02,1994-07-19,,,,Unknown
111108056,19100037 Q01,1994-07-19,,,,Unknown
111108064,19100037 Q01,1994-06-20,,,,Unknown
111108114,19100037 Q05,1994-07-26,,,,Unknown
111108114,19100037 Q01,1994-07-26,,,,Unknown
111108114,19100037 K02,1994-07-26,1125.0,,,Unknown
111108254,19100037 Q01,1994-07-06,,,,Unknown
111108254,19100037 F06,1994-07-06,1350.0,,,Unknown
111108262,19100037 Q01,1994-07-27,100.0,,,Unknown
111108387,19100037 Q01,1994-08-15,,,,Unknown
111108684,19100037 Q01,1994-09-13,,,,Unknown
111109054,19100037 Q01,1994-09-13,,,,Unknown
111109054,19100037 K02,1994-09-13,1225.0,,,Unknown
111109146,19100037 K02,1994-09-21,175.0,,,Unknown
111109161,19100037 Q01,1994-09-15,,,,Unknown
111109286,19100037 Q02,1994-10-18,,,,Unknown
111109286,19100037 Q01,1994-10-18,,,,Unknown
111109476,19100037 Q06,1995-03-16,2100.0,,,Unknown
111109476,19100037 Q01,1995-03-16,,,,Unknown
111109682,19100037 Q01,1994-09-07,,,,Unknown
111109724,19100037 Q01,1994-12-13,1225.0,,,Unknown
111109724,19100037 K02,1994-12-13,1225.0,,,Unknown
111109930,19100037 Q02,1995-03-16,,,,Unknown
111109930,19100037 Q01,1995-03-16,,,,Unknown
111110250,19100037 I,1995-01-13,975.0,,,Unknown
111110250,19100037 Q06,1995-01-13,2275.0,,,Unknown
111110250,19100037 Q01,1995-01-13,,,,Unknown
111110474,19100037 K02,1995-01-17,,,,Unknown
111110474,19100037 Q01,1995-01-17,,,,Unknown
111110508,19100037 Q01,1995-01-26,,,,Unknown
111110755,19100037 Q06,1995-03-24,,,,Unknown
111111159,19100037 Q01,1995-02-02,,,,Unknown
111111381,19100037 K02,1995-02-23,525.0,,,Unknown
