activity_nr,standard,issuance_date,initial_penalty,sic_code,naics_code,sector
100823012,19100037 Q01,1988-04-12,,,,Unknown
100823020,19100037 I,1988-05-06,,,,Unknown
100823020,19100037 Q01,1988-05-06,,,,Unknown
100823335,19100037 Q01,1988-09-08,,,,Unknown
100826262,19100037 Q01,1988-06-03,,,,Unknown
100826296,19100037 G01,1988-04-28,,,,Unknown
100827112,19100037 Q01,1988-05-23,,,,Unknown
100828326,19100037 F06,1988-05-26,,,,Unknown
100828680,19100037 Q01,1988-04-08,,,,Unknown
100828698,19100037 Q01,1988-04-06,,,,Unknown
100830173,19100037 K01,1989-08-02,,,,Unknown
100830405,19100037 Q02,1988-09-29,,,,Unknown
100831908,19100037 Q01,1988-07-11,,,,Unknown
100832922,19100037 K02,1987-05-01,,,,Unknown
100832963,19100037 K02,1987-05-06,,,,Unknown
100832963,19100037 G04,1987-05-06,,,,Unknown
100833599,19100037 K02,1987-12-28,,,,Unknown
100833854,19100037 Q03,1990-05-01,,,,Unknown
100833854,19100037 Q05,1990-05-01,,,,Unknown
100833854,19100037 Q06,1990-05-01,,,,Unknown
100833854,19100037 K02,1990-05-01,640.0,,,Unknown
100833854,19100037 I,1990-05-01,360.0,,,Unknown
100833854,19100037 F06,1990-05-01,640.0,,,Unknown
100835552,19100037 Q05,1987-06-04,,,,Unknown
100836758,19260056 A,1987-04-09,,,,Unknown
100837343,19100037 Q05,1987-03-12,,,,Unknown
100837723,19100037 Q05,1987-08-04,,,,Unknown
100837723,19100037 Q02,1987-07-07,,,,Unknown
100837947,19100037 K02,1987-06-17,,,,Unknown
100838648,19100037 Q01,1987-03-02,,,,Unknown
100838994,19100037 Q05,1987-03-02,,,,Unknown
100839166,19100037 K01,1987-06-04,,,,Unknown
100839315,19100037 Q08,1987-06-15,,,,Unknown
100839315,19100037 Q04,1987-06-15,,,,Unknown
100839315,19100037 G01,1987-06-15,,,,Unknown
100839315,19100037 F02,1987-06-15,,,,Unknown
100839315,19100037 K01,1987-06-15,,,,Unknown
100839711,19100037 Q02,1987-06-22,,,,Unknown
100839810,19100037 Q02,1987-06-24,,,,Unknown
100839836,19100037 Q05,1987-06-25,,,,Unknown
100840677,19100037 K02,1987-05-28,300.0,,,Unknown
100841873,19100037 K02,1987-03-09,,,,Unknown
100841923,19100037 F01,1987-05-20,,,,Unknown
100841923,19100037 G02,1987-05-20,,,,Unknown
100843804,19100037 H01,1987-03-23,150.0,,,Unknown
100844364,19260056 A,1986-04-24,,,,Unknown
100844646,19100037 K02,1986-05-22,,,,Unknown
100848258,19260056 A,1990-04-27,,,,Unknown
100849256,19100037 K02,1992-01-02,1250.0,,,Unknown
100850577,19100037 G01,1990-04-23,,,,Unknown
100850767,19100037 K02,1990-06-18,,,,Unknown
100851062,19100037 F06,1989-11-16,360.0,,,Unknown
100851179,19100037 G01,1989-12-26,,,,Unknown
100851252,19100037 Q05,1989-12-07,,,,Unknown
100851526,19100037 F06,1990-02-23,540.0,,,Unknown
100851690,19100037 Q01,1990-05-09,,,,Unknown
100851765,19100037 K02,1990-04-05,,,,Unknown
100852235,19100037 Q01,1989-10-05,140.0,,,Unknown
100852409,19100037 Q02,1989-12-01,,,,Unknown
100852409,19100037 Q02,1989-12-01,,,,Unknown
100853167,19100037 K02,1989-10-27,,,,Unknown
100853670,19100037 Q05,1989-09-08,,,,Unknown
100853670,19100037 K02,1989-09-08,900.0,,,Unknown
100853860,19100037 Q01,1990-02-28,,,,Unknown
100853860,19100037 I,1990-02-28,400.0,,,Unknown
100853860,19100037 K02,1990-02-28,700.0,,,Unknown
100854447,19100037 F03,1991-01-17,,,,Unknown
100854447,19100037 H01,1991-01-17,,,,Unknown
100854447,19100037 J,1991-01-17,,,,Unknown
100854447,19100037 K02,1991-01-17,,,,Unknown
100854447,19100037 F01,1991-01-17,,,,Unknown
100854447,19100037 Q02,1991-01-17,,,,Unknown
100854447,19100037 I,1991-01-17,,,,Unknown
100854447,19100037 Q01,1991-01-17,,,,Unknown
100854447,19100037 Q02,1991-01-17,,,,Unknown
100854538,19100037 Q01,1990-11-02,,,,Unknown
100854538,19100037 Q05,1990-11-02,,,,Unknown
100855477,19100037 Q02,1990-12-05,,,,Unknown
100855865,19100037 F02,1991-07-15,,,,Unknown
100855865,19100037 Q01,1991-07-15,,,,Unknown
100856012,19100037 Q01,1991-06-27,,,,Unknown
100857044,19100037 Q05,1991-03-12,,,,Unknown
100857044,19100037 Q01,1991-03-12,,,,Unknown
100857044,19100037 Q02,1991-03-12,,,,Unknown
100857051,19100037 Q02,1991-03-12,,,,Unknown
100857051,19100037 Q01,1991-03-12,,,,Unknown
100857051,19100037 Q05,1991-03-12,,,,Unknown
100857150,19100037 Q01,1991-08-01,,,,Unknown
100857150,19100037 F05,1991-08-01,300.0,,,Unknown
100857713,19100037 K02,1992-03-27,,,,Unknown
100858182,19100037 Q01,1989-05-15,300.0,,,Unknown
100858182,19100037 Q05,1989-05-15,300.0,,,Unknown
100859016,19100037 Q06,1988-03-29,,,,Unknown
100859297,19100037 K02,1988-05-23,,,,Unknown
100860220,19100037 Q01,1987-07-16,,,,Unknown
100860220,19100037 K02,1987-07-16,,,,Unknown
100860857,19100037 G01,1987-07-24,,,,Unknown
100860857,19100037 F02,1987-07-24,,,,Unknown
100862507,19100037 Q03,1988-05-25,,,,Unknown
100862507,19100037 Q01,1988-05-25,,,,Unknown
100862523,19100037 Q01,1988-06-07,,,,Unknown
100862630,19100037 Q01,1988-04-18,,,,Unknown
100862697,19100037 I,1988-05-18,300.0,,,Unknown
100862697,19100037 Q02,1988-05-18,,,,Unknown
100862945,19100037 Q01,1988-05-17,,,,Unknown
100864305,19100037 F06,1988-06-22,,,,Unknown
100864529,19100037 K02,1988-11-28,,,,Unknown
100864552,19100037 Q01,1988-05-09,,,,Unknown
100864644,19100037 Q01,1988-06-21,,,,Unknown
100865294,19100037 F06,1988-12-15,,,,Unknown
100865294,19100037 K02,1988-12-15,,,,Unknown
100866235,19100037 Q01,1988-07-19,,,,Unknown
100866235,19100037 K02,1988-07-19,250.0,,,Unknown
100866326,19100037 K02,1988-07-13,250.0,,,Unknown
100866490,19100037 K02,1989-05-16,240.0,,,Unknown
100868207,19100037 Q01,1987-07-24,,,,Unknown
100868801,19100037 K02,1987-07-31,,,,Unknown
100869098,19100037 K02,1987-10-22,,,,Unknown
100870591,19100037 Q06,1987-10-08,,,,Unknown
100871276,19100037 G01,1987-08-27,,,,Unknown
100871615,19100037 Q02,1987-09-28,,,,Unknown
100872159,19100037 G01,1987-07-31,,,,Unknown
100872159,19100037 Q02,1987-07-31,,,,Unknown
100872563,19260056 B,1988-01-21,,,,Unknown
100873017,19260056 A,1987-10-01,320.0,,,Unknown
100873249,19100037 Q01,1987-07-24,,,,Unknown
100873819,19100037 K02,1987-08-28,,,,Unknown
100875178,19100037 Q06,1987-10-29,,,,Unknown
100875178,19100037 K02,1987-10-29,,,,Unknown
100875228,19100037 H01,1988-04-14,,,,Unknown
100875228,19100037 F05,1988-04-14,450.0,,,Unknown
100875277,19100037 Q01,1988-02-10,,,,Unknown
100875855,19100037 K02,1987-12-15,,,,Unknown
100876655,19100037 K02,1987-08-17,,,,Unknown
100878065,19100037 Q01,1988-05-12,,,,Unknown
100878115,19100037 K02,1987-10-19,1600.0,,,Unknown
100878420,19100037 K02,1987-11-17,,,,Unknown
100878578,19100037 K02,1987-12-09,,,,Unknown
100878891,19100037 Q01,1988-03-15,,,,Unknown
100878909,19100037 Q01,1988-02-25,,,,Unknown
100878925,19100037 K02,1988-03-02,,,,Unknown
100879527,19100037 Q02,1988-02-16,,,,Unknown
100881382,19100037 F01,1992-01-16,750.0,,,Unknown
100881382,19100037 Q01,1992-01-16,,,,Unknown
100881697,19100037 Q01,1988-02-10,,,,Unknown
100881762,19100037 G05,1987-11-04,,,,Unknown
100882042,19100037 K02,1988-11-09,,,,Unknown
100883990,19100037 Q01,1988-03-16,,,,Unknown
100884071,19100037 K02,1988-04-08,,,,Unknown
100884188,19100037 K02,1988-06-23,,,,Unknown
100884816,19100037 J,1988-09-02,,,,Unknown
100884816,19100037 F01,1988-09-02,,,,Unknown
100886407,19100037 K02,1989-08-24,200.0,,,Unknown
100886654,19100037 Q05,1990-06-06,900.0,,,Unknown
100886654,19100037 Q06,1990-06-06,,,,Unknown
100887793,19100037 K02,1991-09-06,4500.0,,,Unknown
100887793,19100037 F05,1991-09-06,1350.0,,,Unknown
100887793,19100037 F06,1991-09-06,4500.0,,,Unknown
100887793,19100037 I,1991-09-06,4500.0,,,Unknown
100889153,19100037 Q02,1992-08-14,,,,Unknown
100890425,19100037 Q05,1989-11-30,,,,Unknown
100891126,19100037 Q02,1990-02-08,,,,Unknown
100891126,19100037 Q06,1990-02-08,,,,Unknown
100891365,19100037 Q05,1990-08-30,350.0,,,Unknown
100891555,19100037 K02,1990-03-19,240.0,,,Unknown
100891738,19100037 Q01,1990-03-19,,,,Unknown
100891738,19100037 K02,1990-03-19,60.0,,,Unknown
100895374,19100037 Q01,1990-03-06,,,,Unknown
100895374,19100037 Q05,1990-03-06,,,,Unknown
100895382,19100037 Q06,1990-04-02,,,,Unknown
100895382,19100037 G05,1990-04-02,,,,Unknown
100895382,19100037 G01,1990-04-02,,,,Unknown
100895432,19100037 Q06,1991-05-13,,,,Unknown
100895465,19100037 Q06,1991-05-16,,,,Unknown
100895465,19100037 Q05,1991-05-16,525.0,,,Unknown
100895507,19100037 J,1989-09-01,240.0,,,Unknown
100895606,19100037 K02,1989-08-15,,,,Unknown
100896190,19100037 K02,1988-12-23,80.0,,,Unknown
100896513,19100037 K02,1989-09-15,,,,Unknown
100896604,19100037 Q06,1990-02-26,,,,Unknown
100897693,19100037 Q01,1988-10-18,,,,Unknown
100897990,19100037 Q02,1988-11-09,,,,Unknown
100898311,19100037 K02,1988-07-29,,,,Unknown
100898378,19100037 Q01,1988-12-23,,,,Unknown
100898444,19100037 K02,1988-06-20,,,,Unknown
100898873,19100037 K02,1988-10-18,200.0,,,Unknown
100899293,19100037 Q06,1989-04-05,,,,Unknown
100900265,19100037 Q01,1988-09-21,,,,Unknown
100900364,19100037 Q01,1988-11-01,,,,Unknown
100900364,19100037 Q02,1988-11-01,,,,Unknown
100900976,19100037 K02,1988-03-25,,,,Unknown
100902287,19100037 Q01,1988-07-21,,,,Unknown
100902550,19100037 H01,1988-07-06,,,,Unknown
100902550,19100037 Q02,1988-07-06,,,,Unknown
100902550,19100037 Q06,1988-07-06,,,,Unknown
100902626,19100037 Q02,1988-05-02,,,,Unknown
100902626,19100037 Q01,1988-05-02,,,,Unknown
100902915,19100037 K02,1988-10-12,,,,Unknown
100902915,19100037 Q05,1988-10-12,,,,Unknown
100902915,19100037 Q01,1988-10-12,,,,Unknown
100903319,19100037 Q01,1988-04-14,,,,Unknown
100904127,19100037 G01,1988-02-23,,,,Unknown
100904226,19100037 Q02,1988-02-09,,,,Unknown
100904226,19100037 Q01,1988-02-09,,,,Unknown
100904283,19100037 K02,1987-12-18,,,,Unknown
100904408,19100037 K02,1988-03-11,,,,Unknown
100904465,19100037 D01,1988-04-21,,,,Unknown
100904465,19100037 H01,1988-04-21,,,,Unknown
100904531,19100037 K02,1988-03-25,,,,Unknown
100904945,19100037 Q02,1988-01-27,,,,Unknown
100904945,19100037 Q01,1988-01-27,,,,Unknown
100905124,19100037 Q01,1987-11-18,,,,Unknown
100905124,19100037 Q02,1987-11-18,,,,Unknown
100905249,19100037 Q01,1987-12-08,,,,Unknown
100905504,19100037 Q02,1988-02-04,,,,Unknown
100905504,19100037 K02,1988-02-04,,,,Unknown
100905546,19100037 F02,1987-12-29,,,,Unknown
100905546,19100037 Q02,1987-12-29,,,,Unknown
100905546,19100037 Q01,1987-12-29,,,,Unknown
100906171,19100037 D02,1987-10-05,,,,Unknown
100906643,19100037 Q01,1988-03-07,,,,Unknown
100906817,19100037 Q01,1987-09-30,,,,Unknown
100906817,19100037 Q02,1987-09-30,,,,Unknown
100906999,19100037 Q01,1988-02-01,,,,Unknown
100907005,19100037 Q02,1988-02-03,,,,Unknown
100907146,19100037 F01,1988-02-03,,,,Unknown
100907146,19100037 F06,1988-02-03,,,,Unknown
100907286,19100037 Q01,1995-08-25,750.0,,,Unknown
100908177,19100037 F05,1988-01-15,800.0,,,Unknown
100908177,19100037 Q02,1988-01-21,200.0,,,Unknown
100908177,19100037 A,1988-01-29,,,,Unknown
100908177,19100037 C02,1988-01-29,,,,Unknown
100908177,19100037 F02,1988-01-29,,,,Unknown
100908250,19100037 K02,1988-03-11,,,,Unknown
100908607,19100037 Q01,1988-05-09,,,,Unknown
100909506,19100037 K02,1988-04-19,,,,Unknown
100909787,19100037 Q01,1988-06-09,,,,Unknown
100910140,19260056 A,1988-09-20,,,,Unknown
100910231,19100037 K02,1987-10-23,,,,Unknown
100910264,19100037 Q05,1988-01-07,,,,Unknown
100911080,19100037 Q01,1987-11-03,,,,Unknown
100912625,19100037 K02,1987-11-03,,,,Unknown
100912880,19100037 H01,1988-07-12,,,,Unknown
100912880,19100037 Q01,1988-07-12,,,,Unknown
100913326,19100037 K02,1990-09-12,560.0,,,Unknown
100913326,19100037 Q02,1990-09-12,,,,Unknown
100914043,19100037 K01,1986-12-11,,,,Unknown
100915255,19100037 F06,1989-06-06,,,,Unknown
100915370,19100037 F06,1989-07-26,,,,Unknown
100915669,19100037 H01,1989-06-27,,,,Unknown
100915834,19100037 F05,1989-11-13,,,,Unknown
100915834,19100037 Q01,1989-11-13,,,,Unknown
100916956,19100037 K02,1989-08-29,,,,Unknown
100916998,19100037 Q01,1989-10-04,,,,Unknown
100917012,19100037 K02,1989-03-07,,,,Unknown
100917335,19100037 K02,1989-08-03,,,,Unknown
100917335,19100037 F06,1989-08-03,,,,Unknown
100917566,19100037 Q01,1989-10-29,,,,Unknown
100917566,19100037 F06,1989-10-29,,,,Unknown
100917855,19100037 Q02,1989-11-25,,,,Unknown
100917863,19100037 F06,1989-10-31,,,,Unknown
100917863,19100037 Q01,1989-10-31,,,,Unknown
100917863,19100037 Q06,1989-10-31,,,,Unknown
100918663,19100037 G01,1989-06-02,,,,Unknown
100918994,19100037 K02,1989-09-29,,,,Unknown
100918994,19100037 Q01,1989-09-29,350.0,,,Unknown
100919240,19100037 G01,1989-06-23,,,,Unknown
100919745,19100037 G01,1990-05-25,,,,Unknown
100919745,19100037 K02,1990-05-29,480.0,,,Unknown
100920859,19100037 Q02,1989-03-16,,,,Unknown
100920933,19100037 K02,1989-03-29,350.0,,,Unknown
100921899,19100037 Q05,1989-08-21,,,,Unknown
100922228,19260056 A,1987-07-24,,,,Unknown
100922285,19260056 A,1987-07-29,,,,Unknown
100922426,19100037 Q01,1987-12-07,,,,Unknown
100922426,19100037 Q05,1987-12-07,,,,Unknown
100922889,19100037 Q02,1987-09-16,,,,Unknown
100922954,19260056 A,1987-09-01,,,,Unknown
100923549,19100037 Q02,1988-05-04,,,,Unknown
100923721,19100037 Q01,1989-03-09,,,,Unknown
100924356,19100037 K02,1987-08-13,,,,Unknown
100924422,19100037 K02,1987-08-17,,,,Unknown
100925510,19100037 I,1988-08-12,630.0,,,Unknown
100926435,19100037 G01,1988-03-01,,,,Unknown
100926435,19100037 K02,1988-03-01,300.0,,,Unknown
100926633,19100037 Q01,1988-02-08,,,,Unknown
100928480,19100037 Q01,1989-01-03,,,,Unknown
100928704,19100037 K02,1988-12-22,,,,Unknown
100928852,19100037 Q01,1989-05-17,,,,Unknown
100929843,19100037 Q01,1989-10-05,,,,Unknown
100930171,19100037 Q01,1988-09-12,,,,Unknown
100931153,19100037 F02,1989-02-07,,,,Unknown
100931153,19100037 H01,1989-02-07,,,,Unknown
100931419,19100037 K02,1989-02-23,,,,Unknown
100931716,19100037 Q05,1988-12-22,,,,Unknown
100931716,19100037 K02,1988-12-22,,,,Unknown
100931740,19100037 Q01,1989-02-22,,,,Unknown
100931740,19100037 Q05,1989-02-22,,,,Unknown
100931898,19100037 K02,1989-02-21,,,,Unknown
100931906,19100037 Q01,1989-02-17,,,,Unknown
100932037,19100037 K02,1988-10-11,,,,Unknown
100932342,19100037 Q01,1989-03-10,,,,Unknown
100932409,19100037 K02,1989-03-24,,,,Unknown
100932409,19100037 Q01,1989-03-24,,,,Unknown
100932581,19100037 F01,1989-04-17,,,,Unknown
100932888,19100037 Q01,1988-11-02,,,,Unknown
100933852,19260056 A,1989-11-13,,,,Unknown
100933886,19260056 A,1989-11-13,,,,Unknown
100933985,19260056 A,1989-11-13,1000.0,,,Unknown
100933993,19260056 A,1989-11-13,600.0,,,Unknown
100935428,19100037 Q02,1989-01-30,,,,Unknown
100935501,19100037 Q02,1989-04-18,,,,Unknown
100935550,19100037 Q01,1990-02-02,,,,Unknown
100935550,19100037 Q02,1990-02-02,,,,Unknown
100935659,19100037 K02,1990-12-07,500.0,,,Unknown
100935659,19100037 Q01,1990-12-07,,,,Unknown
100935659,19100037 Q02,1990-12-07,,,,Unknown
100935667,19100037 Q01,1991-01-11,,,,Unknown
100935667,19100037 Q02,1991-01-11,,,,Unknown
100935931,19260026,1988-12-08,540.0,,,Unknown
100936004,19260026,1988-12-12,540.0,,,Unknown
100936400,19100037 K02,1988-08-11,,,,Unknown
100936400,19100037 G01,1988-08-11,,,,Unknown
100936475,19100037 K02,1988-09-08,,,,Unknown
100936475,19100037 Q01,1988-09-08,,,,Unknown
100936517,19100037 Q01,1988-09-28,,,,Unknown
100936632,19100037 Q05,1989-03-13,,,,Unknown
100936897,19100037 Q01,1988-08-09,,,,Unknown
100937275,19100037 Q02,1990-03-27,,,,Unknown
100937275,19100037 Q01,1990-03-27,,,,Unknown
100937283,19100037 G02,1990-01-19,,,,Unknown
100937549,19100037 K02,1988-08-22,,,,Unknown
100938190,19100037 K02,1988-08-19,700.0,,,Unknown
100938679,19100037 K02,1989-04-03,,,,Unknown
100939123,19100037 Q01,1989-02-01,,,,Unknown
100939214,19260056 A,1988-12-13,,,,Unknown
100939321,19260056 A,1988-12-06,,,,Unknown
100939602,19100037 K02,1989-05-09,180.0,,,Unknown
100939602,19100037 K02,1989-05-09,,,,Unknown
100939602,19100037 Q02,1989-05-09,,,,Unknown
100939602,19100037 Q01,1989-05-09,,,,Unknown
100939693,19100037 K02,1988-10-18,,,,Unknown
100939701,19100037 K02,1988-12-28,,,,Unknown
100939701,19100037 Q02,1988-12-28,,,,Unknown
100939701,19100037 Q05,1988-12-28,,,,Unknown
100939735,19100037 K02,1989-02-01,,,,Unknown
100939776,19100037 K02,1989-02-16,,,,Unknown
100939784,19100037 K02,1989-02-16,,,,Unknown
100939859,19100037 G02,1988-12-20,,,,Unknown
100939990,19100037 K02,1989-01-19,480.0,,,Unknown
100940022,19100037 K02,1987-08-03,,,,Unknown
100941012,19100037 Q02,1987-08-31,,,,Unknown
100942390,19100037 K02,1987-09-08,,,,Unknown
100943141,19100037 K02,1987-08-18,,,,Unknown
100944438,19100037 Q01,1987-12-14,,,,Unknown
100946037,19100037 K02,1987-08-05,,,,Unknown
100946128,19100037 G05,1987-08-13,,,,Unknown
100946136,19100037 G01,1987-08-04,,,,Unknown
100946185,19260056 A,1987-07-15,,,,Unknown
100948256,19100037 Q01,1987-08-20,,,,Unknown
100948256,19100037 Q02,1987-08-20,,,,Unknown
100948496,19100037 Q08,1987-12-21,,,,Unknown
100948496,19100037 Q04,1987-12-21,,,,Unknown
100948496,19100037 Q05,1987-12-21,,,,Unknown
100948504,19100037 Q01,1987-12-23,,,,Unknown
100948504,19100037 Q07,1987-12-23,,,,Unknown
100948975,19100037 G11,1987-10-21,,,,Unknown
100949213,19100037 K02,1988-03-02,,,,Unknown
100950625,19100037 Q05,1987-11-02,,,,Unknown
100950625,19100037 Q01,1987-11-02,,,,Unknown
100950625,19100037 F01,1987-11-02,,,,Unknown
100951722,19100037 G05,1987-10-09,,,,Unknown
100951979,19100037 Q01,1987-10-27,,,,Unknown
100952019,19100037 Q05,1987-11-02,,,,Unknown
100952555,19100037 Q05,1987-12-28,,,,Unknown
100952555,19100037 Q01,1987-12-28,,,,Unknown
100954072,19100037 E,1988-04-18,360.0,,,Unknown
100954148,19100037 K02,1988-06-08,,,,Unknown
100954148,19100037 Q06,1988-06-08,,,,Unknown
100955764,19100037 Q01,1988-06-13,,,,Unknown
100955806,19100037 Q01,1988-06-08,,,,Unknown
100955830,19100037 Q01,1988-04-14,,,,Unknown
100955913,19100037 K02,1988-04-11,,,,Unknown
100955913,19100037 Q02,1988-04-11,,,,Unknown
100956424,19100037 F01,1988-04-21,,,,Unknown
100956465,19100037 Q01,1988-06-13,,,,Unknown
100956465,19100037 Q05,1988-06-13,,,,Unknown
100956473,19100037 Q01,1988-08-16,,,,Unknown
100957539,19100037 Q01,1988-02-11,,,,Unknown
100958479,19100037 F01,1987-12-18,630.0,,,Unknown
100958479,19100037 I,1987-12-18,,,,Unknown
100958479,19100037 Q01,1987-12-18,,,,Unknown
100958479,19100037 Q05,1987-12-18,,,,Unknown
100958487,19100037 K01,1990-03-30,,,,Unknown
100960533,19100037 Q02,1987-10-28,,,,Unknown
100960533,19100037 K02,1987-10-28,,,,Unknown
100960996,19100037 Q01,1987-10-27,,,,Unknown
100962943,19100037 F05,1987-09-23,,,,Unknown
100962943,19100037 Q01,1987-09-23,,,,Unknown
100963032,19100037 K02,1987-11-13,,,,Unknown
100964238,19100037 K02,1987-09-30,,,,Unknown
100964238,19100037 F06,1987-09-30,,,,Unknown
100964519,19100037 Q01,1987-12-15,,,,Unknown
100964519,19100037 Q05,1987-12-15,,,,Unknown
100964618,19100037 Q01,1987-10-19,,,,Unknown
100965813,19100037 K01,1987-08-06,,,,Unknown
100966332,19100037 K03,1988-05-12,280.0,,,Unknown
100966647,19100037 Q01,1987-12-21,,,,Unknown
100966647,19100037 Q05,1987-12-21,,,,Unknown
100966662,19100037 Q05,1987-12-28,,,,Unknown
100966662,19100037 Q01,1987-12-28,,,,Unknown
100966894,19100037 Q01,1988-01-27,,,,Unknown
100966969,19100037 F02,1988-03-23,900.0,,,Unknown
100966969,19100037 F05,1988-03-23,900.0,,,Unknown
100966969,19100037 Q01,1988-03-23,900.0,,,Unknown
100966993,19100037 K02,1988-01-27,250.0,,,Unknown
100966993,19100037 Q01,1988-01-27,,,,Unknown
100967017,19100037 Q01,1991-12-24,,,,Unknown
