activity_nr,standard,issuance_date,initial_penalty,sic_code,naics_code,sector
120375290,19100037 K02,1994-05-12,,,,Unknown
120375498,19100037 K02,1994-05-04,1040.0,,,Unknown
120376264,19100037 Q01,1994-09-16,,,,Unknown
120376520,19100037 K02,1995-02-09,450.0,,,Unknown
120379276,19100037 K02,1994-08-30,,,,Unknown
120379276,19100037 Q01,1994-08-30,,,,Unknown
120379458,19100037 K02,1996-01-11,1200.0,,,Unknown
120380191,19100037 Q01,1995-01-17,175.0,,,Unknown
120380274,19100037 K02,1994-11-18,1600.0,,,Unknown
120380431,19100037 Q01,1994-09-20,675.0,,,Unknown
120381082,19100037 K02,1994-06-27,,,,Unknown
120381082,19100037 K01,1994-06-27,,,,Unknown
120382247,19100037 Q01,1994-10-24,1500.0,,,Unknown
120382676,19100037 K02,1994-11-10,1125.0,,,Unknown
120382791,19100037 K02,1994-12-29,325.0,,,Unknown
120382882,19100037 K02,1995-01-13,1500.0,,,Unknown
120384094,19100037 Q01,1994-05-26,,,,Unknown
120384326,19100037 K02,1994-08-05,180.0,,,Unknown
120384474,19100037 Q01,1994-06-30,,,,Unknown
120384870,19100037 Q01,1994-09-08,,,,Unknown
120384870,19100037 J,1994-09-08,165.0,,,Unknown
120384870,19100037 Q02,1994-09-08,,,,Unknown
120385356,19100037 Q01,1995-04-10,300.0,,,Unknown
120385356,19100037 F06,1995-04-10,900.0,,,Unknown
120386040,19100037 Q01,1993-04-12,217.0,,,Unknown
120386065,19100037 G08,1993-04-21,,,,Unknown
120386123,19100037 Q01,1993-04-21,,,,Unknown
120386412,19100037 Q01,1993-04-23,,,,Unknown
120386537,19100037 Q01,1993-04-22,,,,Unknown
120386727,19100037 Q01,1993-04-22,,,,Unknown
120386727,19100037 K02,1993-04-22,,,,Unknown
120386735,19100037 Q02,1993-04-29,,,,Unknown
120386750,19100037 Q06,1993-05-05,,,,Unknown
120386800,19100037 K02,1993-06-02,192.0,,,Unknown
120386800,19100037 Q01,1993-06-02,,,,Unknown
120386883,19100037 Q01,1993-04-22,,,,Unknown
120386909,19100037 K02,1993-04-23,,,,Unknown
120386933,19100037 Q01,1993-05-12,,,,Unknown
120386941,19100037 K02,1993-04-23,174.0,,,Unknown
120387675,19100037 Q01,1993-09-03,,,,Unknown
120387683,19100037 Q01,1993-07-26,,,,Unknown
120387790,19100037 Q01,1993-10-05,,,,Unknown
120388871,19100037 G02,1993-04-02,,,,Unknown
120388897,19100037 Q01,1993-04-09,,,,Unknown
120388905,19100037 Q01,1993-04-09,,,,Unknown
120389150,19100037 K02,1994-02-23,,,,Unknown
120389267,19100037 K02,1994-03-24,,,,Unknown
120389929,19100037 K02,1994-09-07,,,,Unknown
120390125,19100037 Q01,1993-03-05,,,,Unknown
120390315,19100037 Q01,1993-04-21,355.0,,,Unknown
120390430,19100037 K02,1993-04-02,,,,Unknown
120390463,19100037 Q01,1993-03-11,,,,Unknown
120390489,19100037 Q05,1993-04-14,160.0,,,Unknown
120390489,19100037 Q01,1993-04-14,160.0,,,Unknown
120390539,19100037 Q01,1993-04-14,,,,Unknown
120390596,19100037 H01,1993-04-05,,,,Unknown
120390596,19100037 K02,1993-04-05,462.0,,,Unknown
120390679,19100037 K02,1993-04-22,,,,Unknown
120390901,19100037 K02,1993-06-10,,,,Unknown
120390950,19100037 Q01,1993-06-24,,,,Unknown
120391354,19100037 Q01,1993-03-05,225.0,,,Unknown
120391354,19100037 Q02,1993-03-05,,,,Unknown
120391776,19100037 F06,1993-03-11,,,,Unknown
120392451,19100037 G01,1993-07-22,273.0,,,Unknown
120394077,19100037 Q01,1993-12-13,90.0,,,Unknown
120394580,19100037 Q01,1994-01-11,,,,Unknown
120394960,19100037 Q01,1994-01-27,,,,Unknown
120394994,19100037 Q01,1994-02-24,,,,Unknown
120395207,19100037 Q01,1996-02-16,100.0,,,Unknown
120395207,19100037 K01,1996-02-16,100.0,,,Unknown
120395686,19100037 Q01,1995-06-06,1400.0,,,Unknown
120396049,19100037 Q01,1996-04-10,,,,Unknown
120396197,19100037 Q01,1996-05-31,,,,Unknown
120396213,19100037 Q01,1996-05-31,,,,Unknown
120396346,19100037 Q01,1996-07-02,,,,Unknown
120396551,19100037 Q01,1996-09-09,,,,Unknown
120396650,19100037 Q01,1996-11-08,100.0,,,Unknown
120396718,19100037 Q01,1996-12-12,100.0,,,Unknown
120396858,19100037 Q01,1997-01-06,100.0,,,Unknown
120396957,19100037 Q01,1997-02-26,,,,Unknown
120397047,19100037 Q01,1995-03-29,225.0,,,Unknown
120397617,19100037 J,1995-06-05,,,,Unknown
120401294,19100037 C01  III,1995-08-24,,,,Unknown
120401500,19100037 K02,1995-03-23,300.0,,,Unknown
120401542,19100037 K02,1995-04-20,1200.0,,,Unknown
120402037,19100037 Q01,1995-03-22,,,,Unknown
120402219,19100037 K02,1996-05-17,350.0,,,Unknown
120402219,19100037 C02,1996-05-17,1400.0,,,Unknown
120402219,19100037 Q01,1996-05-17,1050.0,,,Unknown
120402227,19100037 Q01,1996-05-22,100.0,,,Unknown
120402243,19100037 Q01,1996-05-23,300.0,,,Unknown
120402458,19100037 Q01,1996-07-16,225.0,,,Unknown
120402490,19100037 Q01,1995-06-21,100.0,,,Unknown
120402524,19100037 Q01,1995-06-08,1200.0,,,Unknown
120402565,19100037 K02,1995-06-23,150.0,,,Unknown
120402565,19100037 Q01,1995-06-23,450.0,,,Unknown
120402599,19100037 Q01,1995-06-14,225.0,,,Unknown
120402607,19100037 Q01,1995-06-30,225.0,,,Unknown
120402631,19100037 Q01,1995-06-30,100.0,,,Unknown
120402672,19100037 Q01,1995-09-12,100.0,,,Unknown
120402706,19100037 Q01,1995-09-18,600.0,,,Unknown
120402714,19100037 Q01,1995-10-18,100.0,,,Unknown
120402961,19100037 Q01,1995-08-02,375.0,,,Unknown
120403258,19100037 K02,1995-03-02,300.0,,,Unknown
120403548,19100037 F01,1995-03-23,300.0,,,Unknown
120407077,19100037 Q01,1995-01-24,300.0,,,Unknown
120410147,19100037 Q01,1995-03-09,,,,Unknown
120410196,19100037 K02,1995-01-12,,,,Unknown
120410196,19100037 Q01,1995-01-12,600.0,,,Unknown
120410238,19100037 Q01,1994-12-22,175.0,,,Unknown
120410303,19100037 F06,1995-03-02,500.0,,,Unknown
120410303,19100037 K02,1995-03-02,500.0,,,Unknown
120410378,19100037 Q01,1995-01-12,125.0,,,Unknown
120410394,19100037 A,1995-01-12,600.0,,,Unknown
120410394,19100037 F02,1995-01-12,450.0,,,Unknown
120410394,19100037 G02,1995-01-12,450.0,,,Unknown
120410394,19100037 J,1995-01-12,450.0,,,Unknown
120410394,19100037 K02,1995-01-12,450.0,,,Unknown
120411418,19100037 Q01,1994-12-22,1050.0,,,Unknown
120411541,19100037 K02,1995-02-09,1200.0,,,Unknown
120411574,19100037 Q02,1995-02-16,,,,Unknown
120412192,19100037 Q01,1995-04-17,225.0,,,Unknown
120413000,19100037 F06,1995-01-24,1050.0,,,Unknown
120413000,19100037 Q01,1995-01-24,1050.0,,,Unknown
120413067,19100037 Q01,1993-09-09,,,,Unknown
120413356,19100037 F06,1993-10-29,,,,Unknown
120414271,19100037 Q06,1993-09-13,,,,Unknown
120414594,19100037 Q01,1993-09-15,,,,Unknown
120414636,19100037 K02,1993-09-29,,,,Unknown
120414990,19100037 Q01,1993-09-14,504.0,,,Unknown
120415146,19260056 A,1993-08-06,,,,Unknown
120415252,19100037 F05,1993-07-26,,,,Unknown
120415286,19100037 K02,1993-08-12,,,,Unknown
120415294,19100037 K01,1993-08-05,,,,Unknown
120415575,19100037 F05,1993-08-12,455.0,,,Unknown
120415724,19100037 Q01,1993-08-11,,,,Unknown
120415898,19100037 Q01,1993-08-31,,,,Unknown
120416045,19100037 Q01,1993-06-30,,,,Unknown
120416789,19100037 K02,1993-10-12,,,,Unknown
120416870,19100037 Q01,1994-04-29,,,,Unknown
120417175,19100037 Q01,1993-06-04,,,,Unknown
120417258,19100037 J,1993-06-10,,,,Unknown
120417373,19100037 Q01,1993-08-12,,,,Unknown
120417381,19100037 K02,1993-06-15,102.0,,,Unknown
120417480,19100037 Q01,1993-06-10,,,,Unknown
120417688,19100037 Q01,1993-06-30,,,,Unknown
120417837,19100037 Q01,1993-09-13,,,,Unknown
120417878,19100037 Q01,1993-10-11,,,,Unknown
120417969,19100037 K02,1993-07-15,225.0,,,Unknown
120418017,19100037 K02,1993-08-18,,,,Unknown
120418785,19100037 K02,1993-12-21,315.0,,,Unknown
120420914,19100037 K02,1993-09-15,173.0,,,Unknown
120420922,19100037 Q01,1993-05-27,,,,Unknown
120420930,19100037 Q01,1993-05-12,,,,Unknown
120421466,19100037 Q01,1993-06-24,,,,Unknown
120421466,19100037 K02,1993-06-24,,,,Unknown
120421474,19100037 G02,1993-06-04,,,,Unknown
120421474,19100037 Q01,1993-06-04,,,,Unknown
120422654,19100037 Q01,1992-09-18,,,,Unknown
120422654,19100037 K02,1992-09-18,,,,Unknown
120422787,19100037 Q06,1994-05-12,,,,Unknown
120422886,19100037 Q01,1994-03-09,,,,Unknown
120422902,19100037 Q01,1993-12-07,,,,Unknown
120422936,19100037 K02,1992-06-25,504.0,,,Unknown
120422985,19100037 K02,1994-04-05,,,,Unknown
120423074,19100037 Q08,1992-05-07,,,,Unknown
120423116,19100037 K02,1992-05-29,,,,Unknown
120423132,19100037 Q01,1992-06-11,,,,Unknown
120423223,19100037 G02,1992-05-08,,,,Unknown
120423256,19100037 Q01,1992-05-06,,,,Unknown
120423280,19100037 K02,1992-06-30,,,,Unknown
120423348,19260056 A,1992-06-17,,,,Unknown
120423355,19260056 A,1992-06-17,,,,Unknown
120423363,19260056 A,1992-06-17,,,,Unknown
120423785,19100037 Q05,1992-05-22,,,,Unknown
120424031,19100037 Q01,1992-05-28,,,,Unknown
120424031,19100037 F01,1992-05-28,,,,Unknown
120424627,19100037 G01,1992-06-30,,,,Unknown
120424668,19100037 G01,1992-07-14,,,,Unknown
120424957,19100037 Q01,1992-07-29,,,,Unknown
120425236,19100037 Q01,1992-07-28,,,,Unknown
120425731,19100037 K02,1992-09-17,200.0,,,Unknown
120426010,19100037 K02,1992-02-20,,,,Unknown
120426044,19100037 Q02,1992-02-28,,,,Unknown
120426085,19100037 Q06,1992-05-07,,,,Unknown
120426101,19100037 Q02,1992-05-20,,,,Unknown
120426374,19100037 K02,1992-02-21,,,,Unknown
120426671,19100037 K02,1992-03-03,,,,Unknown
120426705,19100037 Q01,1992-03-06,,,,Unknown
120426879,19100037 Q01,1992-04-27,,,,Unknown
120426911,19100037 Q01,1992-04-27,,,,Unknown
120427067,19100037 Q06,1992-03-12,,,,Unknown
120427091,19100037 Q01,1992-02-21,,,,Unknown
120427109,19100037 Q02,1992-04-29,,,,Unknown
120427109,19100037 Q01,1992-04-29,,,,Unknown
120427372,19100037 K02,1992-03-06,,,,Unknown
120427372,19100037 F05,1992-03-06,,,,Unknown
120427547,19100037 Q02,1992-04-23,,,,Unknown
120427562,19100037 I,1992-04-30,,,,Unknown
120427620,19100037 K02,1992-03-18,,,,Unknown
120427752,19100037 Q02,1992-05-08,,,,Unknown
120429865,19100037 K02,1992-11-13,210.0,,,Unknown
120430152,19100037 Q01,1992-09-25,,,,Unknown
120430491,19100037 Q01,1993-03-05,,,,Unknown
120431507,19100037 Q02,1992-12-29,,,,Unknown
120431549,19100037 Q01,1992-12-22,,,,Unknown
120431549,19100037 K02,1992-12-22,,,,Unknown
120431853,19100037 Q01,1993-03-03,,,,Unknown
120431895,19100037 Q01,1992-12-22,,,,Unknown
120432018,19100037 Q01,1992-10-15,,,,Unknown
120432075,19100037 Q01,1992-10-08,,,,Unknown
120432083,19100037 Q01,1992-10-08,,,,Unknown
120432091,19100037 Q01,1992-10-28,,,,Unknown
120432315,19100037 Q01,1992-11-03,,,,Unknown
120432372,19100037 Q01,1992-11-25,,,,Unknown
120432448,19100037 Q06,1992-10-15,,,,Unknown
120432646,19100037 Q01,1992-11-03,,,,Unknown
120432695,19100037 Q01,1992-10-16,,,,Unknown
120432711,19100037 Q01,1992-11-09,,,,Unknown
120432935,19100037 Q02,1992-10-15,,,,Unknown
120432943,19100037 Q01,1992-11-03,,,,Unknown
120432976,19100037 Q01,1992-11-13,,,,Unknown
120433073,19100037 K02,1992-11-04,,,,Unknown
120433156,19100037 Q01,1992-11-03,,,,Unknown
120433156,19100037 F05,1992-11-03,,,,Unknown
120433263,19100037 I,1993-01-15,,,,Unknown
120433263,19100037 K02,1993-01-15,715.0,,,Unknown
120433263,19100037 F06,1993-01-15,1235.0,,,Unknown
120433263,19100037 K01,1993-01-15,,,,Unknown
120433289,19100037 K02,1992-11-13,,,,Unknown
120433321,19100037 Q01,1992-11-13,,,,Unknown
120433347,19100037 K02,1992-11-24,,,,Unknown
120433362,19100037 Q01,1992-11-24,,,,Unknown
120433875,19100037 Q01,1992-12-22,,,,Unknown
120433982,19100037 K02,1993-02-12,,,,Unknown
120435235,19100037 Q08,1992-09-11,,,,Unknown
120435235,19100037 Q01,1992-09-11,,,,Unknown
120435235,19100037 F02,1992-09-11,,,,Unknown
120435284,19100037 F06,1992-09-10,232.0,,,Unknown
120435375,19100037 K02,1992-08-06,,,,Unknown
120435391,19100037 K02,1992-08-06,,,,Unknown
120435441,19100037 K02,1992-08-06,,,,Unknown
120435532,19100037 K02,1992-09-03,436.0,,,Unknown
120435870,19100037 Q01,1992-10-08,,,,Unknown
120435912,19100037 Q01,1992-12-29,,,,Unknown
120436241,19100037 Q01,1993-01-05,,,,Unknown
120436241,19100037 A,1993-01-05,1325.0,,,Unknown
120436258,19100037 Q01,1992-12-21,,,,Unknown
120437496,19100037 K02,1992-09-23,,,,Unknown
120437504,19100037 Q02,1992-10-08,,,,Unknown
120437686,19100037 Q01,1992-11-20,,,,Unknown
120437694,19100037 Q01,1992-11-20,,,,Unknown
120437835,19100037 H01,1992-10-16,770.0,,,Unknown
120437991,19100037 Q05,1992-09-30,,,,Unknown
120438007,19100037 K02,1992-10-15,,,,Unknown
120438122,19100037 Q01,1993-04-07,,,,Unknown
120438270,19100037 Q01,1993-06-21,,,,Unknown
120438338,19100037 Q01,1993-06-24,,,,Unknown
120438403,19100037 Q01,1993-02-05,,,,Unknown
120439039,19100037 Q02,1992-10-01,,,,Unknown
120439039,19100037 Q01,1992-10-01,,,,Unknown
120439195,19100037 Q01,1992-10-30,,,,Unknown
120440433,19100037 F06,1993-06-10,,,,Unknown
120440433,19100037 K02,1993-06-10,660.0,,,Unknown
120440458,19100037 F06,1993-05-21,414.0,,,Unknown
120441019,19100037 Q02,1993-06-08,,,,Unknown
120441019,19100037 Q01,1993-06-08,,,,Unknown
120441050,19100037 K02,1993-03-03,,,,Unknown
120441084,19100037 Q01,1993-03-03,,,,Unknown
120441217,19100037 Q01,1993-02-17,72.0,,,Unknown
120441233,19100037 Q02,1993-02-17,,,,Unknown
120441274,19100037 F01,1993-03-05,,,,Unknown
120441290,19100037 Q01,1993-02-18,,,,Unknown
120441357,19100037 J,1993-04-21,402.0,,,Unknown
120441357,19100037 Q01,1993-04-21,536.0,,,Unknown
120441357,19100037 Q02,1993-04-21,335.0,,,Unknown
120441498,19100037 Q01,1993-02-23,,,,Unknown
120441514,19100037 Q01,1993-03-05,,,,Unknown
120441571,19100037 Q01,1993-03-11,,,,Unknown
120441571,19100037 K02,1993-03-11,,,,Unknown
120441928,19100037 F01,1993-02-23,,,,Unknown
120442298,19100037 Q01,1993-02-12,,,,Unknown
120442314,19100037 Q01,1993-02-23,,,,Unknown
120442686,19100037 Q01,1993-02-17,150.0,,,Unknown
120444211,19100037 Q03,1992-10-13,,,,Unknown
120445333,19100037 Q01,1992-12-14,,,,Unknown
120445598,19100037 D02,1992-11-17,,,,Unknown
120445812,19100037 Q02,1992-12-04,,,,Unknown
120446018,19100037 Q01,1993-04-09,,,,Unknown
120446067,19100037 Q01,1993-04-12,300.0,,,Unknown
120446075,19100037 Q01,1993-04-16,,,,Unknown
120446620,19100037 Q01,1993-08-16,,,,Unknown
120446828,19100037 Q01,1993-10-20,,,,Unknown
120447412,19100037 F06,1993-04-06,621.0,,,Unknown
120447586,19100037 K02,1993-05-04,,,,Unknown
120448741,19100037 K02,1992-08-13,,,,Unknown
120448865,19100037 Q01,1992-07-22,,,,Unknown
120449079,19100037 Q01,1995-03-23,1125.0,,,Unknown
120449228,19100037 Q02,1995-04-21,600.0,,,Unknown
120449285,19100037 K02,1995-07-13,385.0,,,Unknown
120450036,19100037 Q01,1995-04-21,100.0,,,Unknown
120450127,19100037 Q01,1995-06-14,100.0,,,Unknown
120450317,19100037 Q01,1995-07-07,150.0,,,Unknown
120450341,19100037 Q01,1995-08-03,100.0,,,Unknown
120450481,19100037 K02,1995-09-19,200.0,,,Unknown
120450556,19100037 Q01,1995-10-04,225.0,,,Unknown
120450754,19100037 Q01,1995-12-13,300.0,,,Unknown
120450804,19100037 Q01,1996-01-04,,,,Unknown
120450804,19100037 K02,1996-01-04,,,,Unknown
120450861,19100037 Q01,1996-01-26,100.0,,,Unknown
120450887,19100037 Q01,1996-01-31,,,,Unknown
120452396,19100037 Q01,1995-02-09,600.0,,,Unknown
120452420,19100037 K02,1995-06-12,375.0,,,Unknown
120452651,19100037 F06,1994-09-16,150.0,,,Unknown
120452669,19100037 Q01,1994-10-06,350.0,,,Unknown
120452990,19100037 K02,1995-01-13,1125.0,,,Unknown
120453055,19100037 Q01,1996-03-27,125.0,,,Unknown
120453063,19100037 Q01,1996-04-11,150.0,,,Unknown
120453071,19100037 Q02,1996-05-17,900.0,,,Unknown
120453238,19100037 Q01,1995-07-21,,,,Unknown
120453253,19100037 Q01,1995-03-09,700.0,,,Unknown
120453287,19100037 Q01,1995-08-07,300.0,,,Unknown
120453287,19100037 F02,1995-08-07,300.0,,,Unknown
120453337,19100037 Q08,1994-12-29,,,,Unknown
120453816,19100037 K02,1995-01-27,200.0,,,Unknown
120453816,19100037 Q01,1995-01-27,150.0,,,Unknown
120453899,19100037 Q06,1995-06-30,300.0,,,Unknown
120454087,19100037 Q01,1995-02-08,100.0,,,Unknown
120454244,19100037 Q01,1995-12-22,350.0,,,Unknown
120454244,19100037 Q02,1995-12-22,350.0,,,Unknown
120454269,19100037 Q01,1995-06-26,350.0,,,Unknown
120454269,19100037 Q02,1995-06-26,350.0,,,Unknown
120454558,19100037 Q01,1995-07-07,,,,Unknown
120454608,19100037 Q01,1995-09-19,,,,Unknown
120454624,19100037 Q01,1995-08-03,100.0,,,Unknown
120454673,19100037 H01,1995-06-26,100.0,,,Unknown
120455241,19100037 Q01,1994-09-22,135.0,,,Unknown
120455282,19100037 Q01,1994-09-22,240.0,,,Unknown
120455670,19100037 Q01,1994-10-13,125.0,,,Unknown
120455720,19100037 Q01,1994-10-13,600.0,,,Unknown
120455720,19100037 Q02,1994-10-13,600.0,,,Unknown
120456116,19100037 K02,1994-11-22,900.0,,,Unknown
120458336,19100037 K02,1995-02-16,250.0,,,Unknown
120458856,19100037 K02,1995-03-03,1125.0,,,Unknown
120458997,19100037 F06,1995-02-16,750.0,,,Unknown
120458997,19100037 K02,1995-02-16,750.0,,,Unknown
120459235,19100037 K03,1994-08-12,4500.0,,,Unknown
120460035,19100037 F06,1992-07-09,,,,Unknown
120460035,19100037 Q03,1992-07-09,3750.0,,,Unknown
120460241,19100037 Q01,1992-06-26,,,,Unknown
120465448,19100037 Q01,1992-05-28,,,,Unknown
120465448,19100037 Q03,1992-05-28,,,,Unknown
120465471,19100037 F02,1992-06-17,2500.0,,,Unknown
120465604,19100037 Q01,1992-07-21,,,,Unknown
120465604,19100037 Q02,1992-07-21,,,,Unknown
120465737,19100037 Q01,1992-07-31,,,,Unknown
120465737,19100037 Q02,1992-07-31,,,,Unknown
120467089,19100037 Q01,1992-09-17,,,,Unknown
120468244,19100037 Q02,1992-11-09,,,,Unknown
120468319,19100037 Q01,1993-03-11,,,,Unknown
120468335,19100037 Q07,1993-04-15,3500.0,,,Unknown
120468368,19100037 Q01,1993-04-15,,,,Unknown
120470166,19100037 Q02,1993-03-31,5000.0,,,Unknown
120470166,19100037 Q01,1993-03-31,,,,Unknown
120470380,19100037 J,1993-01-04,,,,Unknown
120470430,19100037 Q01,1993-01-29,,,,Unknown
120470505,19100037 Q02,1993-02-24,,,,Unknown
120470513,19100037 Q01,1993-02-26,,,,Unknown
120471669,19100037 Q01,1993-05-28,,,,Unknown
120474127,19100037 F01,1992-12-07,4500.0,,,Unknown
120474333,19100037 Q01,1993-05-04,,,,Unknown
120476254,19100037 Q02,1993-01-11,,,,Unknown
120476312,19100037 Q01,1993-01-26,,,,Unknown
120476353,19100037 Q02,1993-02-12,,,,Unknown
120476395,19100037 Q02,1993-03-26,,,,Unknown
120476478,19100037 Q02,1993-04-12,,,,Unknown
120476601,19100037 Q01,1993-02-01,,,,Unknown
120476601,19100037 Q02,1993-02-01,,,,Unknown
120476627,19100037 Q02,1993-02-04,,,,Unknown
120476734,19100037 Q01,1993-05-12,,,,Unknown
120476734,19100037 Q02,1993-05-12,,,,Unknown
120476734,19100037 F06,1993-05-12,1250.0,,,Unknown
120477195,19100037 Q02,1993-06-04,,,,Unknown
120477211,19100037 Q02,1993-05-25,,,,Unknown
120477245,19100037 Q02,1993-10-18,,,,Unknown
120477245,19100037 Q01,1993-10-18,,,,Unknown
120477336,19100037 Q01,1994-03-16,,,,Unknown
120477351,19100037 Q01,1994-03-31,,,,Unknown
120477351,19100037 Q02,1994-03-31,,,,Unknown
120477385,19100037 Q01,1994-04-06,,,,Unknown
120477393,19100037 Q01,1993-02-25,,,,Unknown
120477435,19100037 Q02,1993-03-29,,,,Unknown
120477443,19100037 Q01,1993-03-23,,,,Unknown
120477500,19100037 Q01,1993-04-16,,,,Unknown
120477500,19100037 Q02,1993-04-16,,,,Unknown
120477542,19100037 Q02,1993-04-27,,,,Unknown
120477542,19100037 Q01,1993-04-27,,,,Unknown
120477583,19100037 K02,1993-03-10,5000.0,,,Unknown
120479324,19100037 F06,1993-07-01,875.0,,,Unknown
120479340,19100037 Q01,1993-07-01,,,,Unknown
120479456,19100037 Q01,1993-05-24,,,,Unknown
120479654,19100037 Q02,1993-01-28,,,,Unknown
120479696,19100037 Q01,1993-04-06,,,,Unknown
120479696,19100037 Q02,1993-04-06,,,,Unknown
120480470,19100037 Q01,1993-06-17,,,,Unknown
120480504,19100037 F06,1993-08-30,750.0,,,Unknown
120480504,19100037 K02,1993-08-30,750.0,,,Unknown
120480595,19100037 Q06,1994-04-13,,,,Unknown
120480645,19100037 Q01,1994-07-12,,,,Unknown
120480645,19100037 Q02,1994-07-12,,,,Unknown
120480645,19100037 Q05,1994-07-12,,,,Unknown
120480652,19100037 F06,1994-06-13,1875.0,,,Unknown
120480652,19100037 Q02,1994-06-13,,,,Unknown
120480652,19100037 Q01,1994-06-13,,,,Unknown
120480678,19100037 Q02,1994-09-20,,,,Unknown
120480694,19100037 Q02,1994-08-10,,,,Unknown
120480694,19100037 Q01,1994-08-10,,,,Unknown
120480785,19100037 Q01,1993-12-15,,,,Unknown
120481700,19100037 F01,1993-06-18,2500.0,,,Unknown
120481700,19100037 Q01,1993-06-18,,,,Unknown
120481775,19100037 Q01,1993-05-25,,,,Unknown
120482013,19100037 Q02,1993-04-01,,,,Unknown
120482153,19100037 Q02,1993-08-19,,,,Unknown
120482161,19100037 Q02,1993-08-26,,,,Unknown
120482187,19100037 Q02,1993-08-20,,,,Unknown
120482237,19100037 Q02,1993-08-06,,,,Unknown
120485073,19100037 Q01,1993-06-02,,,,Unknown
120485073,19100037 J,1993-06-02,,,,Unknown
120485099,19100037 Q01,1993-05-19,,,,Unknown
120485271,19100037 Q01,1993-09-23,,,,Unknown
120485271,19100037 H01,1993-09-23,,,,Unknown
120485271,19100037 K02,1993-09-23,900.0,,,Unknown
120485271,19100037 K03,1993-09-23,900.0,,,Unknown
120485321,19100037 Q02,1993-11-05,,,,Unknown
120485362,19100037 J,1993-11-12,,,,Unknown
120486717,19100037 Q07,1995-01-24,,,,Unknown
120486717,19100037 Q01,1995-01-24,,,,Unknown
120486956,19100037 Q01,1993-05-14,,,,Unknown
120487954,19100037 K02,1993-07-01,375.0,,,Unknown
120488036,19100037 Q02,1993-06-11,,,,Unknown
120488069,19100037 Q01,1993-06-18,,,,Unknown
120488069,19100037 Q02,1993-06-18,,,,Unknown
120488218,19100037 Q05,1993-10-29,,,,Unknown
120488218,19100037 Q02,1993-10-29,,,,Unknown
120488218,19100037 Q01,1993-10-29,,,,Unknown
120489018,19100037 Q01,1993-05-13,,,,Unknown
120489034,19100037 Q01,1993-05-19,,,,Unknown
120489661,19100037 Q01,1993-12-23,,,,Unknown
120489661,19100037 Q02,1993-12-23,,,,Unknown
120489703,19100037 Q01,1993-10-29,,,,Unknown
120489729,19100037 Q02,1993-11-19,,,,Unknown
120489729,19100037 Q01,1993-11-19,,,,Unknown
120489778,19100037 Q02,1993-11-30,,,,Unknown
120489877,19100037 Q01,1994-10-17,,,,Unknown
120490321,19100037 Q02,1993-07-29,,,,Unknown
120490354,19100037 Q01,1993-09-02,,,,Unknown
120490362,19100037 Q02,1993-09-10,,,,Unknown
120490396,19100037 Q01,1993-08-31,,,,Unknown
120490586,19100037 J,1993-09-03,,,,Unknown
120490610,19100037 Q02,1993-09-16,,,,Unknown
120490636,19100037 Q01,1993-10-26,,,,Unknown
120491691,19100037 K02,1993-09-13,1375.0,,,Unknown
