activity_nr,standard,issuance_date,initial_penalty,sic_code,naics_code,sector
316171230,19100037 A03,2011-12-27,600.0,,,Unknown
316172055,19100037 B02,2011-10-31,,,,Unknown
316172378,19100037 A03,2011-11-16,250.0,,,Unknown
316172923,19100037 A03,2011-12-15,,,,Unknown
316173046,19100037 B05,2011-12-12,,,,Unknown
316173046,19100037 B02,2011-12-12,,,,Unknown
316173111,19100037 B05,2012-02-21,,,,Unknown
316174085,19100037 A03,2012-03-08,,,,Unknown
316174085,19100037 B02,2012-03-08,,,,Unknown
316175934,19100037 B02,2012-01-30,,,,Unknown
316176320,19100037 B02,2011-12-20,,,,Unknown
316176353,19100037 B02,2012-02-03,,,,Unknown
316176353,19100037 A03,2012-02-03,1800.0,,,Unknown
316176429,19100037 B06,2012-01-18,,,,Unknown
316176460,19100037 B02,2012-01-30,,,,Unknown
316176858,19100037 A03,2012-01-11,700.0,,,Unknown
316177195,19100037 B02,2012-01-25,2100.0,,,Unknown
316177195,19100037 A04,2012-01-25,,,,Unknown
316177468,19100037 B02,2011-12-08,1800.0,,,Unknown
316177468,19100037 A03,2011-12-08,1800.0,,,Unknown
316177526,19100037 B04,2012-01-25,,,,Unknown
316177625,19100037 A03,2011-12-09,2000.0,,,Unknown
316177625,19100037 B02,2011-12-09,,,,Unknown
316177666,19100037 A03,2012-01-06,,,,Unknown
316177666,19100037 B02,2012-01-06,,,,Unknown
316177963,19100037 B01,2012-04-13,2400.0,,,Unknown
316177963,19100037 A03,2012-04-13,400.0,,,Unknown
316178011,19100037 B05,2012-01-17,,,,Unknown
316179530,19100037 B02,2012-03-13,,,,Unknown
316179530,19100037 B04,2012-03-13,,,,Unknown
316180512,19100037 A02,2012-02-09,4500.0,,,Unknown
316180546,19100037 B06,2012-02-16,2800.0,,,Unknown
316180546,19100037 A03,2012-02-16,2800.0,,,Unknown
316181403,19100037 B02,2011-12-28,,,,Unknown
316182450,19100037 A04,2012-05-02,2100.0,,,Unknown
316183268,19100037 A03,2011-12-28,100.0,,,Unknown
316183524,19100037 B04,2012-07-18,,,,Unknown
316183698,19100037 B02,2012-07-11,,,,Unknown
316183698,19100037 E,2012-07-11,,,,Unknown
316194315,19100037 A03,2011-11-29,,,,Unknown
316194414,19100037 B04,2012-01-06,,,,Unknown
316194539,19100037 B06,2012-01-17,,,,Unknown
316194844,19100037 B06,2012-05-17,,,,Unknown
316194851,19100037 A03,2012-04-24,1800.0,,,Unknown
316194885,19100037 B04,2012-04-27,3000.0,,,Unknown
316194893,19100037 A03,2012-04-24,1606.0,,,Unknown
316194893,19100037 A03,2012-04-24,,,,Unknown
316194935,19100037 E,2012-04-27,1785.0,,,Unknown
316195015,19100037 A03,2012-06-01,2295.0,,,Unknown
316195593,19100037 B02,2011-12-07,,,,Unknown
316195734,19100037 A04,2012-01-12,,,,Unknown
316195734,19100037 B02,2012-01-12,,,,Unknown
316195759,19100037 B06,2012-01-23,,,,Unknown
316195759,19100037 A04,2012-01-23,,,,Unknown
316195775,19100037 B02,2012-01-30,,,,Unknown
316195791,19100037 B02,2012-02-07,,,,Unknown
316195817,19100037 B02,2012-02-15,,,,Unknown
316195874,19100037 A02,2012-03-08,,,,Unknown
316196096,19100037 B02,2011-12-14,,,,Unknown
316196096,19100037 B05,2011-12-14,,,,Unknown
316196229,19100037 B02,2011-12-15,,,,Unknown
316201300,19100037 A03,2012-06-08,1000.0,,,Unknown
316202597,19100037 B04,2012-06-19,875.0,,,Unknown
316204353,19100037 A03,2012-06-27,125.0,,,Unknown
316204825,19100037 A03,2012-07-24,1750.0,,,Unknown
316217132,19100037 B06,2012-01-11,105.0,,,Unknown
316217140,19100037 B06,2012-02-15,105.0,,,Unknown
316217322,19100037 B02,2012-02-09,,,,Unknown
316217926,19100037 B04,2012-03-07,6300.0,,,Unknown
316219153,19100037 B02,2012-01-30,750.0,,,Unknown
316219583,19100037 B06,2012-01-20,4000.0,,,Unknown
316219583,19100037 A03,2012-01-20,5000.0,,,Unknown
316220664,19100037 B02,2012-01-24,,,,Unknown
316220664,19100037 B01,2012-01-24,,,,Unknown
316220680,19100037 A01,2012-01-26,,,,Unknown
316220888,19100037 B05,2011-12-19,,,,Unknown
316220904,19100037 B05,2011-12-15,,,,Unknown
316221084,19100037 B05,2012-01-18,,,,Unknown
316221597,19100037 B05,2012-02-16,,,,Unknown
316221597,19100037 A03,2012-02-16,4500.0,,,Unknown
316221779,19100037 A03,2011-12-30,,,,Unknown
316222066,19100037 B02,2011-12-02,,,,Unknown
316222520,19100037 A03,2012-02-22,,,,Unknown
316222686,19100037 A04,2011-12-13,,,,Unknown
316222686,19100037 A03,2011-12-13,,,,Unknown
316222868,19100037 B06,2012-01-24,3000.0,,,Unknown
316222991,19100037 B07,2012-01-26,,,,Unknown
316224146,19100037 B06,2012-10-29,,,,Unknown
316224146,19100037 B05,2012-10-29,,,,Unknown
316224146,19100037 A04,2012-10-29,,,,Unknown
316224146,19100037 A03,2012-10-29,,,,Unknown
316224245,19100037 A04,2013-03-01,,,,Unknown
316224245,19100037 A03,2013-03-01,,,,Unknown
316224278,19100037 A04,2013-02-27,,,,Unknown
316224302,19100037 A03,2013-05-03,,,,Unknown
316224302,19100037 B05,2013-05-03,,,,Unknown
316224427,19100037 A03,2011-12-29,,,,Unknown
316226612,19100037 A01,2012-01-26,2167.0,,,Unknown
316228147,19100037 Q01,2011-12-23,,,,Unknown
316228626,19100037 B07,2012-06-12,,,,Unknown
316228626,19100037 A03,2012-06-12,3500.0,,,Unknown
316228725,19100037 A03,2012-02-23,,,,Unknown
316229178,19100037 B02,2012-01-26,,,,Unknown
316229525,19100037 A02,2012-02-09,3500.0,,,Unknown
316230291,19100037 B02,2012-01-10,,,,Unknown
316230523,19100037 A04,2012-02-23,,,,Unknown
316230929,19100037 B04,2012-04-11,3150.0,,,Unknown
316230937,19100037 B02,2012-03-09,,,,Unknown
316231513,19100037 B06,2012-03-01,315.0,,,Unknown
316231646,19100037 B02,2012-02-09,,,,Unknown
316232008,19100037 B02,2012-01-12,,,,Unknown
316232305,19100037 A03,2011-12-28,,,,Unknown
316236009,19100037 A03,2012-01-19,,,,Unknown
316236843,19100037 B05,2012-03-21,150.0,,,Unknown
316237825,19100037 A03,2012-04-09,3500.0,,,Unknown
316238278,19100037 B05,2012-08-28,,,,Unknown
316238278,19100037 B01,2012-08-28,,,,Unknown
316238278,19100037 A03,2012-08-28,3850.0,,,Unknown
316247139,19100037 B05,2012-02-21,,,,Unknown
316247139,19100037 B02,2012-02-21,,,,Unknown
316247485,19100037 B05,2012-03-14,,,,Unknown
316247485,19100037 B02,2012-03-14,,,,Unknown
316247600,19100037 A03,2012-02-23,,,,Unknown
316247600,19100037 B05,2012-02-23,,,,Unknown
316247832,19100037 Q02,2012-02-16,,,,Unknown
316259795,19100037 B06,2012-02-03,300.0,,,Unknown
316259829,19100037 B02,2012-02-06,,,,Unknown
316259845,19100037 B02,2012-04-16,350.0,,,Unknown
316259902,19100037 B02,2012-01-05,,,,Unknown
316260447,19100037 A03,2012-09-12,3400.0,,,Unknown
316260447,19100037 B04,2012-09-12,,,,Unknown
316260496,19100037 B02,2012-09-07,,,,Unknown
316260512,19100037 A04,2012-08-29,,,,Unknown
316260512,19100037 B02,2012-08-29,,,,Unknown
316260561,19100037 B02,2012-10-10,,,,Unknown
316260595,19100037 A04,2012-08-29,,,,Unknown
316260660,19100037 B02,2012-09-19,,,,Unknown
316260660,19100037 B05,2012-09-19,,,,Unknown
316260736,19100037 B02,2012-09-12,,,,Unknown
316260744,19100037 B02,2012-10-03,,,,Unknown
316260744,19100037 B05,2012-10-03,,,,Unknown
316262062,19100037 A04,2012-01-12,,,,Unknown
316262252,19100037 B02,2011-12-21,,,,Unknown
316262310,19100037 A03,2011-12-28,,,,Unknown
316262419,19100037 B06,2012-01-10,,,,Unknown
316262419,19100037 B04,2012-01-10,,,,Unknown
316262435,19100037 A03,2012-02-27,,,,Unknown
316262435,19100037 A04,2012-02-27,,,,Unknown
316262435,19100037 B04,2012-02-27,,,,Unknown
316262443,19100037 A03,2012-03-08,,,,Unknown
316262484,19100037 B01,2012-01-10,,,,Unknown
316263235,19100037 A,2012-03-30,,,,Unknown
316263235,19100037 A,2012-03-30,2100.0,,,Unknown
316263854,19100037 B02,2012-04-12,,,,Unknown
316263854,19100037 B06,2012-04-12,,,,Unknown
316264050,19100037 B02,2012-01-24,,,,Unknown
316264076,19100037 B02,2012-01-24,,,,Unknown
316264175,19100037 B06,2012-02-10,,,,Unknown
316264175,19100037 B04,2012-02-10,,,,Unknown
316264175,19100037 B02,2012-02-10,,,,Unknown
316264183,19100037 A03,2012-02-09,,,,Unknown
316264381,19100037 A04,2012-01-26,,,,Unknown
316264506,19100037 B06,2012-01-23,,,,Unknown
316264746,19100037 B06,2012-03-13,315.0,,,Unknown
316266006,19100037 A03,2012-09-14,1980.0,,,Unknown
316266188,19100037 B02,2012-08-14,1650.0,,,Unknown
316266188,19100037 B04,2012-08-14,,,,Unknown
316266188,19100037 B05,2012-08-14,,,,Unknown
316266261,19100037 B02,2012-09-21,,,,Unknown
316266311,19100037 A03,2013-02-04,,,,Unknown
316267012,19100037 B02,2012-11-14,,,,Unknown
316267434,19100037 B,2013-06-03,,,,Unknown
316267434,19100037 A03,2013-06-03,1100.0,,,Unknown
316268242,19100037 B06,2013-02-04,,,,Unknown
316268242,19100037 B07,2013-02-04,,,,Unknown
316268580,19100037 A03,2013-06-14,,,,Unknown
316268580,19100037 B02,2013-06-14,,,,Unknown
316269141,19100037 A03,2013-07-19,,,,Unknown
316269240,19100037 A03,2013-08-20,3850.0,,,Unknown
316269240,19100037 A02,2013-08-20,1375.0,,,Unknown
316269372,19100037 B05,2013-08-26,5390.0,,,Unknown
316269398,19100037 A03,2013-08-20,2200.0,,,Unknown
316269794,19100037 A03,2013-08-13,2062.5,,,Unknown
316269893,19100037 B02,2013-07-11,,,,Unknown
316270024,19100037 A03,2013-06-19,,,,Unknown
316270156,19100037 A03,2013-09-20,,,,Unknown
316270164,19100037 B02,2013-07-15,,,,Unknown
316270271,19100037 B02,2013-10-25,,,,Unknown
316270271,19100037 A03,2013-10-25,1237.5,,,Unknown
316270610,19100037 A03,2013-08-22,,,,Unknown
316271279,19100037 A03,2013-08-07,825.0,,,Unknown
316271279,19100037 B02,2013-08-07,,,,Unknown
316271808,19100037 B02,2014-02-07,,,,Unknown
316271873,19100037 B02,2014-01-31,,,,Unknown
316271881,19100037 B02,2014-01-31,,,,Unknown
316272079,19260056 A,2013-12-30,,,,Unknown
316272152,19100037 B02,2014-01-31,,,,Unknown
316273614,19100037 B01,2014-03-28,1100.0,,,Unknown
316273762,19100037 B01,2014-06-13,577.5,,,Unknown
316274240,19100037 B02,2014-04-25,,,,Unknown
316274257,19100037 B02,2014-05-02,,,,Unknown
316274265,19100037 B02,2014-04-04,,,,Unknown
316274281,19100037 B02,2014-05-14,,,,Unknown
316275049,19100037 B02,2012-06-07,1500.0,,,Unknown
316275387,19100037 A03,2012-05-07,1500.0,,,Unknown
316277136,19100037 A03,2012-01-25,150.0,,,Unknown
316277284,19100037 B02,2012-01-10,,,,Unknown
316278480,19100037 B02,2012-02-06,100.0,,,Unknown
316279660,19100037 B02,2012-10-11,750.0,,,Unknown
316279660,19100037 B06,2012-10-11,,,,Unknown
316279660,19100037 A03,2012-10-11,2625.0,,,Unknown
316279660,19100037 A03,2012-10-11,,,,Unknown
316279728,19100037 B02,2012-12-06,0.0,,,Unknown
316280684,19100037 A03,2012-04-12,,,,Unknown
316282433,19100037 A03,2012-02-06,3400.0,,,Unknown
316284231,19100037 A01,2012-03-14,2380.0,,,Unknown
316284231,19100037 B05,2012-03-14,1785.0,,,Unknown
316284702,19100037 B06,2012-02-13,,,,Unknown
316284728,19100037 A03,2012-03-02,,,,Unknown
316284728,19100037 B02,2012-03-02,,,,Unknown
316284793,19100037 A03,2012-02-13,,,,Unknown
316284819,19100037 B02,2012-02-17,,,,Unknown
316284835,19100037 A03,2012-02-28,,,,Unknown
316284835,19100037 B06,2012-02-28,,,,Unknown
316284868,19100037 B06,2012-03-07,,,,Unknown
316284926,19100037 B06,2012-03-29,,,,Unknown
316285006,19100037 B05,2012-03-22,,,,Unknown
316285006,19100037 B02,2012-03-22,150.0,,,Unknown
316285030,19100037 B05,2012-04-09,,,,Unknown
316285030,19100037 B02,2012-04-09,62.0,,,Unknown
316287051,19100037 A03,2012-02-03,1050.0,,,Unknown
316287184,19100037 A03,2012-03-06,,,,Unknown
316287366,19100037 A03,2012-02-28,300.0,,,Unknown
316287366,19100037 B02,2012-02-28,,,,Unknown
316287473,19100037 B02,2012-03-22,,,,Unknown
316287614,19100037 B02,2012-02-08,100.0,,,Unknown
316287895,19100037 B02,2012-01-26,100.0,,,Unknown
316288216,19100037 B02,2012-01-31,,,,Unknown
316288471,19100037 B02,2012-02-07,,,,Unknown
316288471,19100037 B05,2012-02-07,,,,Unknown
316299031,19100037 B02,2012-01-18,,,,Unknown
316299346,19100037 B02,2012-01-24,,,,Unknown
316299528,19100037 B02,2012-02-08,,,,Unknown
316299668,19100037 B06,2012-01-19,,,,Unknown
316299692,19100037 B06,2012-01-30,,,,Unknown
316300425,19100037 A03,2012-03-12,,,,Unknown
316300441,19100037 A03,2012-02-22,,,,Unknown
316300573,19100037 A03,2012-02-28,1250.0,,,Unknown
316301050,19100037 B02,2012-04-26,,,,Unknown
316301100,19100037 B02,2012-05-23,,,,Unknown
316301159,19100037 B02,2012-04-11,,,,Unknown
316301183,19100037 A03,2012-04-24,2700.0,,,Unknown
316301183,19100037 B02,2012-04-24,,,,Unknown
316301225,19100037 A03,2012-04-09,,,,Unknown
316304559,19100037 Q01,2012-02-08,,,,Unknown
316304922,19100037 B05,2012-06-13,,,,Unknown
316304922,19100037 B02,2012-06-13,,,,Unknown
316305556,19100037 B05,2012-02-23,150.0,,,Unknown
316305556,19100037 B06,2012-02-23,150.0,,,Unknown
316305556,19100037 B02,2012-02-23,,,,Unknown
316306224,19100037 A04,2012-07-27,,,,Unknown
316306224,19100037 A04,2012-07-27,3750.0,,,Unknown
316306224,19100037 A03,2012-07-27,,,,Unknown
316306257,19100037 B02,2012-05-01,,,,Unknown
316306281,19100037 A04,2012-04-25,,,,Unknown
316306299,19100037 A03,2012-05-01,,,,Unknown
316306356,19100037 A03,2012-05-31,,,,Unknown
316307016,19100037 B05,2012-02-21,,,,Unknown
316307024,19100037 A01,2012-02-23,,,,Unknown
316307057,19100037 B02,2012-03-13,,,,Unknown
316307057,19100037 B05,2012-03-13,,,,Unknown
316307073,19100037 A03    I,2012-03-21,,,,Unknown
316307115,19100037 A03    I,2012-03-30,,,,Unknown
316307115,19100037 A04,2012-03-30,,,,Unknown
316307115,19100037 B02,2012-03-30,,,,Unknown
316307149,19100037 B05,2012-04-25,,,,Unknown
316307149,19100037 A04,2012-04-25,,,,Unknown
316307214,19100037 B02,2012-02-03,,,,Unknown
316307271,19100037 B02,2012-04-02,,,,Unknown
316307404,19100037 A04,2012-04-30,,,,Unknown
316307685,19100037 B06,2012-04-09,,,,Unknown
316309533,19100037 A04,2012-04-05,,,,Unknown
316309723,19100037 B02,2012-02-22,315.0,,,Unknown
316310010,19100037 B05,2012-02-28,312.0,,,Unknown
316310119,19100037 B02,2012-04-03,,,,Unknown
316310713,19100037 B02,2012-04-23,1200.0,,,Unknown
316311547,19100037 B02,2012-03-19,200.0,,,Unknown
316311869,19100037 B01,2012-03-21,350.0,,,Unknown
316312594,19100037 B02,2012-02-23,,,,Unknown
316312602,19100037 A04,2012-02-23,,,,Unknown
316313386,19100037 A03,2012-04-25,,,,Unknown
316313832,19100037 B02,2012-03-05,,,,Unknown
316313964,19100037 B04,2012-03-20,,,,Unknown
316314525,19100037 A04,2012-04-05,,,,Unknown
316314533,19100037 B04,2012-03-06,,,,Unknown
316314533,19100037 B01,2012-03-06,,,,Unknown
316314541,19100037 B06,2012-04-30,,,,Unknown
316314541,19100037 A04,2012-04-30,,,,Unknown
316314558,19100037 A04,2012-04-30,,,,Unknown
316314616,19100037 B02,2012-05-31,,,,Unknown
316314624,19100037 B04,2012-05-31,,,,Unknown
316314673,19100037 B02,2012-05-31,,,,Unknown
316314749,19100037 A01,2012-06-07,,,,Unknown
316314798,19100037 B01,2012-03-19,,,,Unknown
316314806,19100037 B06,2012-04-30,,,,Unknown
316314806,19100037 A04,2012-04-30,,,,Unknown
316314822,19100037 B06,2012-04-30,,,,Unknown
316314830,19100037 B02,2012-03-19,,,,Unknown
316314830,19100037 A04,2012-03-19,,,,Unknown
316314897,19100037 A03,2012-04-20,,,,Unknown
316314905,19100037 B06,2012-03-19,,,,Unknown
316314921,19100037 B02,2012-05-31,,,,Unknown
316314947,19100037 A04,2012-04-05,,,,Unknown
316314954,19100037 B06,2012-03-19,,,,Unknown
316315084,19100037 A04,2012-04-20,,,,Unknown
316315175,19100037 B06,2012-03-19,,,,Unknown
316315217,19100037 B02,2012-04-20,,,,Unknown
316315308,19100037 A04,2012-03-19,,,,Unknown
316315357,19100037 B06,2012-03-19,,,,Unknown
316315472,19100037 A02,2012-05-25,,,,Unknown
316315472,19100037 A04,2012-05-25,,,,Unknown
316315472,19100037 B02,2012-05-25,,,,Unknown
316315472,19100037 B04,2012-05-25,,,,Unknown
316315472,19100037 B06,2012-05-25,,,,Unknown
316315480,19100037 B01,2012-04-05,,,,Unknown
316315480,19100037 B06,2012-04-05,,,,Unknown
316315522,19100037 A04,2012-04-05,,,,Unknown
316315639,19100037 A04,2012-04-20,,,,Unknown
316315662,19100037 B02,2012-04-20,,,,Unknown
316315662,19100037 B01,2012-04-20,,,,Unknown
316315688,19100037 B01,2012-04-20,,,,Unknown
316315696,19100037 A04,2012-05-03,,,,Unknown
316315696,19100037 B01,2012-05-03,,,,Unknown
316315696,19100037 B02,2012-05-03,,,,Unknown
316315795,19100037 B06,2012-03-19,,,,Unknown
316315803,19100037 B06,2012-05-11,,,,Unknown
316315811,19100037 A04,2012-05-11,,,,Unknown
316315860,19100037 A04,2012-04-30,,,,Unknown
316315860,19100037 B06,2012-04-30,,,,Unknown
316315878,19100037 B06,2012-05-25,,,,Unknown
316315878,19100037 A04,2012-05-25,,,,Unknown
316315910,19100037 B02,2012-04-30,,,,Unknown
316315910,19100037 B01,2012-04-30,,,,Unknown
316315936,19100037 A04,2012-04-30,,,,Unknown
316315969,19100037 B02,2012-04-30,,,,Unknown
316315977,19100037 B01,2012-04-20,,,,Unknown
316316009,19100037 B01,2012-04-20,,,,Unknown
316316116,19100037 A02,2012-05-08,,,,Unknown
316316223,19100037 A03,2012-07-16,,,,Unknown
316316223,19100037 B06,2012-07-16,,,,Unknown
316316249,19100037 A04,2012-05-02,,,,Unknown
316316322,19100037 A03,2012-06-13,,,,Unknown
316316413,19100037 A04,2012-05-03,,,,Unknown
316316462,19100037 B06,2012-07-16,,,,Unknown
316316462,19100037 A04,2012-07-16,,,,Unknown
316316587,19100037 A03,2012-05-25,,,,Unknown
316316637,19100037 B02,2012-05-02,,,,Unknown
316316686,19100037 B02,2012-06-07,,,,Unknown
316316694,19100037 B02,2012-06-07,,,,Unknown
316316728,19100037 A03,2012-06-22,,,,Unknown
316316793,19100037 B06,2012-06-27,,,,Unknown
316317114,19100037 B02,2012-06-07,,,,Unknown
316317478,19100037 A04,2012-06-07,,,,Unknown
316317551,19100037 B02,2012-05-17,,,,Unknown
316317585,19100037 A04,2012-06-27,,,,Unknown
316317601,19100037 A04,2012-05-11,,,,Unknown
316317601,19100037 B02,2012-05-11,,,,Unknown
316317668,19100037 A04,2012-05-11,,,,Unknown
316317668,19100037 B02,2012-05-11,,,,Unknown
316317676,19100037 B02,2012-05-17,,,,Unknown
316317791,19100037 B06,2012-06-27,,,,Unknown
316318062,19100037 A03,2012-06-15,,,,Unknown
316318153,19100037 A04,2012-06-07,,,,Unknown
316318229,19100037 B02,2012-07-16,,,,Unknown
316318294,19100037 B04,2012-06-28,,,,Unknown
316318294,19100037 B02,2012-06-28,,,,Unknown
316318310,19100037 A01,2012-06-07,,,,Unknown
316318328,19100037 A01,2012-06-15,,,,Unknown
316318328,19100037 A03,2012-06-15,,,,Unknown
316318351,19100037 B02,2012-08-01,,,,Unknown
316318385,19100037 B02,2012-06-07,,,,Unknown
316318476,19100037 A04,2012-06-15,,,,Unknown
316318567,19100037 B02,2012-06-07,,,,Unknown
316318633,19100037 B02,2012-06-07,,,,Unknown
316318641,19100037 A04,2012-06-15,,,,Unknown
316318732,19100037 B06,2012-06-15,,,,Unknown
316318732,19100037 B04,2012-06-15,,,,Unknown
316318732,19100037 A03,2012-06-15,,,,Unknown
316318757,19100037 A03,2012-07-19,,,,Unknown
316318757,19100037 A04,2012-07-19,,,,Unknown
316318757,19100037 B02,2012-07-19,,,,Unknown
316318757,19100037 B06,2012-07-19,,,,Unknown
316318765,19100037 A03,2012-06-15,,,,Unknown
316318765,19100037 A04,2012-06-15,,,,Unknown
316318856,19100037 A04,2012-06-15,,,,Unknown
316319029,19100037 A03,2012-06-22,,,,Unknown
316319284,19100037 A04,2012-06-15,,,,Unknown
316319334,19100037 B05,2012-06-26,,,,Unknown
316319334,19100037 A04,2012-06-26,,,,Unknown
316319334,19100037 B02,2012-06-26,,,,Unknown
316319441,19100037 A03,2012-06-22,,,,Unknown
316319466,19100037 B01,2012-07-12,,,,Unknown
316319466,19100037 B02,2012-07-12,,,,Unknown
316319482,19100037 A04,2012-07-12,,,,Unknown
316319565,19100037 B01,2012-07-12,,,,Unknown
316319565,19100037 B02,2012-07-12,,,,Unknown
316319672,19100037 A01,2012-08-01,,,,Unknown
316320027,19100037 B06,2012-07-30,,,,Unknown
316320035,19100037 A03,2012-08-20,,,,Unknown
316320308,19100037 A04,2012-08-16,,,,Unknown
316320308,19100037 B06,2012-08-16,,,,Unknown
316320324,19100037 B02,2012-08-01,,,,Unknown
316320332,19100037 A04,2012-08-01,,,,Unknown
316320357,19100037 A04,2012-08-01,,,,Unknown
316320365,19100037 A04,2012-08-01,,,,Unknown
316320373,19100037 B05,2012-08-01,,,,Unknown
316320373,19100037 A04,2012-08-01,,,,Unknown
316320456,19100037 A04,2012-08-01,,,,Unknown
316320522,19100037 B06,2012-07-16,,,,Unknown
316320852,19100037 B02,2012-08-16,,,,Unknown
316320894,19100037 B02,2012-08-16,,,,Unknown
316320894,19100037 A01,2012-08-16,,,,Unknown
316320910,19100037 A04,2012-08-22,,,,Unknown
316320969,19100037 A04,2012-07-30,,,,Unknown
316321074,19100037 A04,2012-07-30,,,,Unknown
316321090,19100037 B02,2012-08-01,,,,Unknown
316321165,19100037 A04,2012-08-16,,,,Unknown
316321215,19100037 A04,2012-08-16,,,,Unknown
316321223,19100037 B02,2012-08-16,,,,Unknown
316321306,19100037 B02,2012-09-11,,,,Unknown
316321348,19100037 B01,2012-08-16,,,,Unknown
316321462,19100037 A03,2012-11-07,,,,Unknown
316321462,19100037 B06,2012-11-07,,,,Unknown
316321652,19100037 A03,2012-10-03,,,,Unknown
316321660,19100037 A04,2012-10-03,,,,Unknown
316321827,19100037 B05,2012-09-11,,,,Unknown
316322031,19100037 B02,2012-10-03,,,,Unknown
316322171,19100037 A04,2012-08-20,,,,Unknown
316322205,19100037 A04,2012-08-22,,,,Unknown
316322254,19100037 A03,2012-08-22,,,,Unknown
316322296,19100037 A03,2012-11-14,,,,Unknown
316322312,19100037 A04,2013-01-15,,,,Unknown
316322726,19100037 B06,2012-09-19,,,,Unknown
316322726,19100037 A04,2012-09-19,,,,Unknown
316322775,19100037 B06,2012-09-19,,,,Unknown
316322775,19100037 A04,2012-09-19,,,,Unknown
316322817,19100037 B01,2012-09-19,,,,Unknown
316322825,19100037 B01,2012-10-03,,,,Unknown
316322833,19100037 B02,2012-09-19,,,,Unknown
316322833,19100037 B01,2012-09-19,,,,Unknown
316322858,19100037 B01,2012-09-19,,,,Unknown
316322890,19100037 A03,2012-10-19,,,,Unknown
316322965,19100037 A03,2012-10-03,,,,Unknown
316322965,19100037 A04,2012-10-03,,,,Unknown
316323153,19100037 B02,2012-10-03,,,,Unknown
316323286,19100037 B02,2012-12-19,,,,Unknown
316323567,19100037 A04,2013-01-31,,,,Unknown
316323567,19100037 B02,2013-01-31,,,,Unknown
316323591,19100037 B01,2012-10-31,,,,Unknown
316323591,19100037 B02,2012-10-31,,,,Unknown
316323609,19100037 A04,2012-10-31,,,,Unknown
316323609,19100037 B01,2012-10-31,,,,Unknown
316323773,19100037 B02,2012-10-31,,,,Unknown
316323781,19100037 B02,2012-10-31,,,,Unknown
316323856,19100037 A03,2013-01-15,,,,Unknown
316323971,19100037 A04,2012-11-07,,,,Unknown
316323989,19100037 B06,2012-11-07,,,,Unknown
316324110,19100037 B06,2012-11-07,,,,Unknown
316324284,19100037 B02,2013-01-30,,,,Unknown
316324284,19100037 B04,2013-01-30,,,,Unknown
316324342,19100037 A04,2012-10-31,,,,Unknown
316324409,19100037 A04,2012-10-31,,,,Unknown
316324417,19100037 A04,2012-10-31,,,,Unknown
316324821,19100037 A01,2012-03-06,,,,Unknown
316324821,19100037 A03,2012-03-06,,,,Unknown
316324821,19100037 B02,2012-03-06,,,,Unknown
316324821,19100037 B06,2012-03-06,,,,Unknown
316325042,19100037 A04,2012-12-19,,,,Unknown
