activity_nr,standard,issuance_date,initial_penalty,sic_code,naics_code,sector
311366447,19100037 A03,2008-01-22,2250.0,,,Unknown
311367270,19100037 B05,2007-10-23,,,,Unknown
311367577,19100037 B06,2007-11-15,,,,Unknown
311369284,19100037 B06,2007-11-30,,,,Unknown
311369615,19260056 A,2008-04-09,,,,Unknown
311369888,19100037 B06,2008-01-22,,,,Unknown
311370779,19100037 Q01,2008-02-05,1250.0,,,Unknown
311371454,19100037 Q02,2008-02-20,,,,Unknown
311374797,19260056 A,2008-07-22,450.0,,,Unknown
311375315,19100037 B06,2008-11-26,,,,Unknown
311375554,19100037 B06,2008-10-15,,,,Unknown
311375554,19100037 K02,2008-10-15,2000.0,,,Unknown
311376339,19100037 B05,2008-10-03,,,,Unknown
311379358,19100037 B04,2007-12-28,525.0,,,Unknown
311379796,19100037 A02,2007-10-24,1375.0,,,Unknown
311379796,19100037 B02,2007-10-24,1100.0,,,Unknown
311379796,19100037 B07,2007-10-24,,,,Unknown
311381362,19100037 B02,2007-09-18,,,,Unknown
311381370,19100037 B02,2007-10-15,,,,Unknown
311381842,19100037 B02,2007-10-18,,,,Unknown
311382105,19100037 B,2007-09-07,,,,Unknown
311383236,19100037 B06,2007-08-22,,,,Unknown
311383277,19100037 A03,2007-08-21,,,,Unknown
311383293,19100037 A03,2007-09-13,375.0,,,Unknown
311383574,19100037 B02,2007-09-14,700.0,,,Unknown
311383731,19100037 A03,2007-09-20,500.0,,,Unknown
311385363,19100037 B02,2007-08-21,,,,Unknown
311385447,19100037 B02,2007-10-09,,,,Unknown
311385504,19100037 B04,2007-09-19,400.0,,,Unknown
311386122,19100037 A03,2008-04-16,1100.0,,,Unknown
311386171,19100037 A03,2008-07-10,1500.0,,,Unknown
311386171,19100037 B02,2008-07-10,,,,Unknown
311386189,19100037 A03,2008-07-10,1500.0,,,Unknown
311386270,19100037 B01,2008-06-09,2000.0,,,Unknown
311386460,19100037 F02,2008-06-20,1125.0,,,Unknown
311386817,19100037 A04,2008-10-14,,,,Unknown
311388128,19100037 B02,2009-03-26,600.0,,,Unknown
311388151,19100037 B01,2009-05-06,10000.0,,,Unknown
311388631,19100037 B02,2009-06-17,,,,Unknown
311389886,19100037 A03,2009-12-02,,,,Unknown
311389886,19100037 B04,2009-12-02,956.0,,,Unknown
311390025,19100037 A03,2010-04-15,1350.0,,,Unknown
311390025,19100037 B02,2010-04-15,1350.0,,,Unknown
311390025,19100037 B04,2010-04-15,1350.0,,,Unknown
311390595,19100037 B05,2010-06-24,900.0,,,Unknown
311390595,19100037 A03,2010-06-24,,,,Unknown
311390595,19100037 B04,2010-06-24,900.0,,,Unknown
311390728,19100037 F06,2010-04-15,3500.0,,,Unknown
311390991,19100037 B02,2010-06-17,382.0,,,Unknown
311391023,19100037 A03,2010-07-21,1125.0,,,Unknown
311391155,19100037 B01,2010-06-15,,,,Unknown
311391478,19100037 B01,2010-11-16,10000.0,,,Unknown
311391577,19100037 F06,2010-09-10,2000.0,,,Unknown
311392377,19100037 A03,2011-01-31,750.0,,,Unknown
311392377,19100037 B02,2011-01-31,,,,Unknown
311392484,19100037 B02,2010-12-27,,,,Unknown
311392872,19100037 B04,2011-02-24,1350.0,,,Unknown
311393250,19100037 B04,2011-03-07,1125.0,,,Unknown
311394100,19100037 A03,2011-06-03,,,,Unknown
311394100,19100037 B05,2011-06-03,,,,Unknown
311394100,19100037 B04,2011-06-03,,,,Unknown
311394928,19100037 B01,2011-09-16,,,,Unknown
311394993,19100037 B05,2011-09-30,,,,Unknown
311394993,19100037 B04,2011-09-30,,,,Unknown
311396410,19100037 B04,2007-11-30,1275.0,,,Unknown
311397541,19100037 B04,2008-03-07,,,,Unknown
311397756,19100037 A03,2008-06-05,750.0,,,Unknown
311399646,19100037 B02,2008-10-01,,,,Unknown
311399935,19100037 A03,2008-08-01,,,,Unknown
311399935,19100037 B04,2008-08-01,,,,Unknown
311399935,19100037 B04,2008-08-01,1800.0,,,Unknown
311399968,19100037 A03,2008-08-07,1350.0,,,Unknown
311400196,19260056 A,2009-01-06,5000.0,,,Unknown
311400204,19100037 A03,2008-08-19,1700.0,,,Unknown
311401152,19100037 A03,2008-11-12,,,,Unknown
311402101,19100037 B04,2009-01-13,1800.0,,,Unknown
311402507,19100037 A03,2009-02-19,1275.0,,,Unknown
311404750,19100037 A03,2009-09-04,,,,Unknown
311407282,19100037 B04,2007-11-06,1200.0,,,Unknown
311407282,19100037 A03,2007-11-06,900.0,,,Unknown
311407290,19100037 B04,2008-01-03,1000.0,,,Unknown
311408066,19100037 B06,2007-12-06,,,,Unknown
311409692,19260026,2008-03-11,,,,Unknown
311411110,19100037 B02,2007-11-02,450.0,,,Unknown
311411110,19100037 E,2007-11-02,450.0,,,Unknown
311412191,19100037 B02,2007-11-19,675.0,,,Unknown
311412662,19100037 A03,2008-06-09,3500.0,,,Unknown
311413389,19100037 B02,2008-05-09,825.0,,,Unknown
311414221,19100037 Q05,2008-05-08,,,,Unknown
311414403,19100037 B04,2008-08-18,,,,Unknown
311414700,19100037 B04,2008-07-30,2000.0,,,Unknown
311414718,19100037 B04,2008-07-18,1125.0,,,Unknown
311415418,19100037 Q01,2008-09-16,,,,Unknown
311418164,19100037 B02,2009-02-17,525.0,,,Unknown
311418974,19260026,2009-04-16,1625.0,,,Unknown
311419196,19100037 B02,2009-04-02,1275.0,,,Unknown
311419196,19100037 B05,2009-04-02,,,,Unknown
311419279,19100037 A03,2009-03-31,625.0,,,Unknown
311419386,19100037 B02,2009-04-24,,,,Unknown
311419386,19100037 A03,2009-04-24,1125.0,,,Unknown
311419451,19100037 B04,2009-05-14,,,,Unknown
311421010,19100037 B01,2010-01-25,5000.0,,,Unknown
311421010,19100037 B04,2010-01-25,3500.0,,,Unknown
311421010,19100037 A03,2010-01-25,3500.0,,,Unknown
311421671,19100037 B01,2007-09-28,,,,Unknown
311421705,19100037 B06,2007-09-28,,,,Unknown
311422505,19100037 B05,2007-10-09,,,,Unknown
311422505,19100037 A03,2007-10-09,150.0,,,Unknown
311423453,19100037 B06,2008-03-24,600.0,,,Unknown
311424485,19100037 B05,2007-12-03,,,,Unknown
311424485,19100037 B02,2007-12-03,750.0,,,Unknown
311424543,19100037 B01,2007-11-30,,,,Unknown
311425326,19100037 A03,2008-02-21,1200.0,,,Unknown
311435945,19260056 A,2009-02-20,600.0,,,Unknown
311436034,19100037 B02,2009-03-23,,,,Unknown
311436034,19100037 B05,2009-03-23,,,,Unknown
311438659,19100037 B06,2007-09-05,,,,Unknown
311438774,19100037 B06,2007-11-06,,,,Unknown
311438873,19100037 B06,2007-12-18,,,,Unknown
311438899,19100037 B02,2008-01-09,,,,Unknown
311441646,19100037 B01,2007-09-07,225.0,,,Unknown
311441653,19100037 B01,2007-09-19,,,,Unknown
311442552,19100037 B04,2007-12-20,1875.0,,,Unknown
311443212,19100037 A03,2007-09-24,700.0,,,Unknown
311444145,19260056 A,2007-10-18,,,,Unknown
311444152,19260056 A,2007-10-18,,,,Unknown
311444558,19100037 B02,2008-01-30,2250.0,,,Unknown
311444640,19100037 A03,2008-03-06,7500.0,,,Unknown
311444681,19100037 A02,2008-03-11,1300.0,,,Unknown
311445274,19100037 B02,2007-09-27,,,,Unknown
311445431,19100037 A03,2007-10-01,1350.0,,,Unknown
311445803,19100037 B04,2008-07-08,1875.0,,,Unknown
311445803,19100037 B05,2008-07-08,,,,Unknown
311446264,19100037 B04,2008-04-25,,,,Unknown
311446264,19100037 B02,2008-04-25,600.0,,,Unknown
311449086,19100037 A03,2007-10-23,150.0,,,Unknown
311459572,19100037 B02,2007-11-28,,,,Unknown
311461297,19100037 A03,2008-03-26,1500.0,,,Unknown
311463764,19100037 A03,2008-11-04,450.0,,,Unknown
311465355,19100037 B02,2009-02-13,750.0,,,Unknown
311467708,19100037 A03,2009-08-14,750.0,,,Unknown
311469092,19100037 A03,2009-12-03,1750.0,,,Unknown
311469845,19100037 A03,2010-01-29,2100.0,,,Unknown
311469845,19100037 B02,2010-01-29,,,,Unknown
311471684,19100037 A03,2007-09-28,,,,Unknown
311471940,19100037 A03,2007-11-09,,,,Unknown
311472229,19100037 B05,2008-04-21,,,,Unknown
311473045,19100037 A04,2008-01-17,,,,Unknown
311473656,19100037 B04,2007-11-15,450.0,,,Unknown
311473763,19100037 B05,2007-11-16,,,,Unknown
311473763,19100037 B02,2007-11-16,1275.0,,,Unknown
311473870,19100037 B04,2008-04-25,1050.0,,,Unknown
311473888,19100037 A03,2008-05-01,1100.0,,,Unknown
311474282,19100037 A03,2008-01-16,450.0,,,Unknown
311474431,19100037 B02,2008-01-24,,,,Unknown
311474472,19100037 B05,2008-03-11,,,,Unknown
311475719,19100037 A03,2008-03-20,,,,Unknown
311475743,19100037 A03,2008-02-11,1125.0,,,Unknown
311475800,19100037 A03,2008-02-11,675.0,,,Unknown
311476139,19100037 B02,2008-04-29,,,,Unknown
311476139,19100037 B05,2008-04-29,,,,Unknown
311477509,19100037 B02,2008-09-24,,,,Unknown
311478465,19100037 B02,2008-09-18,,,,Unknown
311479356,19100037 A03,2009-03-18,,,,Unknown
311479430,19100037 A03,2009-02-03,700.0,,,Unknown
311479604,19100037 A03,2009-01-21,,,,Unknown
311479984,19100037 A03,2009-03-16,,,,Unknown
311480024,19100037 A03,2009-03-16,750.0,,,Unknown
311480131,19100037 B06,2009-05-05,,,,Unknown
311481436,19100037 A,2009-07-15,,,,Unknown
311481477,19100037 B05,2009-07-13,225.0,,,Unknown
311482095,19100037 B02,2009-08-18,750.0,,,Unknown
311482111,19100037 A02,2009-08-18,1500.0,,,Unknown
311482244,19100037 A04,2009-08-18,450.0,,,Unknown
311482400,19100037 B02,2009-12-03,,,,Unknown
311482871,19100037 A03,2010-01-22,1700.0,,,Unknown
311483580,19100037 B05,2009-12-04,,,,Unknown
311483630,19100037 B05,2010-01-05,,,,Unknown
311483630,19100037 B02,2010-01-05,,,,Unknown
311483770,19100037 A02,2010-03-25,,,,Unknown
311483788,19100037 B01,2010-02-17,,,,Unknown
311483796,19100037 A03,2010-02-17,,,,Unknown
311484182,19100037 B02,2010-02-25,1375.0,,,Unknown
311484422,19100037 B02,2010-03-25,500.0,,,Unknown
311484604,19100037 A03,2010-03-25,,,,Unknown
311484737,19260056 A,2010-04-15,,,,Unknown
311484745,19260056 A,2010-04-15,,,,Unknown
311484869,19100037 B04,2010-05-03,,,,Unknown
311485197,19100037 A04,2007-09-19,,,,Unknown
311485361,19100037 B05,2007-09-25,,,,Unknown
311485361,19100037 A04,2007-09-25,,,,Unknown
311485411,19100037 A03,2007-10-02,,,,Unknown
311485445,19100037 A04,2007-10-03,,,,Unknown
311485445,19100037 B06,2007-10-03,,,,Unknown
311485445,19100037 B05,2007-10-03,,,,Unknown
311485445,19100037 B02,2007-10-03,,,,Unknown
311485486,19100037 B05,2007-10-03,,,,Unknown
311485486,19100037 B06,2007-10-03,,,,Unknown
311485494,19100037 B05,2007-10-03,,,,Unknown
311485494,19100037 A03,2007-10-03,,,,Unknown
311485528,19100037 B06,2008-06-24,,,,Unknown
311485528,19100037 B01,2008-06-24,,,,Unknown
311485544,19100037 B06,2008-06-26,,,,Unknown
311485551,19100037 B06,2008-06-25,,,,Unknown
311485577,19100037 A03,2008-06-25,,,,Unknown
311485643,19100037 B01,2008-06-26,,,,Unknown
311485650,19100037 A03,2008-07-09,,,,Unknown
311485650,19100037 B06,2008-07-09,,,,Unknown
311485718,19100037 B06,2008-07-09,,,,Unknown
311485718,19100037 B01,2008-07-09,,,,Unknown
311485742,19100037 A03,2008-07-31,,,,Unknown
311485775,19100037 B06,2008-08-27,,,,Unknown
311485775,19100037 B02,2008-08-27,,,,Unknown
311485775,19100037 B01,2008-08-27,,,,Unknown
311485783,19100037 A04,2008-08-27,,,,Unknown
311485841,19100037 A03,2008-07-31,,,,Unknown
311485866,19100037 B06,2008-07-17,,,,Unknown
311485866,19100037 B01,2008-07-17,,,,Unknown
311485874,19100037 B01,2008-07-23,,,,Unknown
311485882,19100037 B06,2008-07-22,,,,Unknown
311486005,19100037 B02,2008-10-08,,,,Unknown
311486088,19100037 B06,2008-10-31,,,,Unknown
311486138,19100037 B02,2008-07-31,,,,Unknown
311486138,19100037 B04,2008-07-31,,,,Unknown
311486138,19100037 B06,2008-07-31,,,,Unknown
311486211,19100037 B06,2008-08-06,,,,Unknown
311486229,19100037 B01,2008-08-27,,,,Unknown
311486260,19100037 B02,2008-08-27,,,,Unknown
311486286,19100037 B06,2008-08-27,,,,Unknown
311486286,19100037 B01,2008-08-27,,,,Unknown
311486328,19100037 Q01,2009-01-06,,,,Unknown
311486328,19100037 A04,2009-01-06,,,,Unknown
311486351,19100037 B01,2009-03-16,,,,Unknown
311486369,19100037 A03,2009-03-02,,,,Unknown
311486385,19100037 B06,2008-12-17,,,,Unknown
311486559,19100037 B06,2008-09-04,,,,Unknown
311486559,19100037 B01,2008-09-04,,,,Unknown
311486575,19100037 B01,2008-09-11,,,,Unknown
311486583,19100037 B06,2008-09-16,,,,Unknown
311486633,19100037 Q05,2008-09-16,,,,Unknown
311486633,19100037 B06,2008-09-16,,,,Unknown
311486633,19100037 B05,2008-09-16,,,,Unknown
311486633,19100037 B01,2008-09-16,,,,Unknown
311486633,19100037 B02,2008-09-16,,,,Unknown
311486732,19100037 B02,2008-10-07,,,,Unknown
311486740,19100037 B06,2008-10-07,,,,Unknown
311486740,19100037 A03,2008-10-07,,,,Unknown
311486740,19100037 B02,2008-10-07,,,,Unknown
311486864,19100037 B06,2008-11-19,,,,Unknown
311487045,19100037 B01,2008-10-24,,,,Unknown
311487052,19100037 B02,2008-10-24,,,,Unknown
311487052,19100037 A03,2008-10-24,,,,Unknown
311487086,19100037 B01,2008-11-03,,,,Unknown
311487128,19100037 B01,2008-11-03,,,,Unknown
311487151,19100037 B06,2008-11-06,,,,Unknown
311487169,19100037 B06,2008-11-05,,,,Unknown
311487201,19100037 B06,2008-12-04,,,,Unknown
311487219,19100037 B06,2008-11-26,,,,Unknown
311487219,19100037 B01,2008-11-26,,,,Unknown
311487219,19100037 B02,2008-11-26,,,,Unknown
311487268,19100037 B02,2008-11-26,,,,Unknown
311487268,19100037 B01,2008-11-26,,,,Unknown
311487326,19100037 Q05,2008-12-22,,,,Unknown
311487391,19100037 B02,2008-12-19,,,,Unknown
311487409,19100037 A03,2008-12-30,,,,Unknown
311487409,19100037 B02,2008-12-30,,,,Unknown
311487409,19100037 B05,2008-12-30,,,,Unknown
311487417,19100037 B01,2009-01-06,,,,Unknown
311487482,19100037 B06,2009-01-13,,,,Unknown
311487524,19100037 B02,2009-01-27,,,,Unknown
311487631,19100037 B06,2009-01-28,,,,Unknown
311487631,19100037 Q05,2009-01-28,,,,Unknown
311487631,19100037 B07,2009-01-28,,,,Unknown
311487631,19100037 B02,2009-01-28,,,,Unknown
311487631,19100037 B01,2009-01-28,,,,Unknown
311487680,19100037 A03,2009-01-28,,,,Unknown
311487722,19100037 A04,2009-03-16,,,,Unknown
311487755,19100037 Q01,2009-03-02,,,,Unknown
311487763,19100037 Q01,2009-03-02,,,,Unknown
311487771,19100037 B06,2009-02-09,,,,Unknown
311487771,19100037 A03,2009-02-09,,,,Unknown
311487771,19100037 B02,2009-02-09,,,,Unknown
311487862,19100037 B06,2009-02-12,,,,Unknown
311487912,19100037 B06,2009-02-20,,,,Unknown
311487912,19100037 A03,2009-02-20,,,,Unknown
311487920,19100037 B02,2009-02-23,,,,Unknown
311487920,19100037 A03,2009-02-23,,,,Unknown
311487938,19100037 B02,2009-03-02,,,,Unknown
311487979,19100037 B02,2009-04-15,,,,Unknown
311487995,19100037 B02,2009-04-13,,,,Unknown
311488001,19100037 B02,2009-04-10,,,,Unknown
311488019,19100037 B06,2009-04-10,,,,Unknown
311488019,19100037 B02,2009-04-10,,,,Unknown
311488027,19100037 B02,2009-05-27,,,,Unknown
311488027,19100037 A03,2009-05-26,,,,Unknown
311488068,19100037 B06,2009-04-23,,,,Unknown
311488068,19100037 B02,2009-04-23,,,,Unknown
311488076,19100037 B02,2009-05-21,,,,Unknown
311488084,19100037 B02,2009-06-05,,,,Unknown
311488209,19100037 B06,2009-03-02,,,,Unknown
311488209,19100037 Q05,2009-03-02,,,,Unknown
311488258,19100037 B04,2009-04-03,,,,Unknown
311488258,19100037 A03,2009-04-03,,,,Unknown
311488316,19100037 B02,2009-03-12,,,,Unknown
311488316,19100037 B06,2009-03-12,,,,Unknown
311488316,19100037 B01,2009-03-12,,,,Unknown
311488316,19100037 B05,2009-03-12,,,,Unknown
311488423,19100037 A03,2009-03-25,,,,Unknown
311488431,19100037 B06,2009-03-24,,,,Unknown
311488431,19100037 A03,2009-03-24,,,,Unknown
311488449,19100037 A03,2009-04-17,,,,Unknown
311488456,19100037 A03,2009-04-30,,,,Unknown
311488464,19100037 B02,2009-03-20,,,,Unknown
311488464,19100037 B05,2009-03-20,,,,Unknown
311488472,19100037 B02,2009-03-20,,,,Unknown
311488563,19100037 B01,2009-04-02,,,,Unknown
311488563,19100037 B02,2009-04-02,,,,Unknown
311488670,19100037 B02,2009-04-13,,,,Unknown
311488688,19100037 A03,2009-04-23,,,,Unknown
311488795,19100037 B01,2009-04-17,,,,Unknown
311488894,19100037 B02,2009-05-12,,,,Unknown
311488894,19100037 B04,2009-05-12,,,,Unknown
311488894,19100037 B05,2009-05-12,,,,Unknown
311488894,19100037 B06,2009-05-12,,,,Unknown
311488944,19100037 B02,2009-05-12,,,,Unknown
311489165,19100037 B01,2009-05-22,,,,Unknown
311489199,19100037 B01,2009-06-02,,,,Unknown
311489199,19100037 B02,2009-06-02,,,,Unknown
311489199,19100037 B04,2009-06-02,,,,Unknown
311489199,19100037 B05,2009-06-02,,,,Unknown
311489207,19100037 B01,2009-06-02,,,,Unknown
311489207,19100037 B06,2009-06-02,,,,Unknown
311489363,19100037 B02,2009-08-03,,,,Unknown
311489454,19100037 B02,2009-08-19,,,,Unknown
311489488,19100037 B07,2009-08-26,,,,Unknown
311489504,19100037 B02,2009-06-03,,,,Unknown
311489546,19100037 A03,2009-06-02,,,,Unknown
311489728,19100037 B02,2009-06-18,,,,Unknown
311489751,19100037 B06,2009-07-08,,,,Unknown
311489751,19100037 B01,2009-07-08,,,,Unknown
311489876,19100037 B02,2009-07-28,,,,Unknown
311489876,19100037 B01,2009-07-28,,,,Unknown
311490049,19100037 B06,2009-08-13,,,,Unknown
311490049,19100037 B02,2009-08-13,,,,Unknown
311490122,19100037 B06,2009-08-19,,,,Unknown
311490130,19100037 B01,2009-08-19,,,,Unknown
311490130,19100037 B06,2009-08-19,,,,Unknown
311490189,19100037 A04,2009-09-24,,,,Unknown
311490197,19100037 A04,2009-09-24,,,,Unknown
311490197,19100037 B06,2009-09-24,,,,Unknown
311490262,19100037 B06,2009-10-02,,,,Unknown
311490346,19100037 B02,2009-11-17,,,,Unknown
311490361,19100037 B01,2009-08-20,,,,Unknown
311490437,19100037 B02,2009-10-27,,,,Unknown
311490445,19100037 A03,2009-10-01,,,,Unknown
311490478,19100037 B06,2009-09-18,,,,Unknown
311490486,19100037 B05,2009-09-11,,,,Unknown
311490486,19100037 B02,2009-09-11,,,,Unknown
311490536,19100037 B06,2009-10-07,,,,Unknown
311490593,19100037 B02,2009-09-10,,,,Unknown
311490593,19100037 B05,2009-09-10,,,,Unknown
311490676,19100037 A03,2009-12-01,,,,Unknown
311490908,19100037 B06,2009-11-18,,,,Unknown
311490940,19100037 A04,2009-12-04,,,,Unknown
311490940,19100037 B06,2009-12-04,,,,Unknown
311490965,19100037 B06,2010-01-12,,,,Unknown
311490981,19100037 B06,2010-01-12,,,,Unknown
311491088,19100037 B06,2009-10-23,,,,Unknown
311491088,19100037 B01,2009-10-23,,,,Unknown
311491104,19100037 B02,2009-10-22,,,,Unknown
311491112,19100037 B06,2009-10-21,,,,Unknown
311491138,19100037 B05,2009-11-04,,,,Unknown
311491138,19100037 B02,2009-11-04,,,,Unknown
311491260,19100037 A03,2009-11-20,,,,Unknown
311491286,19100037 B02,2009-11-30,,,,Unknown
311491294,19100037 B01,2009-11-30,,,,Unknown
311491302,19100037 B02,2010-01-14,,,,Unknown
311491310,19100037 B06,2010-01-05,,,,Unknown
311491310,19100037 B02,2010-01-05,,,,Unknown
311491344,19100037 A03,2010-02-04,,,,Unknown
311491369,19100037 B02,2009-12-03,,,,Unknown
311491377,19100037 B06,2009-12-10,,,,Unknown
311491393,19100037 B06,2009-12-10,,,,Unknown
311491393,19100037 B04,2009-12-10,,,,Unknown
311492037,19100037 A03,2008-02-14,,,,Unknown
311492144,19100037 B02,2008-02-07,,,,Unknown
311492490,19100037 B02,2008-02-20,,,,Unknown
311492672,19100037 A03,2007-10-18,,,,Unknown
311492672,19100037 A03,2007-10-18,1500.0,,,Unknown
311492672,19100037 B06,2007-10-18,,,,Unknown
311492797,19100037 B05,2007-12-18,1625.0,,,Unknown
311492847,19100037 B02,2007-12-27,,,,Unknown
311493571,19100037 B04,2007-10-17,,,,Unknown
