activity_nr,standard,issuance_date,initial_penalty,sic_code,naics_code,sector
15487895,19100037 F01,1973-11-05,,,,Unknown
15487903,19100037 F01,1973-10-11,,,,Unknown
15487903,19100037 J,1973-10-11,,,,Unknown
15488018,19100037 F01,1973-11-23,30.0,,,Unknown
15488075,19100037 Q01,1973-12-10,25.0,,,Unknown
15488109,19100037 F01,1973-12-17,,,,Unknown
15488158,19100037 Q01,1973-12-21,,,,Unknown
15488158,19100037 F01,1973-12-21,30.0,,,Unknown
15488182,19100037 Q01,1974-01-10,25.0,,,Unknown
15488182,19100037 F01,1974-01-10,,,,Unknown
15488190,19100037 F01,1974-01-14,,,,Unknown
15488315,19100037 F01,1974-02-13,,,,Unknown
15488331,19100037 Q01,1974-02-21,,,,Unknown
15488372,19100037 F01,1974-03-18,,,,Unknown
15488372,19100037 Q01,1974-03-18,,,,Unknown
15488398,19100037 K02,1975-07-21,,,,Unknown
15488398,19100037 Q01,1975-07-21,,,,Unknown
15488414,19100037 Q01,1975-07-25,,,,Unknown
15488430,19100037,1975-07-28,,,,Unknown
15488430,19100037 Q05,1975-07-28,,,,Unknown
15488505,19100037 Q01,1973-09-17,,,,Unknown
15488513,19100037 K02,1975-08-11,,,,Unknown
15488612,19100037 J,1975-08-13,,,,Unknown
15488679,19100037 Q01,1975-08-20,,,,Unknown
15488711,19100037 Q01,1975-09-08,,,,Unknown
15488711,19100037 Q05,1975-09-08,,,,Unknown
15488737,19100037 K01,1975-09-03,,,,Unknown
15488752,19100037 Q05,1975-09-19,,,,Unknown
15488760,19100037 K02,1973-10-12,,,,Unknown
15488778,19100037 Q01,1975-09-16,,,,Unknown
15488844,19100037 K02,1973-10-18,,,,Unknown
15488893,19100037 K02,1975-10-08,,,,Unknown
15488901,19100037 K02,1973-11-05,,,,Unknown
15488919,19100037 I,1975-10-14,,,,Unknown
15488919,19100037 Q01,1975-10-14,,,,Unknown
15488992,19100037 Q01,1975-11-07,,,,Unknown
15489024,19100037 G01,1973-11-21,,,,Unknown
15489115,19100037 Q01,1973-12-07,,,,Unknown
15489131,19100037 Q01,1973-12-07,,,,Unknown
15489206,19100037 K02,1973-12-19,30.0,,,Unknown
15489289,19100037 Q01,1974-01-29,,,,Unknown
15489289,19100037 G03,1974-01-29,,,,Unknown
15489297,19100037 K02,1974-02-01,,,,Unknown
15489297,19100037 F02,1974-02-01,,,,Unknown
15489305,19100037 F06,1974-02-05,,,,Unknown
15489313,19100037 K02,1974-02-01,,,,Unknown
15489321,19100037 Q01,1974-02-08,,,,Unknown
15489339,19100037 Q01,1974-02-08,,,,Unknown
15489438,19100037 Q01,1974-02-26,,,,Unknown
15489438,19100037 Q05,1974-02-26,,,,Unknown
15489487,19100037 Q01,1974-03-19,,,,Unknown
15489503,19100037 Q01,1974-05-06,,,,Unknown
15489503,19100037 Q02,1974-05-06,,,,Unknown
15489503,19100037 Q05,1974-05-06,,,,Unknown
15489503,19100037 F01,1974-05-06,30.0,,,Unknown
15489503,19100037 F02,1974-05-06,,,,Unknown
15489503,19100037 H01,1974-05-06,,,,Unknown
15489586,19100037 Q01,1974-05-08,,,,Unknown
15489586,19100037 K02,1974-05-08,,,,Unknown
15489594,19100037 F02,1974-05-30,,,,Unknown
15489594,19100037 Q01,1974-05-30,,,,Unknown
15489776,19100037 Q01,1974-06-10,,,,Unknown
15490352,19100037 K02,1978-01-11,,,,Unknown
15490659,19100037 K01,1973-09-17,,,,Unknown
15490717,19100037 Q01,1973-09-17,,,,Unknown
15490733,19100037 G01,1973-09-17,,,,Unknown
15490790,19100037 Q01,1973-09-24,,,,Unknown
15490816,19100037 K02,1973-09-24,,,,Unknown
15490832,19100037 Q01,1973-10-10,,,,Unknown
15490832,19100037 K02,1973-10-10,25.0,,,Unknown
15490899,19100037 Q01,1973-10-10,,,,Unknown
15490931,19100037 K02,1973-10-18,25.0,,,Unknown
15490956,19100037 K02,1973-11-01,,,,Unknown
15490972,19100037 K02,1973-11-12,,,,Unknown
15490980,19100037 K02,1975-09-09,,,,Unknown
15491111,19100037 Q01,1973-11-23,,,,Unknown
15491335,19100037 J,1975-10-23,,,,Unknown
15491509,19100037 Q05,1974-01-07,,,,Unknown
15491558,19100037 K02,1974-01-15,,,,Unknown
15491640,19100037 Q01,1974-02-26,,,,Unknown
15491657,19100037 K02,1974-03-08,45.0,,,Unknown
15491657,19100037 Q01,1974-03-08,,,,Unknown
15491665,19100037 K02,1974-02-26,,,,Unknown
15491665,19100037 Q01,1974-02-26,,,,Unknown
15491756,19100037 G03,1974-03-12,,,,Unknown
15491756,19100037 K02,1974-03-12,35.0,,,Unknown
15491806,19100037 F01,1974-03-15,,,,Unknown
15491822,19100037 K02,1974-03-19,30.0,,,Unknown
15491889,19100037 K01,1974-03-27,,,,Unknown
15491970,19100037 K01,1974-06-05,,,,Unknown
15491970,19100037 K02,1974-06-05,,,,Unknown
15491970,19100037 K03,1974-06-05,,,,Unknown
15491970,19100037 F01,1974-06-05,30.0,,,Unknown
15491970,19100037 H01,1974-06-05,,,,Unknown
15492127,19100037 K02,1974-06-24,,,,Unknown
15492283,19100037 Q01,1975-07-22,,,,Unknown
15492283,19100037 F02,1975-07-22,,,,Unknown
15492291,19100037 K02,1975-07-25,,,,Unknown
15492291,19100037 Q01,1975-07-25,,,,Unknown
15492333,19100037 Q01,1975-08-15,,,,Unknown
15492341,19100037 Q01,1975-08-11,,,,Unknown
15492366,19100037 Q01,1975-08-18,,,,Unknown
15492374,19100037 Q01,1975-08-26,,,,Unknown
15492457,19100037 Q01,1975-10-02,,,,Unknown
15492465,19100037 Q01,1975-10-06,,,,Unknown
15492473,19100037 Q01,1975-10-10,,,,Unknown
15492481,19100037 Q01,1975-10-10,,,,Unknown
15492499,19100037 Q01,1975-10-20,,,,Unknown
15492507,19100037 Q01,1975-10-23,,,,Unknown
15492507,19100037 K02,1975-10-23,,,,Unknown
15492515,19100037 Q01,1975-10-24,,,,Unknown
15492523,19100037 Q01,1975-10-28,,,,Unknown
15492838,19100037 K03,1974-01-29,,,,Unknown
15493018,19100037 Q01,1974-03-19,30.0,,,Unknown
15493018,19100037 Q02,1974-03-19,,,,Unknown
15493125,19100037 Q01,1974-04-15,,,,Unknown
15493125,19100037 Q05,1974-04-15,,,,Unknown
15493141,19100037 K02,1974-04-15,,,,Unknown
15493190,19100037 Q01,1974-04-29,30.0,,,Unknown
15493190,19100037 Q05,1974-04-29,,,,Unknown
15493208,19100037 Q01,1974-04-29,,,,Unknown
15493232,19100037 Q01,1974-05-03,,,,Unknown
15493281,19100037 Q01,1974-05-09,,,,Unknown
15493307,19100037 Q01,1974-05-16,,,,Unknown
15493364,19100037 K02,1974-06-06,,,,Unknown
15493489,19100037 Q01,1974-07-08,,,,Unknown
15493554,19100037 Q01,1974-07-05,25.0,,,Unknown
15493570,19100037 Q02,1974-08-09,,,,Unknown
15493653,19100037 F01,1974-09-13,,,,Unknown
15493745,19100037 K02,1974-10-15,,,,Unknown
15493810,19100037 K02,1974-11-29,,,,Unknown
15493810,19100037 Q01,1974-11-29,,,,Unknown
15493810,19100037 Q02,1974-11-29,,,,Unknown
15493836,19100037 Q01,1974-12-03,,,,Unknown
15493935,19100037 K02,1975-01-13,,,,Unknown
15493950,19100037 K02,1975-01-21,40.0,,,Unknown
15494065,19100037 Q01,1975-09-26,,,,Unknown
15494073,19100037 K02,1975-10-15,,,,Unknown
15494073,19100037 Q05,1975-10-15,30.0,,,Unknown
15494271,19100037 H01,1976-01-02,,,,Unknown
15494347,19100037 Q01,1976-02-05,,,,Unknown
15494347,19100037 Q02,1976-02-05,,,,Unknown
15494347,19100037 Q05,1976-02-05,,,,Unknown
15494354,19100037 K02,1976-02-12,,,,Unknown
15494396,19100037 Q05,1976-02-26,,,,Unknown
15494396,19100037 Q01,1976-02-26,,,,Unknown
15494438,19100037 Q01,1976-03-02,,,,Unknown
15494453,19100037 K02,1976-03-11,,,,Unknown
15494461,19100037 Q05,1976-03-18,,,,Unknown
15494461,19100037 Q02,1976-03-18,,,,Unknown
15494461,19100037 Q01,1976-03-18,,,,Unknown
15494479,19100037 Q05,1976-03-23,,,,Unknown
15494487,19100037 Q01,1976-03-24,,,,Unknown
15494495,19100037 Q01,1976-03-23,,,,Unknown
15494495,19100037 R02,1976-03-23,,,,Unknown
15494545,19100037 Q05,1976-04-26,,,,Unknown
15494594,19100037 Q01,1976-06-07,,,,Unknown
15494594,19100037 Q02,1976-06-07,,,,Unknown
15494594,19100037 Q02,1976-06-07,,,,Unknown
15494669,19100037 Q01,1976-07-02,,,,Unknown
15494685,19100037 Q01,1976-07-12,,,,Unknown
15494818,19100037 K02,1976-08-25,,,,Unknown
15494818,19100037 Q01,1976-08-25,,,,Unknown
15494818,19100037 Q05,1976-08-25,,,,Unknown
15495039,19100037 Q05,1976-11-19,,,,Unknown
15495039,19100037 Q02,1976-11-19,,,,Unknown
15495039,19100037 Q01,1976-11-19,,,,Unknown
15495104,19100037 Q01,1977-01-07,,,,Unknown
15495138,19100037 Q01,1977-01-13,,,,Unknown
15495575,19100037 Q01,1976-01-30,30.0,,,Unknown
15495609,19100037 K02,1976-02-18,,,,Unknown
15495617,19100037 K02,1976-02-06,,,,Unknown
15495617,19100037 Q01,1976-02-06,,,,Unknown
15495641,19100037 Q01,1976-02-19,,,,Unknown
15495658,19100037 Q01,1976-02-27,,,,Unknown
15495674,19100037 Q01,1976-02-27,,,,Unknown
15495708,19100037 K02,1976-03-10,,,,Unknown
15495708,19100037 Q01,1976-03-10,,,,Unknown
15495740,19100037 Q05,1976-03-10,,,,Unknown
15495799,19100037 Q01,1976-03-18,,,,Unknown
15495807,19100037 Q01,1976-03-25,,,,Unknown
15495823,19100037 K02,1976-03-29,,,,Unknown
15495823,19100037 Q01,1976-03-29,,,,Unknown
15495849,19100037 Q01,1976-04-13,,,,Unknown
15495856,19100037 H01,1976-04-14,,,,Unknown
15495856,19100037 Q01,1976-04-14,,,,Unknown
15495955,19100037 Q01,1976-04-30,,,,Unknown
15496060,19100037 F06,1976-05-21,,,,Unknown
15496060,19100037 Q01,1976-05-21,,,,Unknown
15496060,19100037 Q02,1976-05-21,,,,Unknown
15496151,19100037 Q01,1976-07-15,,,,Unknown
15496268,19100037 Q01,1976-08-24,,,,Unknown
15496268,19100037 J,1976-08-24,,,,Unknown
15496284,19100037 Q01,1976-09-09,,,,Unknown
15496284,19100037 Q02,1976-09-09,,,,Unknown
15496334,19100037 Q01,1976-09-22,,,,Unknown
15496367,19100037 C02,1973-08-22,,,,Unknown
15496375,19100037 C02,1973-08-24,,,,Unknown
15496409,19100037 Q01,1973-09-05,,,,Unknown
15496482,19100037 F01,1973-10-01,,,,Unknown
15496524,19100037 Q02,1973-09-21,,,,Unknown
15496557,19100037 Q01,1973-10-10,,,,Unknown
15496706,19100037 G02,1973-11-12,,,,Unknown
15496714,19100037 F02,1973-11-14,,,,Unknown
15496912,19100037 Q02,1973-12-28,,,,Unknown
15497076,19100037 K02,1974-02-08,30.0,,,Unknown
15497076,19100037 G01,1974-02-08,,,,Unknown
15497076,19100037 G02,1974-02-08,,,,Unknown
15497092,19100037 G02,1974-03-22,,,,Unknown
15497399,19100037 H01,1974-06-03,,,,Unknown
15497837,19100037 K02,1974-08-19,,,,Unknown
15497837,19100037 Q01,1974-08-19,,,,Unknown
15497902,19100037 K02,1974-10-11,,,,Unknown
15497910,19100037 Q02,1974-10-11,,,,Unknown
15497910,19100037 Q01,1974-10-11,,,,Unknown
15497910,19100037 K02,1974-10-11,25.0,,,Unknown
15497993,19100037 I,1974-11-25,,,,Unknown
15497993,19100037 Q01,1974-11-25,,,,Unknown
15498116,19100037 K02,1974-12-17,,,,Unknown
15498173,19100037 K02,1974-12-26,,,,Unknown
15498207,19100037 Q01,1975-01-07,,,,Unknown
15498298,19100037 Q02,1975-02-13,,,,Unknown
15498348,19100037 Q01,1975-03-26,,,,Unknown
15498751,19100037 Q02,1975-07-11,,,,Unknown
15498769,19100037 Q02,1975-07-11,,,,Unknown
15498868,19100037 Q01,1975-09-03,,,,Unknown
15498892,19100037 Q01,1975-09-29,,,,Unknown
15498892,19100037 K02,1975-09-29,,,,Unknown
15499155,19100037 K02,1975-12-24,,,,Unknown
15499171,19100037 Q01,1976-01-09,,,,Unknown
15499171,19100037 Q02,1976-01-09,,,,Unknown
15499239,19100037 Q01,1976-02-20,,,,Unknown
15499627,19100037 Q01,1976-06-09,,,,Unknown
15499924,19100037 Q06,1976-08-20,,,,Unknown
15499965,19100037 Q01,1976-09-02,,,,Unknown
15500028,19100037 Q01,1976-09-16,,,,Unknown
15500317,19100037 Q01,1976-11-24,,,,Unknown
15500366,19100037 Q01,1976-12-28,,,,Unknown
15500648,19100037 Q01,1977-03-30,,,,Unknown
15500812,19100037 Q01,1977-04-25,,,,Unknown
15501034,19100037 K01,1973-07-27,30.0,,,Unknown
15501034,19100037 D01,1973-07-27,30.0,,,Unknown
15501091,19100037 F01,1973-08-07,,,,Unknown
15501133,19100037 F01,1973-08-16,,,,Unknown
15501216,19100037 F01,1973-08-24,,,,Unknown
15501455,19100037 F01,1973-11-26,,,,Unknown
15501752,19100037 Q01,1973-12-27,,,,Unknown
15501836,19100037 F,1974-01-18,,,,Unknown
15501877,19100037 Q03,1974-01-30,,,,Unknown
15501877,19100037 Q01,1974-01-30,,,,Unknown
15501984,19100037 F01,1974-04-01,,,,Unknown
15502057,19100037 K02,1974-04-19,,,,Unknown
15502107,19100037 F01,1974-06-11,,,,Unknown
15502123,19100037 I,1974-06-05,,,,Unknown
15502149,19100037 Q01,1974-06-20,,,,Unknown
15502297,19100037 Q01,1974-10-18,,,,Unknown
15502297,19100037 Q02,1974-10-18,,,,Unknown
15502305,19100037 K02,1974-12-18,,,,Unknown
15502354,19100037 K02,1975-04-18,,,,Unknown
15502370,19100037 K02,1975-04-29,,,,Unknown
15502396,19100037 K02,1975-06-05,,,,Unknown
15502396,19100037 Q02,1975-06-05,,,,Unknown
15502461,19100037 K02,1975-06-26,25.0,,,Unknown
15502479,19100037 K02,1975-07-08,25.0,,,Unknown
15502628,19100037 Q06,1975-07-23,,,,Unknown
15502875,19100037 K02,1982-05-21,,,,Unknown
15502891,19100037 Q06,1975-08-06,,,,Unknown
15503097,19100037 Q01,1975-08-22,,,,Unknown
15503139,19100037 Q06,1975-08-26,,,,Unknown
15503220,19100037 Q01,1973-09-26,30.0,,,Unknown
15503253,19100037 Q01,1975-09-03,30.0,,,Unknown
15503303,19100037 Q01,1973-09-25,,,,Unknown
15503386,19100037 Q06,1973-10-04,,,,Unknown
15503550,19100037 K02,1982-06-25,,,,Unknown
15503584,19100037 Q06,1973-10-18,,,,Unknown
15503717,19100037 Q06,1973-11-05,,,,Unknown
15503774,19100037 Q06,1973-11-13,,,,Unknown
15504137,19100037 Q06,1973-12-10,,,,Unknown
15504574,19100037 K01,1974-01-28,,,,Unknown
15504608,19100037 Q06,1974-02-04,,,,Unknown
15504632,19100037 Q06,1974-02-04,,,,Unknown
15504723,19100037 Q06,1974-02-12,,,,Unknown
15504814,19100037 Q06,1974-02-12,,,,Unknown
15504871,19100037 G03,1974-02-20,,,,Unknown
15505043,19100037 Q06,1974-03-20,,,,Unknown
15505134,19100037 Q06,1974-03-20,,,,Unknown
15505514,19100037 Q06,1974-04-03,,,,Unknown
15505555,19100037 Q06,1974-04-09,,,,Unknown
15505688,19100037 Q06,1974-04-25,,,,Unknown
15505787,19100037 B01,1974-05-07,,,,Unknown
15505787,19100037 Q01,1974-05-07,,,,Unknown
15505787,19100037 Q02,1974-05-07,,,,Unknown
15505787,19100037 Q06,1974-05-07,,,,Unknown
15505845,19100037 Q01,1974-05-15,,,,Unknown
15505845,19100037 Q06,1974-05-15,,,,Unknown
15505860,19100037 Q01,1974-05-15,,,,Unknown
15505969,19100037 Q06,1974-05-23,,,,Unknown
15506017,19100037 Q01,1974-05-30,,,,Unknown
15506017,19100037 Q06,1974-05-30,,,,Unknown
15506173,19100037 Q01,1974-06-14,,,,Unknown
15506256,19100037 Q06,1974-06-21,,,,Unknown
15506256,19100037 Q02,1974-06-21,,,,Unknown
15506298,19100037 Q06,1974-06-25,,,,Unknown
15506330,19100037 Q06,1974-07-03,,,,Unknown
15506371,19100037 Q06,1974-07-05,,,,Unknown
15506884,19100037 Q06,1975-11-17,,,,Unknown
15506967,19100037 K02,1975-11-19,,,,Unknown
15506983,19100037 Q01,1975-11-21,,,,Unknown
15507031,19100037 K02,1975-11-21,,,,Unknown
15507080,19100037 Q06,1975-11-25,,,,Unknown
15507163,19100037 Q02,1975-12-12,,,,Unknown
15507171,19100037 Q05,1975-12-03,,,,Unknown
15507189,19100037 Q05,1975-12-05,,,,Unknown
15507189,19100037 F02,1975-12-05,,,,Unknown
15507213,19100037 Q06,1975-12-10,,,,Unknown
15507221,19100037 K02,1975-12-10,,,,Unknown
15507288,19100037 Q06,1976-01-05,,,,Unknown
15507296,19100037 Q06,1976-01-05,,,,Unknown
15507312,19100037 Q06,1976-01-05,,,,Unknown
15507411,19100037 Q02,1976-02-06,,,,Unknown
15507411,19100037 G03,1976-02-06,,,,Unknown
15507429,19100037 G03,1976-02-10,,,,Unknown
15507502,19100037 Q02,1976-03-22,,,,Unknown
15507577,19100037 Q01,1976-04-05,,,,Unknown
15507585,19100037 K02,1976-04-06,,,,Unknown
15507585,19100037 Q01,1976-04-06,,,,Unknown
15507585,19100037 Q02,1976-04-06,,,,Unknown
15507585,19100037 Q07,1976-04-06,,,,Unknown
15507593,19100037 Q05,1976-04-01,,,,Unknown
15507593,19100037 Q01,1976-04-01,,,,Unknown
15507627,19100037 Q08,1976-04-21,,,,Unknown
15507684,19100037 Q01,1976-05-07,30.0,,,Unknown
15507684,19100037 Q02,1976-05-07,30.0,,,Unknown
15507718,19100037 K02,1976-05-13,,,,Unknown
15507718,19100037 Q01,1976-05-13,,,,Unknown
15507759,19100037 K01,1976-06-02,,,,Unknown
15507759,19100037 K02,1976-06-02,,,,Unknown
15508005,19100037 K02,1976-08-05,,,,Unknown
15508138,19100037 Q01,1976-08-26,,,,Unknown
15508559,19100037 K02,1976-12-22,,,,Unknown
15508575,19100037 K02,1976-12-23,,,,Unknown
15508674,19100037 Q01,1977-02-07,,,,Unknown
15508989,19100037 Q01,1977-04-12,,,,Unknown
15509474,19100037 Q01,1977-08-15,,,,Unknown
15509573,19260056 A,1977-09-14,,,,Unknown
15510365,19100037 K02,1978-03-22,,,,Unknown
15510506,19100037 K02,1978-05-23,90.0,,,Unknown
15510944,19100037 Q01,1978-10-04,,,,Unknown
15512049,19100037 K02,1979-10-26,,,,Unknown
15513641,19260026,1980-11-19,,,,Unknown
15513930,19100037 K02,1981-03-12,,,,Unknown
15513963,19100037 K02,1981-03-19,,,,Unknown
15515604,19100037 Q01,1972-11-13,,,,Unknown
15515653,19100037 Q01,1973-09-28,,,,Unknown
15517378,19100037 Q01,1973-09-07,,,,Unknown
15517584,19100037 G02,1973-11-09,,,,Unknown
15517618,19100037 K02,1975-10-22,,,,Unknown
15517667,19100037 F01,1973-11-05,,,,Unknown
15517709,19100037 Q06,1973-11-02,,,,Unknown
15517717,19100037 K02,1975-10-16,,,,Unknown
15517774,19100037 Q01,1973-11-09,,,,Unknown
15517816,19100037 Q01,1973-11-27,,,,Unknown
15517907,19100037 A01,1973-12-21,,,,Unknown
15517931,19100037 K02,1974-01-16,40.0,,,Unknown
15518046,19100037 H01,1974-02-27,,,,Unknown
15518046,19100037 K02,1974-02-27,,,,Unknown
15518046,19100037 Q01,1974-02-27,,,,Unknown
15518079,19100037 K02,1974-03-06,,,,Unknown
15518079,19100037 Q01,1974-03-06,,,,Unknown
15518210,19100037 K01,1974-04-24,30.0,,,Unknown
15518301,19100037 Q01,1974-05-22,,,,Unknown
15518368,19100037 Q01,1974-06-05,,,,Unknown
15518467,19100037 Q01,1974-06-12,,,,Unknown
15518525,19100037 K02,1974-06-26,,,,Unknown
15518582,19100037 J,1975-08-27,,,,Unknown
15519143,19260056 A,1973-11-14,30.0,,,Unknown
15520059,19100037 K02,1974-05-30,,,,Unknown
15520398,19100037 Q01,1975-09-18,,,,Unknown
15520430,19100037 Q01,1975-09-23,,,,Unknown
15520554,19100037 Q01,1975-11-17,,,,Unknown
15521891,19100037 Q01,1975-08-18,,,,Unknown
15521891,19100037 Q02,1975-08-18,,,,Unknown
15521891,19100037 K02,1975-08-18,,,,Unknown
15521917,19100037 Q01,1975-08-14,,,,Unknown
15521917,19100037 Q02,1975-08-14,,,,Unknown
15521941,19100037 Q01,1973-10-11,,,,Unknown
15521958,19100037 Q01,1975-08-19,,,,Unknown
15521990,19100037 Q01,1975-08-25,,,,Unknown
15522063,19100037 K02,1973-10-18,25.0,,,Unknown
15522089,19100037 Q01,1973-10-19,,,,Unknown
15522105,19100037 Q01,1973-10-19,,,,Unknown
15522121,19100037 Q01,1973-11-08,,,,Unknown
15522147,19100037 Q01,1973-11-07,,,,Unknown
15522162,19100037 Q01,1973-11-06,,,,Unknown
15522188,19100037 Q01,1973-11-08,,,,Unknown
15522196,19100037 F02,1975-10-06,,,,Unknown
15522196,19100037 Q01,1975-10-06,,,,Unknown
