activity_nr,standard,issuance_date,initial_penalty,sic_code,naics_code,sector
347629289,19100037 A02,2024-08-23,0.0,,484110,Transportation & warehousing
347629388,19100037 B04,2024-09-20,0.0,,332999,Manufacturing
347629388,19100037 B02,2024-09-20,9795.0,,332999,Manufacturing
347630063,19100037 B01,2024-07-25,0.0,,237310,Construction
347630469,19100037 A03,2024-12-12,12445.0,,447110,Retail trade
347630766,19100037 A03,2024-08-23,0.0,,447190,Retail trade
347631723,19100037 B02,2024-08-22,0.0,8051,623110,Health care & social assistance
347632176,19100037 A04,2024-08-01,2800.0,,237310,Construction
347633422,19100037 B02,2024-07-26,0.0,,922160,Public administration
347634891,19100037 A03,2025-01-10,4839.0,,311412,Manufacturing
347635062,19100037 A03,2024-10-24,16131.0,,423120,Other sectors
347635260,19100037 A03,2024-11-13,3060.0,,424690,Other sectors
347635344,19100037 B01,2024-07-31,0.0,,922160,Public administration
347635484,19100037 A03,2024-07-29,2800.0,,561210,Office / Professional / Admin
347635484,19100037 B06,2024-07-29,2800.0,,561210,Office / Professional / Admin
347635914,19100037 A03,2024-10-02,300.0,,323111,Manufacturing
347635989,19100037 B01,2024-09-03,0.0,,237310,Construction
347636110,19100037 B02,2024-08-13,600.0,,541940,Office / Professional / Admin
347636417,19100037 B01,2024-08-01,0.0,,237310,Construction
347637241,19100037 A03,2025-01-13,5400.0,,423510,Other sectors
347637324,19100037 B05,2024-09-25,0.0,,323113,Manufacturing
347637324,19100037 A03,2024-09-25,750.0,,323113,Manufacturing
347638173,19100037 B06,2024-12-11,0.0,,923120,Public administration
347638736,19100037 B02,2025-01-24,11823.0,,484121,Transportation & warehousing
347639429,19100037 B02,2024-08-28,0.0,,237310,Construction
347639544,19100037 B01,2024-09-23,0.0,,237310,Construction
347639841,19100037 B05,2025-01-16,0.0,,326130,Manufacturing
347640443,19100037 B02,2024-08-02,0.0,,922120,Public administration
347641235,19100037 B02,2024-08-06,0.0,,237310,Construction
347641235,19100037 B01,2024-08-06,0.0,,237310,Construction
347641623,19100037 B02,2024-11-05,0.0,,493190,Transportation & warehousing
347641722,19100037 B02,2024-08-26,0.0,,115310,Other sectors
347645905,19100037 A03,2024-12-23,8816.0,,445299,Retail trade
347646713,19100037 B02,2024-10-07,0.0,,611310,Education
347647851,19100037 A03,2024-10-08,8296.0,,491110,Transportation & warehousing
347647851,19100037 B06,2024-10-08,1294.0,,491110,Transportation & warehousing
347648198,19100037 A03,2024-09-05,0.0,,561710,Office / Professional / Admin
347649303,19100037 B02,2024-09-09,450.0,,541940,Office / Professional / Admin
347649766,19100037 B01,2024-09-17,0.0,,441110,Retail trade
347649956,19100037 B06,2024-12-09,6464.0,,311211,Manufacturing
347650921,19100037 A01,2024-10-25,6697.0,,237990,Construction
347651093,19100037 B02,2025-01-30,0.0,,623110,Health care & social assistance
347651143,19100037 B02,2024-10-16,0.0,,336413,Manufacturing
347652067,19100037 B01,2024-11-13,0.0,,115310,Other sectors
347653180,19100037 B05,2024-08-07,0.0,,339950,Manufacturing
347653453,19260056 A,2024-12-05,6913.0,,236220,Construction
347653867,19100037 B04,2024-10-16,1500.0,,493110,Transportation & warehousing
347653867,19100037 B02,2024-10-16,1500.0,,493110,Transportation & warehousing
347654675,19100037 B02,2024-08-06,2800.0,,561210,Office / Professional / Admin
347655524,19100037 A03,2025-01-15,0.0,,922140,Public administration
347656530,19100037 A03,2025-01-23,6620.0,,336413,Manufacturing
347656571,19100037 B02,2024-10-24,0.0,,237310,Construction
347656605,19100037 B02,2024-08-29,0.0,,423210,Other sectors
347657041,19100037 A03,2024-11-27,3687.0,,332710,Manufacturing
347657348,19100037 A03,2024-10-23,2765.0,,493120,Transportation & warehousing
347658395,19100037 A04,2024-08-15,0.0,,485111,Transportation & warehousing
347658999,19100037 B02,2024-08-12,0.0,,611699,Education
347659047,19100037 B06,2025-01-21,1195.0,,111419,Other sectors
347659054,19100037 B01,2024-10-22,0.0,,237310,Construction
347661498,19100037 A03,2024-08-21,0.0,,221320,Other sectors
347662553,19100037 B02,2025-01-30,0.0,,327310,Manufacturing
347664427,19100037 B03,2024-09-30,0.0,,447110,Retail trade
347664443,19100037 B02,2024-11-12,1950.0,,332996,Manufacturing
347664831,19100037 A04,2024-08-16,7000.0,,922160,Public administration
347665705,19100037 A04,2025-01-10,0.0,,922140,Public administration
347665804,19100037 B06,2024-10-31,0.0,5812,722211,Other sectors
347665804,19100037 A03,2024-10-31,0.0,5812,722211,Other sectors
347666877,19100037 B02,2024-09-30,0.0,,332439,Manufacturing
347668238,19100037 B02,2024-10-18,0.0,,622110,Health care & social assistance
347668410,19100037 A03,2024-12-16,0.0,,115310,Other sectors
347669509,19100037 B06,2024-08-14,2800.0,,561210,Office / Professional / Admin
347669889,19100037 A03,2024-12-18,0.0,,922120,Public administration
347670309,19100037 B01,2024-08-29,0.0,,237310,Construction
347670309,19100037 B02,2024-08-29,0.0,,237310,Construction
347670440,19100037 A03,2024-09-24,2800.0,,336390,Manufacturing
347670440,19100037 A02,2024-09-24,200.0,,336390,Manufacturing
347670655,19100037 B02,2024-10-04,0.0,,237310,Construction
347670960,19100037 B06,2024-08-16,2800.0,,237310,Construction
347671257,19100037 A03,2025-02-03,5627.0,,722513,Other sectors
347672859,19100037 A04,2024-10-11,0.0,,721120,Other sectors
347672958,19100037 B05,2025-02-07,0.0,,221310,Other sectors
347672958,19100037 B04,2025-02-07,0.0,,221310,Other sectors
347673568,19100037 A03,2025-01-10,1165.0,,811118,Other sectors
347674053,19100037 A02,2024-09-19,7052.0,,327390,Manufacturing
347674640,19100037 A03,2024-08-14,0.0,,562111,Office / Professional / Admin
347675035,19100037 A03,2025-01-27,750.0,5093,423930,Other sectors
347675159,19100037 B02,2024-12-23,250.0,,444130,Retail trade
347675191,19100037 B02,2024-08-23,200.0,,444130,Retail trade
347676298,19100037 B02,2024-08-28,0.0,,927110,Public administration
347677528,19100037 A04,2024-09-03,0.0,,221310,Other sectors
347677940,19100037 A03,2024-08-15,0.0,,712190,Other sectors
347678039,19100037 B02,2024-11-01,0.0,,921190,Public administration
347678039,19100037 B05,2024-11-01,0.0,,921190,Public administration
347680134,19100037 B01,2024-09-02,5400.0,,922120,Public administration
347680142,19100037 B02,2024-09-30,0.0,,484210,Transportation & warehousing
347680142,19100037 A03,2024-09-30,2765.0,,484210,Transportation & warehousing
347680209,19100037 B02,2024-11-04,0.0,,493190,Transportation & warehousing
347680613,19100037 B02,2025-01-31,3547.0,,333922,Manufacturing
347682379,19100037 A04,2024-08-16,0.0,,922120,Public administration
347682619,19100037 B05,2024-10-09,0.0,,445110,Retail trade
347683872,19100037 A04,2025-01-02,1400.0,5812,722211,Other sectors
347685026,19100037 A03,2025-02-05,13005.0,,493120,Transportation & warehousing
347685182,19100037 B02,2024-09-24,2000.0,,325998,Manufacturing
347685182,19100037 A02,2024-09-24,200.0,,325998,Manufacturing
347685513,19100037 A03,2025-01-28,10641.0,,325998,Manufacturing
347687626,19100037 A04,2024-09-19,200.0,,237310,Construction
347687667,19100037 E,2024-09-09,0.0,,335999,Manufacturing
347687667,19100037 B02,2024-09-09,0.0,,335999,Manufacturing
347687683,19100037 A03,2024-09-19,200.0,,562111,Office / Professional / Admin
347688301,19100037 B04,2024-10-24,0.0,,445110,Retail trade
347688707,19100037 A04,2024-09-23,4200.0,,561210,Office / Professional / Admin
347688939,19100037 B02,2024-09-26,125.0,,424430,Other sectors
347689168,19100037 B02,2025-01-03,0.0,,332322,Manufacturing
347689168,19100037 B05,2025-01-03,0.0,,332322,Manufacturing
347689168,19100037 A03,2025-01-03,0.0,,332322,Manufacturing
347690158,19100037 A04,2024-12-16,6300.0,3999,339999,Manufacturing
347694762,19100037 B06,2024-09-09,3500.0,,237310,Construction
347695447,19100037 A03,2024-09-13,0.0,,452210,Retail trade
347695652,19100037 B02,2024-09-26,0.0,,323111,Manufacturing
347695801,19100037 B01,2024-09-04,0.0,,812910,Other sectors
347696460,19100037 B02,2024-11-19,0.0,,337110,Manufacturing
347696502,19100037 B02,2024-11-13,0.0,,332311,Manufacturing
347697047,19100037 B02,2024-10-28,0.0,,237310,Construction
347698151,19100037 B02,2024-10-09,0.0,,722310,Other sectors
347698565,19100037 B06,2024-10-10,0.0,,721120,Other sectors
347698565,19100037 A04,2024-10-10,0.0,,721120,Other sectors
347700601,19100037 A03,2024-09-19,800.0,,922120,Public administration
347700601,19100037 B06,2024-09-19,0.0,,922120,Public administration
347700601,19100037 B01,2024-09-19,0.0,,922120,Public administration
347701120,19100037 A03,2025-01-10,0.0,,924120,Public administration
347701369,19100037 A04,2024-09-11,2800.0,,237310,Construction
347701369,19100037 B06,2024-09-11,2800.0,,237310,Construction
347701591,19100037 B04,2025-02-13,15875.0,,326211,Manufacturing
347701591,19100037 B06,2025-02-13,0.0,,326211,Manufacturing
347701682,19100037 A04,2024-09-04,0.0,,926110,Public administration
347703464,19100037 A03,2024-09-03,0.0,,611110,Education
347704140,19100037,2024-12-30,1500.0,,493120,Transportation & warehousing
347704272,19100037 A03,2024-12-17,0.0,,621511,Health care & social assistance
347704835,19100037 A03,2024-08-28,0.0,,928110,Public administration
347704900,19100037 A03,2025-02-14,0.0,,445110,Retail trade
347705113,19100037 B05,2024-10-08,6464.0,,321214,Manufacturing
347705220,19100037 A03,2025-01-17,6620.0,,312120,Manufacturing
347705675,19100037 B02,2024-10-03,350.0,,311512,Manufacturing
347707226,19100037 B04,2024-12-12,6453.0,,327120,Manufacturing
